=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;HIGHEST_CONVERSION_PROB;0.1;170.0;302.0;179.0;6.8082895;1.3616579;311.0
1;1.0;HIGHEST_CONVERSION_PROB;0.1;149.0;303.0;186.0;5.7728467;1.1545693;340.0
2;1.0;HIGHEST_CONVERSION_PROB;0.1;184.0;352.0;167.0;7.4694924;1.4938986;335.0
3;1.0;HIGHEST_CONVERSION_PROB;0.1;154.0;296.0;168.0;7.4403815;1.488076;310.0
4;1.0;HIGHEST_CONVERSION_PROB;0.1;161.0;305.0;170.0;6.5212092;1.3042419;314.0
5;1.0;HIGHEST_CONVERSION_PROB;0.1;167.0;339.0;162.0;7.711126;1.5422251;334.0
6;1.0;HIGHEST_CONVERSION_PROB;0.1;162.0;327.0;169.0;8.320943;1.6641886;334.0
7;1.0;HIGHEST_CONVERSION_PROB;0.1;164.0;322.0;200.0;7.1172214;1.4234439;358.0
8;1.0;HIGHEST_CONVERSION_PROB;0.1;171.0;292.0;177.0;9.266349;1.8532699;298.0
9;1.0;HIGHEST_CONVERSION_PROB;0.1;160.0;327.0;191.0;6.6035385;1.3207079;358.0

=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;HIGHEST_CONVERSION_PROB;0.1;170.0;302.0;179.0;6.8082895;1.3616579;311.0
1;1.0;HIGHEST_CONVERSION_PROB;0.1;149.0;303.0;186.0;5.7728467;1.1545693;340.0
2;1.0;HIGHEST_CONVERSION_PROB;0.1;184.0;352.0;167.0;7.4694924;1.4938986;335.0
3;1.0;HIGHEST_CONVERSION_PROB;0.1;154.0;296.0;168.0;7.4403815;1.488076;310.0
4;1.0;HIGHEST_CONVERSION_PROB;0.1;161.0;305.0;170.0;6.5212092;1.3042419;314.0
5;1.0;HIGHEST_CONVERSION_PROB;0.1;167.0;339.0;162.0;7.711126;1.5422251;334.0
6;1.0;HIGHEST_CONVERSION_PROB;0.1;162.0;327.0;169.0;8.320943;1.6641886;334.0
7;1.0;HIGHEST_CONVERSION_PROB;0.1;164.0;322.0;200.0;7.1172214;1.4234439;358.0
8;1.0;HIGHEST_CONVERSION_PROB;0.1;171.0;292.0;177.0;9.266349;1.8532699;298.0
9;1.0;HIGHEST_CONVERSION_PROB;0.1;160.0;327.0;191.0;6.6035385;1.3207079;358.0

0;0;HIGHEST_CONVERSION_PROB;[];[]
1;3;HIGHEST_CONVERSION_PROB;[(232030060,0.4790),(232031887,0.4935),(231042304,0.4953),(232031461,0.4646),(232031674,0.5192),(232029990,0.5049),(231043362,0.4526),(231040892,0.4959),(242002586,0.5049),(231040177,0.4765),(232030125,0.4539),(231039991,0.5343),(231043980,0.4918),(231039951,0.4574),(231039859,0.4715),(232030091,0.4564),(232030910,0.4853),(231043969,0.4975),(232028811,0.4838),(231040264,0.4822),(281000784,0.5173),(232030216,0.4666),(244074619,0.4669),(231041604,0.4662),(232030834,0.4948),(232031158,0.4612),(231040579,0.5082),(231042130,0.5121),(244069095,0.5266),(232027770,0.4724),(232030352,0.4534),(232031735,0.4470),(231040081,0.4845),(232028857,0.5071),(231042122,0.5152),(400002597,0.4551),(231043519,0.5302),(232030107,0.4647),(231045368,0.5099),(231043993,0.4601),(231039779,0.4517),(231043749,0.5223),(231045344,0.4823),(232028982,0.4734),(232032256,0.5025),(231045246,0.4654),(231039979,0.5236),(231042513,0.4763),(231039686,0.4756),(232027493,0.5263)];[(232030060,0.4790),(232031887,0.4935),(231042304,0.4953),(232031461,0.4646),(232031674,0.5192)]
1;4;HIGHEST_CONVERSION_PROB;[];[]
1;5;HIGHEST_CONVERSION_PROB;[(231039962,0.4493),(231041598,0.4761),(232028529,0.4890),(231043582,0.5059),(244069095,0.4706),(231042518,0.4964),(231045152,0.5029),(286017195,0.5278),(400010219,0.4999),(232031575,0.5360),(232030536,0.4544),(231043749,0.4619),(231044004,0.4959),(232027476,0.5231),(231040791,0.5253),(231042528,0.4614),(231041554,0.5260),(232028407,0.4520),(231042093,0.4557),(232028797,0.5364),(231040798,0.4633),(231040016,0.4477),(232027521,0.5023),(400007050,0.5077),(231042877,0.4910),(232030758,0.4748),(232030522,0.4463),(231044296,0.5328),(232030552,0.4924),(231042281,0.5085),(232029504,0.5357),(232028871,0.4475),(231044374,0.4474),(231041882,0.5199),(231043793,0.4443),(232027696,0.4801),(297102729,0.4845),(245017889,0.4634),(231042362,0.5361),(231045595,0.5319),(232027604,0.4652),(231039746,0.4648),(232029884,0.4889),(232030365,0.4417),(231041851,0.5072),(232030012,0.5043),(231042102,0.5024),(231039998,0.5202),(231045733,0.5107),(231041711,0.5051)];[(231039962,0.4493),(231041598,0.4761),(232028529,0.4890),(231043582,0.5059),(244069095,0.4706)]
1;6;HIGHEST_CONVERSION_PROB;[(245018220,0.5389),(232029234,0.4597),(231040652,0.4869),(231041614,0.4938),(244074848,0.5326),(231044675,0.5170),(231043227,0.5317),(232028250,0.5157),(231041178,0.5256),(231042164,0.5063),(232027548,0.5075),(231045218,0.4877),(232030087,0.5144),(231045122,0.4810),(231044671,0.4612),(232027718,0.4991),(232028672,0.5169),(231040360,0.4566),(231041288,0.4794),(231040338,0.5048),(231041574,0.4652),(232028814,0.4513),(232029287,0.5022),(232028021,0.5077),(231043531,0.4793),(242107788,0.4733),(231042541,0.5129),(232030120,0.5236),(232031863,0.5159),(232028849,0.4828),(232030878,0.4896),(232028483,0.4423),(231041923,0.5316),(231043295,0.4635),(231043649,0.4627),(232028702,0.4972),(231042583,0.5213),(232027552,0.5333),(242108104,0.4985),(231040458,0.4773),(231042763,0.4608),(232027608,0.4707),(231043968,0.4734),(232030258,0.5183),(232029275,0.4420),(231041840,0.5345),(231041144,0.5109),(231039811,0.5005),(231041636,0.4695),(232029812,0.5308)];[(245018220,0.5389),(232029234,0.4597),(231040652,0.4869),(231041614,0.4938),(244074848,0.5326)]
1;7;HIGHEST_CONVERSION_PROB;[(231041615,0.5387),(232031490,0.4942),(231045148,0.4592),(231040815,0.5057),(232028296,0.4457),(232031671,0.5298),(231043542,0.5222),(231040591,0.4798),(232028472,0.4594),(232030101,0.5350),(232027673,0.5147),(231044820,0.4460),(231040478,0.4941),(232027967,0.4511),(231041988,0.4849),(232030278,0.4709),(232029809,0.5245),(231041677,0.5355),(231041752,0.5358),(232032391,0.5121),(232028161,0.5113),(231042484,0.5183),(232032494,0.5326),(231042274,0.5324),(232028059,0.4617),(232028327,0.5175),(232028360,0.5028),(231042949,0.4638),(232027749,0.5249),(231042602,0.4713),(232029558,0.4927),(231042069,0.5134),(231042439,0.4540),(232028350,0.5305),(232032044,0.4594),(232029704,0.5086),(232032155,0.4932),(232030371,0.4570),(232029049,0.5173),(236002418,0.5346),(232028995,0.5333),(231043139,0.4821),(232029335,0.4426),(232027793,0.5265),(231042155,0.4797),(231040918,0.5325),(232027838,0.4996),(231043224,0.5354),(231040831,0.4658),(231040115,0.5282)];[(231041615,0.5387),(232031490,0.4942),(231045148,0.4592),(231040815,0.5057),(232028296,0.4457)]
1;8;HIGHEST_CONVERSION_PROB;[(232029021,0.5320),(232028966,0.5265),(232028793,0.4908),(231039663,0.4831),(231040284,0.5063),(231044304,0.4412),(231041145,0.4977),(232031507,0.4436),(232027636,0.4827),(231039643,0.4661),(400003129,0.4561),(231044462,0.5300),(231039804,0.4967),(232032347,0.4444),(232029154,0.4967),(231042378,0.4592),(231040017,0.5360),(232029702,0.5182),(232031765,0.5010),(232028642,0.4865),(231041380,0.5226),(232031962,0.4568),(231042052,0.5368),(232032203,0.5054),(231042276,0.5042),(231043679,0.5022),(231041188,0.4968),(231044838,0.4609),(232031668,0.4783),(232030586,0.5226),(231041150,0.5257),(297102874,0.4771),(232031400,0.5197),(232028755,0.4560),(291025087,0.5134),(231040478,0.5116),(231042345,0.4630),(231045375,0.4860),(232028449,0.4916),(232030736,0.5340),(232028562,0.4792),(231040803,0.4902),(232032088,0.5023),(231043223,0.4618),(281000770,0.4801),(242002925,0.5100),(231041771,0.4814),(231040781,0.4812),(231040641,0.4424),(231042581,0.5185)];[(232029021,0.5320),(232028966,0.5265),(232028793,0.4908),(231039663,0.4831),(231040284,0.5063)]
1;9;HIGHEST_CONVERSION_PROB;[];[]
2;0;HIGHEST_CONVERSION_PROB;[(231039987,0.5286),(232027637,0.5047),(232031850,0.4777),(232028776,0.4681),(231042575,0.4531),(231042186,0.5241),(239014743,0.4539),(232028247,0.5073),(232031760,0.4783),(232029704,0.4894),(235813770,0.4797),(231040786,0.4649),(231043039,0.4813),(232030625,0.5138),(232030956,0.5057),(232027466,0.4967),(232029403,0.4953),(232028562,0.5258),(232028393,0.4998),(231040191,0.4763),(232030372,0.5062),(231044700,0.5293),(231044723,0.4438),(231040000,0.5067),(232028341,0.4512),(231040454,0.5323),(232032754,0.4649),(231041045,0.4430),(232030639,0.4419),(231045434,0.5276),(231043799,0.4492),(235814081,0.4643),(232028224,0.4945),(231039824,0.4461),(232028321,0.4492),(231040611,0.4499),(232031364,0.5184),(232028901,0.4424),(232029874,0.4496),(232027576,0.4641),(232028799,0.4485),(232027809,0.4542),(232027492,0.5087),(232028388,0.5165),(232030257,0.4912),(231040855,0.4475),(232028226,0.5156),(231042250,0.4403),(232028024,0.4619),(231041981,0.4791)];[(231039987,0.5286),(232027637,0.5047),(232031850,0.4777),(232028776,0.4681),(231042575,0.4531)]
2;1;HIGHEST_CONVERSION_PROB;[(248018990,0.5185),(244071967,0.4444),(231041505,0.4929),(231041849,0.4808),(232030899,0.5255),(231043933,0.5111),(232031329,0.5080),(231039695,0.4873),(231042007,0.4961),(231042318,0.4936),(232030203,0.4908),(232030526,0.4893),(232029294,0.4439),(231042067,0.4424),(232032417,0.4974),(231041938,0.5264),(232027962,0.5114),(231040129,0.4469),(231042000,0.5164),(232030633,0.5183),(231042423,0.4584),(231041263,0.5054),(232030335,0.4716),(232027562,0.4979),(231042905,0.5321),(232029911,0.4990),(231040012,0.5083),(231044034,0.5075),(255003854,0.5249),(231043035,0.5225),(231043233,0.5252),(231040326,0.5114),(231041132,0.4496),(232028123,0.4828),(231041472,0.5231),(231041563,0.4648),(231045783,0.5289),(232028599,0.5215),(231044603,0.4412),(231040205,0.5002),(244075445,0.4889),(231041892,0.5329),(232031821,0.4434),(231041933,0.4639),(400008813,0.4589),(231043497,0.4613),(231041570,0.5334),(231043174,0.4553),(231041988,0.4628),(231042479,0.4548)];[(248018990,0.5185),(244071967,0.4444),(231041505,0.4929),(231041849,0.4808),(232030899,0.5255)]
2;2;HIGHEST_CONVERSION_PROB;[(232030039,0.4689),(231045480,0.5165),(232027964,0.4952),(231045551,0.4413),(232031902,0.5327),(232031489,0.4911),(232027783,0.5386),(231043837,0.5288),(231040981,0.4606),(232029050,0.4642),(231044554,0.4604),(286018637,0.4869),(232027730,0.4973),(232028866,0.4486),(231041423,0.4845),(231040363,0.4582),(245017889,0.5184),(231040439,0.4594),(231039724,0.5236),(231043907,0.4587),(231041299,0.4493),(232028161,0.4701),(231045916,0.4568),(231044457,0.4589),(231039764,0.4696),(231039941,0.4714),(232029984,0.4780),(231043677,0.5311),(231043231,0.4962),(232029093,0.5175),(232028360,0.5223),(231043337,0.4881),(232028686,0.4559),(232029191,0.4720),(232028110,0.5234),(231043133,0.5253),(231043091,0.5365),(232032321,0.5007),(232029241,0.4716),(231040728,0.4840),(231041208,0.4529),(231041121,0.4468),(232029409,0.4642),(233075122,0.4815),(232030264,0.4540),(232029056,0.5189),(231042342,0.5153),(232030595,0.4896),(231040760,0.4730),(400006823,0.5084)];[(232030039,0.4689),(231045480,0.5165),(232027964,0.4952),(231045551,0.4413),(232031902,0.5327)]
2;3;HIGHEST_CONVERSION_PROB;[(232031686,0.5387),(231042304,0.5146),(232032683,0.4564),(232029990,0.4689),(231043362,0.4560),(231040892,0.5175),(242002586,0.4784),(231040177,0.4979),(232030125,0.4605),(232027765,0.4425),(231039991,0.5249),(231043980,0.4511),(231039951,0.5024),(231039859,0.5351),(232030091,0.5261),(232030910,0.5182),(232029414,0.5096),(231043969,0.4684),(232028811,0.5249),(231040264,0.5195),(281000784,0.4483),(232030216,0.4729),(244074619,0.4880),(232030834,0.4993),(232031158,0.4663),(231040579,0.4859),(231042130,0.4592),(231042611,0.4444),(244069095,0.4678),(232027770,0.4652),(232030352,0.5273),(231043611,0.4966),(232031735,0.4816),(231040081,0.5029),(232028857,0.4574),(231041935,0.4491),(231042122,0.4802),(400002597,0.4534),(231043519,0.4824),(231045368,0.4691),(231043993,0.4941),(231039779,0.4647),(231043749,0.4668),(231045344,0.5120),(232028982,0.5230),(232032256,0.4637),(231045246,0.4435),(231039979,0.4797),(231039686,0.4986),(232027493,0.5175)];[(232031686,0.5387),(231042304,0.5146),(232032683,0.4564),(232029990,0.4689),(231043362,0.4560)]
2;4;HIGHEST_CONVERSION_PROB;[(232029579,0.5209),(232028848,0.5049),(232028908,0.5168),(231039851,0.5046),(242003431,0.4441),(231043986,0.5287),(232032654,0.4642),(232029922,0.5174),(232029520,0.4423),(232030475,0.4572),(231041648,0.5278),(232027726,0.4855),(231039875,0.5019),(232032645,0.4504),(231041479,0.4980),(232027474,0.4903),(231042025,0.4897),(232028119,0.5366),(231045700,0.4825),(231041446,0.4982),(231044226,0.4901),(231043401,0.4542),(232030282,0.5140),(232028333,0.4734),(231044646,0.4651),(231041592,0.4649),(232028052,0.4780),(231043086,0.4427),(232030973,0.4711),(232028679,0.5331),(232030345,0.5357),(232028229,0.5141),(232027952,0.4634),(232029872,0.4535),(232028201,0.4445),(231043471,0.4448),(231041059,0.4842),(232030124,0.5196),(231043237,0.5169),(231042683,0.4969),(231043228,0.5032),(231043132,0.4988),(232029975,0.4547),(232028053,0.5087),(231044753,0.4783),(232031916,0.4951),(232028676,0.5134),(232028739,0.4620),(232030514,0.4528),(231042193,0.4454)];[(232029579,0.5209),(232028848,0.5049),(232028908,0.5168),(231039851,0.5046),(242003431,0.4441)]
2;5;HIGHEST_CONVERSION_PROB;[(232032220,0.4986),(232028529,0.4439),(231043582,0.5071),(231042518,0.4531),(231045152,0.5357),(400010219,0.4469),(232031575,0.4916),(232030536,0.4670),(231043749,0.4708),(231044004,0.4691),(232027476,0.5209),(231040791,0.5242),(231042528,0.4501),(231043656,0.4638),(231041554,0.4746),(232028407,0.5000),(232028797,0.4409),(231040798,0.5281),(231040016,0.4675),(232027521,0.4627),(400007050,0.4681),(231042877,0.4983),(232030758,0.5228),(232030522,0.4987),(231044296,0.5166),(232030552,0.5353),(232027791,0.4917),(231041516,0.4530),(231042281,0.5112),(232028871,0.4571),(231044374,0.4509),(231041882,0.5304),(232031463,0.4786),(231043793,0.5304),(232027696,0.5069),(297102729,0.5043),(232028712,0.4711),(245017889,0.4491),(231042362,0.5139),(231045595,0.4437),(232027604,0.4671),(232029884,0.5025),(232030365,0.5156),(231041851,0.4924),(231042743,0.4588),(232030012,0.5087),(231042102,0.4707),(231039998,0.5213),(231045733,0.5269),(231041711,0.5247)];[(232032220,0.4986),(232028529,0.4439),(231043582,0.5071),(231042518,0.4531),(231045152,0.5357)]
2;6;HIGHEST_CONVERSION_PROB;[(231041613,0.5040),(232029234,0.4632),(231040652,0.5255),(231039891,0.4563),(231044675,0.5108),(231043227,0.4983),(232028250,0.5253),(231042164,0.5073),(232030087,0.4544),(231045122,0.4530),(231044671,0.4665),(232027718,0.4667),(232028672,0.4639),(231041288,0.4641),(231040338,0.4783),(231041574,0.4565),(232028814,0.4423),(232029287,0.4517),(231040747,0.4961),(231043531,0.5059),(242107788,0.5039),(231042541,0.4507),(232030470,0.5290),(232027646,0.4656),(232030120,0.5145),(232028340,0.4830),(232028849,0.4629),(232030878,0.4452),(232028483,0.4850),(231041923,0.4892),(231040413,0.4771),(231043295,0.4684),(231043649,0.4400),(231040905,0.5067),(232028702,0.5011),(231042583,0.4543),(232027552,0.5217),(242108104,0.5077),(231040458,0.4603),(231042763,0.5346),(232027608,0.5191),(231043968,0.4441),(232030258,0.4832),(232029275,0.5184),(231041840,0.4485),(231041144,0.5177),(231039811,0.4611),(232029285,0.4427),(232029812,0.4843)];[(231041613,0.5040),(232029234,0.4632),(231040652,0.5255),(231039891,0.4966),(231044675,0.5108)]
2;7;HIGHEST_CONVERSION_PROB;[(231042056,0.4645),(231040815,0.5036),(232029388,0.5112),(232031671,0.4637),(231043542,0.5211),(232028824,0.4834),(232028472,0.5075),(231040591,0.4670),(232030101,0.5158),(232027673,0.4899),(231043631,0.4719),(231044820,0.4441),(231040478,0.4721),(232032173,0.4992),(232027967,0.4474),(232030278,0.5154),(231041677,0.4808),(231041752,0.4411),(232032391,0.4636),(232028161,0.4578),(231042484,0.4937),(232032494,0.5203),(231042274,0.4512),(232028059,0.4623),(232028327,0.4887),(232028360,0.4603),(231042949,0.5340),(232027749,0.4561),(231041199,0.5128),(231042602,0.4825),(232029558,0.5208),(231042069,0.4778),(232028350,0.5149),(232032044,0.4774),(231041042,0.5297),(232028908,0.4575),(232030371,0.4924),(232029049,0.4922),(236002418,0.4693),(232028995,0.5355),(231043139,0.5056),(231043900,0.5015),(232029335,0.4713),(232027793,0.4767),(231042155,0.5352),(231040918,0.5264),(232027838,0.5228),(231043224,0.4807),(231040831,0.5321),(231040115,0.5231)];[(231042056,0.4645),(231040815,0.5036),(232029388,0.5112),(232031671,0.4637),(231043542,0.5211)]
2;8;HIGHEST_CONVERSION_PROB;[(232031352,0.4460),(231040284,0.4717),(231044304,0.4683),(231041145,0.5080),(231042474,0.5023),(232031507,0.5230),(232027636,0.4956),(231039643,0.4788),(400003129,0.4895),(231044462,0.5240),(231039804,0.5202),(232032347,0.5271),(232029154,0.4482),(231042378,0.5148),(231040017,0.5145),(232031765,0.4985),(232028642,0.5175),(231041380,0.4764),(231042052,0.5001),(232032203,0.5131),(231042276,0.5202),(231043679,0.4765),(231041188,0.4941),(231044838,0.4706),(232031668,0.4503),(232030586,0.4495),(232031400,0.5187),(232028755,0.5145),(232029577,0.4862),(231039706,0.5089),(291025087,0.5126),(231040478,0.4469),(232028843,0.4457),(232028253,0.4512),(235813770,0.4516),(231042700,0.5138),(231045375,0.4435),(232028449,0.4533),(231040915,0.5276),(232030736,0.4728),(232028562,0.4696),(232032088,0.4927),(231043223,0.4555),(281000770,0.5009),(231041176,0.4782),(242002925,0.5105),(231041771,0.5046),(231040781,0.5316),(231040641,0.5061),(231042581,0.4898)];[(232031352,0.4460),(231040284,0.4717),(231044304,0.4683),(231041145,0.5080),(231042474,0.5023)]
2;9;HIGHEST_CONVERSION_PROB;[(232028437,0.4643),(232028077,0.4746),(232028477,0.4875),(232032224,0.5384),(232032679,0.4415),(232028832,0.5125),(232031304,0.5197),(232028230,0.4640),(232030731,0.5025),(232031377,0.4462),(232027674,0.5185),(231043418,0.4856),(232032128,0.4572),(231044317,0.4416),(231043157,0.4873),(232030012,0.4433),(231043074,0.4721),(231044464,0.5152),(297102953,0.4525),(232032331,0.4647),(232031542,0.4422),(232027692,0.4866),(242108857,0.4633),(232030673,0.4677),(231040316,0.4803),(232029963,0.5114),(231041443,0.4952),(232027936,0.5255),(231043165,0.4985),(232028347,0.5005),(232031833,0.4462),(231040485,0.4903),(231042871,0.5130),(231045138,0.4536),(231040473,0.4769),(231041903,0.5260),(232028686,0.5208),(232028350,0.4624),(232028817,0.4414),(231041882,0.4987),(232029300,0.4842),(231041900,0.4851),(232032169,0.4843),(232028258,0.5018),(232028210,0.5076),(232028923,0.4933),(232031025,0.4712),(232029246,0.4428),(232028128,0.4876),(232028306,0.4977)];[(232028437,0.4643),(232028077,0.4746),(232028477,0.4875),(232032224,0.5384),(232032679,0.4415)]
3;0;HIGHEST_CONVERSION_PROB;[(232028026,0.4668),(231040257,0.4483),(242003353,0.4464),(232031342,0.4696),(232028776,0.4413),(231042575,0.5048),(231042186,0.5255),(239014743,0.4897),(232028247,0.5313),(232031760,0.4591),(232029704,0.4699),(235813770,0.4863),(231040786,0.5080),(231043039,0.5377),(232030625,0.4679),(232028227,0.5017),(232030956,0.4744),(232027466,0.5277),(232029403,0.5348),(232028562,0.5252),(232028393,0.4914),(231040191,0.4577),(232030372,0.4839),(231044700,0.4920),(231044723,0.5286),(231040365,0.4594),(231040000,0.5002),(232028341,0.4744),(232032754,0.4514),(232030639,0.4820),(232027797,0.4441),(231045434,0.5127),(231043799,0.5269),(235814081,0.5006),(232028224,0.5330),(231039824,0.5079),(232028321,0.4767),(231040611,0.5137),(232031364,0.5236),(232028901,0.5012),(232029874,0.4631),(231040263,0.4959),(232027576,0.5001),(232028799,0.4859),(232027809,0.5152),(232027492,0.5113),(232028388,0.4731),(232030257,0.4928),(231040855,0.5281),(231042250,0.4554)];[(232028026,0.4668),(231040257,0.4483),(242003353,0.4464),(232031342,0.4696),(232028776,0.4413)]
3;1;HIGHEST_CONVERSION_PROB;[(231044333,0.5338),(248018990,0.5219),(244071967,0.5206),(231041505,0.4493),(231043933,0.4718),(232031329,0.5327),(231039695,0.5138),(231042007,0.4469),(232030288,0.4901),(231041289,0.5096),(232029290,0.4953),(231042318,0.4766),(232030526,0.4435),(232029294,0.4824),(231042067,0.4484),(232032417,0.4822),(231041938,0.5299),(232027962,0.5227),(231040129,0.5359),(231042000,0.4983),(232030633,0.5115),(231042423,0.4995),(231041263,0.4998),(231042905,0.5236),(232029911,0.4908),(231040012,0.5109),(231044034,0.4998),(255003854,0.5348),(231043035,0.4957),(231043233,0.4724),(231040326,0.4489),(231041132,0.4821),(232028123,0.5014),(400007856,0.4684),(231041472,0.4914),(231041563,0.4454),(232027655,0.5325),(232028599,0.5065),(231044603,0.4944),(231040205,0.5348),(244075445,0.5120),(231041892,0.4895),(231042513,0.5206),(232028706,0.4651),(232031821,0.4563),(231043497,0.4785),(231041570,0.5062),(231043174,0.5246),(231041988,0.5154),(231042479,0.4806)];[(231044333,0.5338),(248018990,0.5219),(244071967,0.5206),(231041505,0.4493),(231043933,0.4718)]
