=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;RANDOM_SELECTION;0.3;179.0;313.0;186.0;19.394936;3.8789864;320.0
1;1.0;RANDOM_SELECTION;0.3;168.0;340.0;169.0;13.156059;2.6312115;341.0
2;1.0;RANDOM_SELECTION;0.3;165.0;310.0;162.0;15.191218;3.038243;307.0
3;1.0;RANDOM_SELECTION;0.3;177.0;320.0;171.0;13.979783;2.7959564;314.0
4;1.0;RANDOM_SELECTION;0.3;158.0;322.0;172.0;8.947998;1.7895994;336.0
5;1.0;RANDOM_SELECTION;0.3;164.0;340.0;153.0;20.093914;4.0187836;329.0
6;1.0;RANDOM_SELECTION;0.3;174.0;311.0;177.0;17.641275;3.5282545;314.0
7;1.0;RANDOM_SELECTION;0.3;186.0;334.0;180.0;15.920549;3.1841102;328.0
8;1.0;RANDOM_SELECTION;0.3;175.0;306.0;195.0;16.714798;3.34296;326.0
9;1.0;RANDOM_SELECTION;0.3;161.0;310.0;179.0;20.271805;4.0543623;328.0

=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;RANDOM_SELECTION;0.3;179.0;313.0;186.0;19.394936;3.8789864;320.0
1;1.0;RANDOM_SELECTION;0.3;168.0;340.0;169.0;13.156059;2.6312115;341.0
2;1.0;RANDOM_SELECTION;0.3;165.0;310.0;162.0;15.191218;3.038243;307.0
3;1.0;RANDOM_SELECTION;0.3;177.0;320.0;171.0;13.979783;2.7959564;314.0
4;1.0;RANDOM_SELECTION;0.3;158.0;322.0;172.0;8.947998;1.7895994;336.0
5;1.0;RANDOM_SELECTION;0.3;164.0;340.0;153.0;20.093914;4.0187836;329.0
6;1.0;RANDOM_SELECTION;0.3;174.0;311.0;177.0;17.641275;3.5282545;314.0
7;1.0;RANDOM_SELECTION;0.3;186.0;334.0;180.0;15.920549;3.1841102;328.0
8;1.0;RANDOM_SELECTION;0.3;175.0;306.0;195.0;16.714798;3.34296;326.0
9;1.0;RANDOM_SELECTION;0.3;161.0;310.0;179.0;20.271805;4.0543623;328.0

0;0;RANDOM_SELECTION;[];[]
5;7;RANDOM_SELECTION;[(231042595,0.0000),(231044381,0.0000),(231039810,0.0000),(232030254,0.0000),(232027507,0.0000),(232030633,0.0000),(232028075,0.0000),(232030122,0.0000),(232030512,0.0000),(231042849,0.0000),(232029648,0.0000),(232031327,0.0000),(232029394,0.0000),(231042158,0.0000),(231045513,0.0000),(232029099,0.0000),(232027613,0.0000),(232029509,0.0000),(231045227,0.0000),(231044485,0.0000),(232031666,0.0000),(231041331,0.0000),(231040522,0.0000),(232029597,0.0000),(231042401,0.0000),(244075445,0.0000),(232027753,0.0000),(231040037,0.0000),(231039811,0.0000),(231040422,0.0000),(231040763,0.0000),(231043029,0.0000),(231041433,0.0000),(231044625,0.0000),(231043876,0.0000),(232028468,0.0000),(232028421,0.0000),(232028214,0.0000),(231041363,0.0000),(232029782,0.0000),(232027839,0.0000),(231041737,0.0000),(231041750,0.0000),(231039829,0.0000),(400007044,0.0000),(231042278,0.0000),(231040041,0.0000),(231043979,0.0000),(231040591,0.0000),(232029983,0.0000)];[(231042595,0.0000),(231044381,0.0000),(231039810,0.0000),(232030254,0.0000),(232027507,0.0000)]
5;8;RANDOM_SELECTION;[(231040203,0.0000),(231044516,0.0000),(231039746,0.0000),(232029712,0.0000),(400007807,0.0000),(232027538,0.0000),(232032230,0.0000),(231045340,0.0000),(231039940,0.0000),(231044827,0.0000),(239016104,0.0000),(232030864,0.0000),(232032516,0.0000),(231044075,0.0000),(232029430,0.0000),(231043270,0.0000),(232027817,0.0000),(231039797,0.0000),(232029578,0.0000),(242109851,0.0000),(231042758,0.0000),(231041135,0.0000),(231045717,0.0000),(232028588,0.0000),(232027578,0.0000),(232028077,0.0000),(231041070,0.0000),(231043301,0.0000),(231045662,0.0000),(232028401,0.0000),(232029858,0.0000),(232029688,0.0000),(235812822,0.0000),(231039969,0.0000),(232029008,0.0000),(232031097,0.0000),(231040316,0.0000),(231040803,0.0000),(232028916,0.0000),(231043172,0.0000),(232030477,0.0000),(232029534,0.0000),(232029426,0.0000),(232031539,0.0000),(232031638,0.0000),(232027692,0.0000),(400000284,0.0000),(232030831,0.0000),(231039732,0.0000),(231042642,0.0000)];[(231040203,0.0000),(231044516,0.0000),(231039746,0.0000),(232029712,0.0000),(400007807,0.0000)]
5;9;RANDOM_SELECTION;[(232032305,0.0000),(231043709,0.0000),(231043441,0.0000),(231043076,0.0000),(231040939,0.0000),(231040470,0.0000),(232028260,0.0000),(232029891,0.0000),(232031506,0.0000),(232029213,0.0000),(231041859,0.0000),(232029897,0.0000),(232028055,0.0000),(231045719,0.0000),(231039998,0.0000),(232029449,0.0000),(231040125,0.0000),(232027793,0.0000),(231045125,0.0000),(232027684,0.0000),(231041260,0.0000),(232028580,0.0000),(231044710,0.0000),(232028688,0.0000),(231040327,0.0000),(232030358,0.0000),(231041057,0.0000),(232031063,0.0000),(231040422,0.0000),(232028808,0.0000),(231040167,0.0000),(232028600,0.0000),(231041407,0.0000),(232031361,0.0000),(231041181,0.0000),(232031233,0.0000),(231041380,0.0000),(232028454,0.0000),(231042793,0.0000),(232029588,0.0000),(231041729,0.0000),(231042905,0.0000),(231045080,0.0000),(232029826,0.0000),(231041923,0.0000),(244068365,0.0000),(232030248,0.0000),(232028262,0.0000),(232029472,0.0000),(231045787,0.0000)];[(232032305,0.0000),(231043709,0.0000),(231043441,0.0000),(231043076,0.0000),(231040939,0.0000)]
6;0;RANDOM_SELECTION;[(232028002,0.0000),(231043497,0.0000),(232030271,0.0000),(232031526,0.0000),(232031311,0.0000),(231045220,0.0000),(231041327,0.0000),(242002966,0.0000),(231044648,0.0000),(232028391,0.0000),(232030898,0.0000),(231045159,0.0000),(231042669,0.0000),(232032219,0.0000),(232028156,0.0000),(231043041,0.0000),(231039891,0.0000),(231045860,0.0000),(231044038,0.0000),(232027846,0.0000),(244074896,0.0000),(232032003,0.0000),(231042216,0.0000),(231041089,0.0000),(232027621,0.0000),(400004262,0.0000),(231041667,0.0000),(231040644,0.0000),(231039795,0.0000),(231042439,0.0000),(231042374,0.0000),(232028369,0.0000),(231043088,0.0000),(231041395,0.0000),(232030353,0.0000),(231044774,0.0000),(232027600,0.0000),(232029110,0.0000),(232030917,0.0000),(232028135,0.0000),(231042098,0.0000),(232032654,0.0000),(231045138,0.0000),(231041759,0.0000),(232028047,0.0000),(231041331,0.0000),(232031516,0.0000),(400000963,0.0000),(232032598,0.0000),(232027768,0.0000)];[(232028002,0.0000),(231043497,0.0000),(232030271,0.0000),(232031526,0.0000),(232031311,0.0000)]
6;1;RANDOM_SELECTION;[(231043164,0.0000),(231043882,0.0000),(232030631,0.0000),(232029716,0.0000),(232031415,0.0000),(244075558,0.0000),(231043927,0.0000),(400001815,0.0000),(231041946,0.0000),(232031097,0.0000),(232028781,0.0000),(231042010,0.0000),(231039902,0.0000),(231040783,0.0000),(232027930,0.0000),(231040560,0.0000),(231040553,0.0000),(232027529,0.0000),(231039994,0.0000),(231041105,0.0000),(232027727,0.0000),(232029951,0.0000),(231040478,0.0000),(231045305,0.0000),(232030650,0.0000),(232027469,0.0000),(231040909,0.0000),(231041551,0.0000),(231039844,0.0000),(232029425,0.0000),(231041073,0.0000),(231043639,0.0000),(231042056,0.0000),(232030255,0.0000),(231044441,0.0000),(232030083,0.0000),(232028793,0.0000),(231040168,0.0000),(231040928,0.0000),(242002586,0.0000),(231041734,0.0000),(281000660,0.0000),(231042068,0.0000),(231045737,0.0000),(232028335,0.0000),(231040443,0.0000),(231039900,0.0000),(232030661,0.0000),(231040826,0.0000),(231040805,0.0000)];[(231043164,0.0000),(231043882,0.0000),(232030631,0.0000),(232029716,0.0000),(232031415,0.0000)]
6;2;RANDOM_SELECTION;[(232029890,0.0000),(231042743,0.0000),(232028842,0.0000),(232029950,0.0000),(231039716,0.0000),(231041545,0.0000),(231044177,0.0000),(232028564,0.0000),(232027534,0.0000),(236002413,0.0000),(232027812,0.0000),(232029291,0.0000),(232028201,0.0000),(232029128,0.0000),(231042785,0.0000),(232032448,0.0000),(232027719,0.0000),(232030129,0.0000),(231041597,0.0000),(232030742,0.0000),(232028053,0.0000),(231043649,0.0000),(232027714,0.0000),(231041700,0.0000),(281000661,0.0000),(232029074,0.0000),(400001297,0.0000),(231041449,0.0000),(231040619,0.0000),(232030547,0.0000),(232029492,0.0000),(232030091,0.0000),(232027732,0.0000),(400005804,0.0000),(231040869,0.0000),(297102561,0.0000),(232030226,0.0000),(297102704,0.0000),(232030796,0.0000),(231042680,0.0000),(231045063,0.0000),(242108631,0.0000),(232029491,0.0000),(231041579,0.0000),(400000890,0.0000),(231044359,0.0000),(242109851,0.0000),(400004973,0.0000),(400007535,0.0000),(232031369,0.0000)];[(232029890,0.0000),(231042743,0.0000),(232028842,0.0000),(232029950,0.0000),(231039716,0.0000)]
6;3;RANDOM_SELECTION;[(232030843,0.0000),(231043172,0.0000),(231045513,0.0000),(231041166,0.0000),(231039986,0.0000),(231040443,0.0000),(232031732,0.0000),(231039858,0.0000),(232030450,0.0000),(231040970,0.0000),(231042615,0.0000),(232031324,0.0000),(231041272,0.0000),(231039905,0.0000),(231040493,0.0000),(242108724,0.0000),(400003936,0.0000),(231041993,0.0000),(232027483,0.0000),(231041181,0.0000),(232030076,0.0000),(232028310,0.0000),(232029949,0.0000),(231043624,0.0000),(231041702,0.0000),(232029282,0.0000),(231044169,0.0000),(232029391,0.0000),(231044372,0.0000),(231040554,0.0000),(231043504,0.0000),(232028893,0.0000),(232028169,0.0000),(232030436,0.0000),(232027625,0.0000),(231040869,0.0000),(231041425,0.0000),(232029280,0.0000),(231041623,0.0000),(232028058,0.0000),(231040942,0.0000),(231041303,0.0000),(231041197,0.0000),(231039737,0.0000),(231041119,0.0000),(232030006,0.0000),(232029036,0.0000),(231041206,0.0000),(231040168,0.0000),(231043689,0.0000)];[(232030843,0.0000),(231043172,0.0000),(231045513,0.0000),(231041166,0.0000),(231039986,0.0000)]
6;4;RANDOM_SELECTION;[(232030505,0.0000),(231043251,0.0000),(231040040,0.0000),(232027692,0.0000),(231040118,0.0000),(231041077,0.0000),(231040072,0.0000),(232027534,0.0000),(400005739,0.0000),(231039859,0.0000),(231043569,0.0000),(231041409,0.0000),(231041338,0.0000),(232027462,0.0000),(231040577,0.0000),(231040473,0.0000),(231040109,0.0000),(231042020,0.0000),(235812472,0.0000),(231043957,0.0000),(236002425,0.0000),(231043216,0.0000),(232032205,0.0000),(232030136,0.0000),(239015332,0.0000),(231040840,0.0000),(231043852,0.0000),(231042598,0.0000),(232027747,0.0000),(232028907,0.0000),(231044351,0.0000),(231043772,0.0000),(232027633,0.0000),(231041532,0.0000),(400007050,0.0000),(232028752,0.0000),(232032209,0.0000),(232031410,0.0000),(231042732,0.0000),(232032152,0.0000),(231045453,0.0000),(232029444,0.0000),(231040437,0.0000),(232032755,0.0000),(231039732,0.0000),(232031364,0.0000),(231043968,0.0000),(231042118,0.0000),(231040048,0.0000)];[(232030505,0.0000),(231043251,0.0000),(231040040,0.0000),(232027692,0.0000),(231040118,0.0000)]
6;5;RANDOM_SELECTION;[(232029937,0.0000),(232029158,0.0000),(232031299,0.0000),(232031576,0.0000),(232028755,0.0000),(286019969,0.0000),(232029389,0.0000),(232032179,0.0000),(231041828,0.0000),(281000661,0.0000),(231041132,0.0000),(231040251,0.0000),(232032052,0.0000),(232028816,0.0000),(231040973,0.0000),(231042602,0.0000),(232028909,0.0000),(231043700,0.0000),(231041395,0.0000),(232029117,0.0000),(232030850,0.0000),(231041224,0.0000),(232028117,0.0000),(231041247,0.0000),(231042237,0.0000),(231041989,0.0000),(231044406,0.0000),(231044885,0.0000),(232030101,0.0000),(232028478,0.0000),(242108534,0.0000),(231039896,0.0000),(231039861,0.0000),(231042333,0.0000),(231044567,0.0000),(231041331,0.0000),(231040911,0.0000),(231044693,0.0000),(232029858,0.0000),(400003398,0.0000),(232031755,0.0000),(232027533,0.0000),(232031514,0.0000),(231042558,0.0000),(231045884,0.0000),(232027700,0.0000),(231041069,0.0000),(232028589,0.0000),(231039694,0.0000),(232027519,0.0000)];[(232029937,0.0000),(232029158,0.0000),(232031299,0.0000),(232031576,0.0000),(232028755,0.0000)]
6;6;RANDOM_SELECTION;[(232027914,0.0000),(231042468,0.0000),(232031902,0.0000),(231043991,0.0000),(231044648,0.0000),(231039686,0.0000),(232031045,0.0000),(232027922,0.0000),(231044764,0.0000),(232027913,0.0000),(232030547,0.0000),(231041327,0.0000),(231043775,0.0000),(232027994,0.0000),(231039877,0.0000),(232029573,0.0000),(231039744,0.0000),(232030097,0.0000),(232029696,0.0000),(231040947,0.0000),(231040266,0.0000),(232029692,0.0000),(232029064,0.0000),(232029998,0.0000),(231040798,0.0000),(281000665,0.0000),(232027936,0.0000),(242108899,0.0000),(231042583,0.0000),(232027960,0.0000),(231043052,0.0000),(231039894,0.0000),(232030482,0.0000),(232030089,0.0000),(232028096,0.0000),(231041824,0.0000),(231041734,0.0000),(231044640,0.0000),(400000963,0.0000),(232032155,0.0000),(231040139,0.0000),(232029840,0.0000),(232028519,0.0000),(231043825,0.0000),(231045322,0.0000),(232027555,0.0000),(232029882,0.0000),(231040064,0.0000),(232031467,0.0000)];[(232027914,0.0000),(231042468,0.0000),(232031902,0.0000),(231043991,0.0000),(231044648,0.0000)]
6;7;RANDOM_SELECTION;[(231045513,0.0000),(231042158,0.0000),(231043876,0.0000),(231041433,0.0000),(231040037,0.0000),(231044290,0.0000),(231042849,0.0000),(231040522,0.0000),(231041683,0.0000),(232031327,0.0000),(232029597,0.0000),(231042401,0.0000),(232028214,0.0000),(231041750,0.0000),(231040422,0.0000),(231040591,0.0000),(244075445,0.0000),(232031666,0.0000),(231043979,0.0000),(232029509,0.0000),(231041331,0.0000),(232029099,0.0000),(231039811,0.0000),(231040763,0.0000),(231045227,0.0000),(400007044,0.0000),(232028808,0.0000),(232030633,0.0000),(232029782,0.0000),(231039829,0.0000),(232027507,0.0000),(232030951,0.0000),(232027839,0.0000),(232030184,0.0000),(231044485,0.0000),(231042278,0.0000),(231043029,0.0000),(231044381,0.0000),(232028468,0.0000),(232028421,0.0000),(232029394,0.0000),(232030512,0.0000),(232030122,0.0000),(232029983,0.0000),(231040041,0.0000),(231041363,0.0000),(232028075,0.0000),(232027753,0.0000),(231041737,0.0000),(232027613,0.0000)];[(231045513,0.0000),(231042158,0.0000),(231043876,0.0000),(231041433,0.0000),(231040037,0.0000)]
6;8;RANDOM_SELECTION;[(232030477,0.0000),(231039746,0.0000),(231043431,0.0000),(232030489,0.0000),(231041135,0.0000),(232029858,0.0000),(232031970,0.0000),(232028588,0.0000),(244075268,0.0000),(232029390,0.0000),(232032516,0.0000),(232031097,0.0000),(231043301,0.0000),(232029688,0.0000),(231042882,0.0000),(232028916,0.0000),(231039940,0.0000),(232029712,0.0000),(231040316,0.0000),(231039969,0.0000),(231039775,0.0000),(232027638,0.0000),(231042758,0.0000),(231041070,0.0000),(232029008,0.0000),(400000284,0.0000),(232030618,0.0000),(231043270,0.0000),(231040803,0.0000),(232028344,0.0000),(231045717,0.0000),(235812822,0.0000),(232027592,0.0000),(231042278,0.0000),(232032230,0.0000),(232027817,0.0000),(231044827,0.0000),(232028401,0.0000),(231042642,0.0000),(232027578,0.0000),(231045662,0.0000),(231044075,0.0000),(232029534,0.0000),(242109851,0.0000),(231045340,0.0000),(232031539,0.0000),(239016104,0.0000),(231039797,0.0000),(232029430,0.0000),(231040203,0.0000)];[(232030477,0.0000),(231039746,0.0000),(231043431,0.0000),(232030489,0.0000),(231041135,0.0000)]
6;9;RANDOM_SELECTION;[(231039998,0.0000),(232028262,0.0000),(232028260,0.0000),(231041260,0.0000),(232032061,0.0000),(231041380,0.0000),(232027684,0.0000),(244068365,0.0000),(232029897,0.0000),(232029213,0.0000),(231044710,0.0000),(232028808,0.0000),(232027793,0.0000),(231042369,0.0000),(231041923,0.0000),(231041181,0.0000),(231040470,0.0000),(232028688,0.0000),(231045125,0.0000),(232027855,0.0000),(232030248,0.0000),(231043076,0.0000),(231042793,0.0000),(231041057,0.0000),(232031361,0.0000),(232028600,0.0000),(232030358,0.0000),(232029826,0.0000),(232029588,0.0000),(231040422,0.0000),(231041932,0.0000),(231045787,0.0000),(232029472,0.0000),(232028454,0.0000),(400003883,0.0000),(231041859,0.0000),(231039875,0.0000),(231045719,0.0000),(232029449,0.0000),(231045071,0.0000),(232031506,0.0000),(231045080,0.0000),(232029891,0.0000),(232028055,0.0000),(232029914,0.0000),(231040125,0.0000),(232031063,0.0000),(232031233,0.0000),(231042905,0.0000),(231043441,0.0000)];[(231039998,0.0000),(232028262,0.0000),(232028260,0.0000),(231041260,0.0000),(232032061,0.0000)]
7;0;RANDOM_SELECTION;[(232028002,0.0000),(231043497,0.0000),(232030271,0.0000),(232031526,0.0000),(232031311,0.0000),(231045220,0.0000),(231041327,0.0000),(242002966,0.0000),(231044648,0.0000),(232028391,0.0000),(232030898,0.0000),(231045159,0.0000),(231042669,0.0000),(232032219,0.0000),(232028156,0.0000),(231043041,0.0000),(231039891,0.0000),(231045860,0.0000),(231044038,0.0000),(232027846,0.0000),(244074896,0.0000),(232032003,0.0000),(231042216,0.0000),(231041089,0.0000),(232027621,0.0000),(400004262,0.0000),(231041667,0.0000),(231040644,0.0000),(231039795,0.0000),(231042439,0.0000),(231042374,0.0000),(232028369,0.0000),(231043088,0.0000),(231041395,0.0000),(232030353,0.0000),(231044774,0.0000),(232027600,0.0000),(232029110,0.0000),(232030917,0.0000),(232028135,0.0000),(231042098,0.0000),(232032654,0.0000),(231045138,0.0000),(231041759,0.0000),(232028047,0.0000),(231041331,0.0000),(232031516,0.0000),(400000963,0.0000),(232032598,0.0000),(232027768,0.0000)];[(232028002,0.0000),(231043497,0.0000),(232030271,0.0000),(232031526,0.0000),(232031311,0.0000)]
7;1;RANDOM_SELECTION;[(232027930,0.0000),(242002586,0.0000),(231042010,0.0000),(232028781,0.0000),(231039994,0.0000),(232030255,0.0000),(232031833,0.0000),(231040928,0.0000),(232027469,0.0000),(231041105,0.0000),(231040478,0.0000),(232028335,0.0000),(231040826,0.0000),(232030554,0.0000),(400000284,0.0000),(232030650,0.0000),(231045737,0.0000),(231043639,0.0000),(231041946,0.0000),(231045305,0.0000),(244075558,0.0000),(231040553,0.0000),(231042641,0.0000),(232029951,0.0000),(231041734,0.0000),(400001815,0.0000),(231043882,0.0000),(231041073,0.0000),(232028793,0.0000),(231039902,0.0000),(231043927,0.0000),(232030631,0.0000),(231039900,0.0000),(232027727,0.0000),(231040443,0.0000),(231040805,0.0000),(231040560,0.0000),(231042068,0.0000),(231040168,0.0000),(231044441,0.0000),(232031097,0.0000),(232030661,0.0000),(231041551,0.0000),(231039844,0.0000),(281000660,0.0000),(231040783,0.0000),(231043164,0.0000),(231042056,0.0000),(232029425,0.0000),(231040909,0.0000)];[(232027930,0.0000),(242002586,0.0000),(231042010,0.0000),(232028781,0.0000),(231039994,0.0000)]
7;2;RANDOM_SELECTION;[(231044359,0.0000),(232027719,0.0000),(236002413,0.0000),(231039770,0.0000),(231039941,0.0000),(291033525,0.0000),(232029291,0.0000),(400000890,0.0000),(231041597,0.0000),(400006273,0.0000),(231040745,0.0000),(232029128,0.0000),(242108631,0.0000),(232028053,0.0000),(231041752,0.0000),(232027812,0.0000),(232030095,0.0000),(232030226,0.0000),(248016430,0.0000),(231040396,0.0000),(231041700,0.0000),(400001297,0.0000),(231040869,0.0000),(231042248,0.0000),(232031369,0.0000),(231042785,0.0000),(232030514,0.0000),(232029141,0.0000),(231041449,0.0000),(232030129,0.0000),(232027714,0.0000),(232032448,0.0000),(400005804,0.0000),(231042680,0.0000),(231040623,0.0000),(232028069,0.0000),(231041545,0.0000),(231040332,0.0000),(231044177,0.0000),(232029492,0.0000),(231039716,0.0000),(297102704,0.0000),(232028768,0.0000),(231042790,0.0000),(232029491,0.0000),(232028201,0.0000),(232030091,0.0000),(232030742,0.0000),(231040619,0.0000),(231045063,0.0000)];[(231044359,0.0000),(232027719,0.0000),(236002413,0.0000),(231039770,0.0000),(231039941,0.0000)]
7;3;RANDOM_SELECTION;[(232028893,0.0000),(231039858,0.0000),(231044169,0.0000),(231041206,0.0000),(232030076,0.0000),(231042615,0.0000),(231041197,0.0000),(231044372,0.0000),(231041702,0.0000),(231043357,0.0000),(232028058,0.0000),(231041119,0.0000),(231041272,0.0000),(231040942,0.0000),(232027625,0.0000),(231040493,0.0000),(231040270,0.0000),(232029280,0.0000),(232027483,0.0000),(231039905,0.0000),(231039737,0.0000),(232027847,0.0000),(231041199,0.0000),(232030436,0.0000),(242108724,0.0000),(231041181,0.0000),(231040443,0.0000),(232029036,0.0000),(231043504,0.0000),(231041623,0.0000),(231042643,0.0000),(231043689,0.0000),(242109256,0.0000),(231043624,0.0000),(231040168,0.0000),(231042167,0.0000),(232032434,0.0000),(232028310,0.0000),(400003936,0.0000),(231041303,0.0000),(232027708,0.0000),(232031732,0.0000),(231041449,0.0000),(232029282,0.0000),(239015791,0.0000),(232031278,0.0000),(232027818,0.0000),(232030450,0.0000),(231040869,0.0000),(232030006,0.0000)];[(232028893,0.0000),(231039858,0.0000),(231044169,0.0000),(231041206,0.0000),(232030076,0.0000)]
7;4;RANDOM_SELECTION;[(231043216,0.0000),(231043968,0.0000),(231043852,0.0000),(231040048,0.0000),(232027633,0.0000),(232028834,0.0000),(235812472,0.0000),(231044474,0.0000),(232027747,0.0000),(231042598,0.0000),(231042118,0.0000),(232029444,0.0000),(232032152,0.0000),(239015332,0.0000),(231042732,0.0000),(231042020,0.0000),(232030297,0.0000),(231039732,0.0000),(236002425,0.0000),(231042496,0.0000),(232032092,0.0000),(231041532,0.0000),(231040840,0.0000),(231039859,0.0000),(231043957,0.0000),(400005739,0.0000),(231043251,0.0000),(231045453,0.0000),(231040109,0.0000),(232032209,0.0000),(231041409,0.0000),(231040437,0.0000),(232028752,0.0000),(231040577,0.0000),(232031364,0.0000),(231040072,0.0000),(232031410,0.0000),(400007050,0.0000),(231043772,0.0000),(232032755,0.0000),(232027534,0.0000),(231040118,0.0000),(232027462,0.0000),(232030136,0.0000),(231043569,0.0000),(231040473,0.0000),(232032205,0.0000),(231041077,0.0000),(231041338,0.0000),(232028907,0.0000)];[(231043216,0.0000),(231043968,0.0000),(231043852,0.0000),(231040048,0.0000),(232027633,0.0000)]
7;5;RANDOM_SELECTION;[(232029858,0.0000),(232031514,0.0000),(232028816,0.0000),(232029937,0.0000),(232028478,0.0000),(231041069,0.0000),(231044567,0.0000),(232029389,0.0000),(231041247,0.0000),(232027700,0.0000),(232032179,0.0000),(231040251,0.0000),(232030850,0.0000),(231040297,0.0000),(231043700,0.0000),(232032052,0.0000),(232030101,0.0000),(232027533,0.0000),(231040911,0.0000),(232028655,0.0000),(231039896,0.0000),(231041828,0.0000),(232028589,0.0000),(232031299,0.0000),(231039694,0.0000),(231041224,0.0000),(231042558,0.0000),(400000963,0.0000),(231042237,0.0000),(231045001,0.0000),(232028117,0.0000),(231039861,0.0000),(231045884,0.0000),(286019969,0.0000),(231040973,0.0000),(231041395,0.0000),(231041331,0.0000),(232031755,0.0000),(232031576,0.0000),(400003398,0.0000),(231041989,0.0000),(232029117,0.0000),(231044885,0.0000),(231042602,0.0000),(231044693,0.0000),(231044406,0.0000),(232032374,0.0000),(231041132,0.0000),(231042714,0.0000),(231040341,0.0000)];[(232029858,0.0000),(232031514,0.0000),(232028816,0.0000),(232029937,0.0000),(232028478,0.0000)]
7;6;RANDOM_SELECTION;[(231040064,0.0000),(231040266,0.0000),(232032155,0.0000),(232029573,0.0000),(232027922,0.0000),(231039894,0.0000),(232029840,0.0000),(231042103,0.0000),(232027555,0.0000),(231042583,0.0000),(231040947,0.0000),(231043775,0.0000),(232030089,0.0000),(232027994,0.0000),(231041824,0.0000),(242108899,0.0000),(231045322,0.0000),(231044640,0.0000),(232029998,0.0000),(232028096,0.0000),(231042208,0.0000),(232030482,0.0000),(232027960,0.0000),(231041734,0.0000),(232027936,0.0000),(232030547,0.0000),(400006332,0.0000),(231042468,0.0000),(232027913,0.0000),(232031045,0.0000),(281000665,0.0000),(231040798,0.0000),(231043052,0.0000),(232031467,0.0000),(232029064,0.0000),(232029882,0.0000),(231043991,0.0000),(232030097,0.0000),(231039744,0.0000),(232029696,0.0000),(400000963,0.0000),(231043825,0.0000),(242108507,0.0000),(231039877,0.0000),(231041327,0.0000),(232028519,0.0000),(231040139,0.0000),(231042282,0.0000),(231039686,0.0000)];[(231040064,0.0000),(231040266,0.0000),(232032155,0.0000),(232029573,0.0000),(232027922,0.0000)]
7;7;RANDOM_SELECTION;[(232030184,0.0000),(232029764,0.0000),(232028211,0.0000),(231039811,0.0000),(232029291,0.0000),(231041363,0.0000),(231042849,0.0000),(231042278,0.0000),(231039829,0.0000),(231041683,0.0000),(232027507,0.0000),(231040167,0.0000),(231039675,0.0000),(231040522,0.0000),(232028421,0.0000),(232030512,0.0000),(232027753,0.0000),(231040763,0.0000),(232031666,0.0000),(232030122,0.0000),(232031970,0.0000),(231041737,0.0000),(231040422,0.0000),(231041108,0.0000),(231040701,0.0000),(231041750,0.0000),(231044290,0.0000),(231043876,0.0000),(232029597,0.0000),(231041331,0.0000),(232031834,0.0000),(232030951,0.0000),(232029509,0.0000),(232029983,0.0000),(232030633,0.0000),(231042401,0.0000),(231043029,0.0000),(400007044,0.0000),(232029394,0.0000),(232027839,0.0000),(231043979,0.0000),(231043848,0.0000),(231042404,0.0000),(232028468,0.0000),(231044485,0.0000),(232027613,0.0000),(232029782,0.0000),(232029099,0.0000),(231044381,0.0000),(232028075,0.0000)];[(232030184,0.0000),(232029764,0.0000),(232028211,0.0000),(231039811,0.0000),(232029291,0.0000)]
7;8;RANDOM_SELECTION;[(232030477,0.0000),(231039746,0.0000),(231043431,0.0000),(232030489,0.0000),(231041135,0.0000),(232029858,0.0000),(232031970,0.0000),(232028588,0.0000),(244075268,0.0000),(232029390,0.0000),(232032516,0.0000),(232031097,0.0000),(231043301,0.0000),(232029688,0.0000),(231042882,0.0000),(232028916,0.0000),(231039940,0.0000),(232029712,0.0000),(231040316,0.0000),(231039969,0.0000),(231039775,0.0000),(232027638,0.0000),(231042758,0.0000),(231041070,0.0000),(232029008,0.0000),(400000284,0.0000),(232030618,0.0000),(231043270,0.0000),(231040803,0.0000),(232028344,0.0000),(231045717,0.0000),(235812822,0.0000),(232027592,0.0000),(231042278,0.0000),(232032230,0.0000),(232027817,0.0000),(231044827,0.0000),(232028401,0.0000),(231042642,0.0000),(232027578,0.0000),(231045662,0.0000),(231044075,0.0000),(232029534,0.0000),(242109851,0.0000),(231045340,0.0000),(232031539,0.0000),(239016104,0.0000),(231039797,0.0000),(232029430,0.0000),(231040203,0.0000)];[(232030477,0.0000),(231039746,0.0000),(231043431,0.0000),(232030489,0.0000),(231041135,0.0000)]
