=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;PROB_MAGNITUDE;0.3;169.0;294.0;178.0;27.07365;5.4147315;303.0
1;1.0;PROB_MAGNITUDE;0.3;175.0;332.0;192.0;26.614628;5.322924;349.0
2;1.0;PROB_MAGNITUDE;0.3;168.0;321.0;177.0;34.872402;6.97448;330.0
3;1.0;PROB_MAGNITUDE;0.3;181.0;343.0;169.0;30.262556;6.0525103;331.0
4;1.0;PROB_MAGNITUDE;0.3;174.0;348.0;175.0;36.10014;7.220027;349.0
5;1.0;PROB_MAGNITUDE;0.3;157.0;331.0;157.0;22.364487;4.472897;331.0
6;1.0;PROB_MAGNITUDE;0.3;176.0;342.0;168.0;31.902205;6.3804398;334.0
7;1.0;PROB_MAGNITUDE;0.3;180.0;318.0;168.0;33.87374;6.774747;306.0
8;1.0;PROB_MAGNITUDE;0.3;164.0;341.0;164.0;26.242598;5.248519;341.0
9;1.0;PROB_MAGNITUDE;0.3;174.0;326.0;169.0;33.240776;6.6481547;321.0

=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;PROB_MAGNITUDE;0.3;169.0;294.0;178.0;27.07365;5.4147315;303.0
1;1.0;PROB_MAGNITUDE;0.3;171.0;325.0;188.0;26.097183;5.219435;342.0
2;1.0;PROB_MAGNITUDE;0.3;165.0;316.0;171.0;34.200653;6.84013;322.0
3;1.0;PROB_MAGNITUDE;0.3;181.0;343.0;169.0;30.262556;6.0525103;331.0
4;1.0;PROB_MAGNITUDE;0.3;172.0;345.0;174.0;35.067883;7.0135756;347.0
5;1.0;PROB_MAGNITUDE;0.3;157.0;331.0;157.0;22.364487;4.472897;331.0
6;1.0;PROB_MAGNITUDE;0.3;176.0;342.0;168.0;31.902205;6.3804398;334.0
7;1.0;PROB_MAGNITUDE;0.3;179.0;314.0;167.0;33.33969;6.667937;302.0
8;1.0;PROB_MAGNITUDE;0.3;163.0;336.0;163.0;26.210339;5.2420673;336.0
9;1.0;PROB_MAGNITUDE;0.3;174.0;326.0;169.0;33.240776;6.6481547;321.0

0;0;PROB_MAGNITUDE;[];[]
0;1;PROB_MAGNITUDE;[];[]
0;2;PROB_MAGNITUDE;[];[]
0;3;PROB_MAGNITUDE;[];[]
0;4;PROB_MAGNITUDE;[];[]
0;5;PROB_MAGNITUDE;[];[]
0;6;PROB_MAGNITUDE;[];[]
0;7;PROB_MAGNITUDE;[];[]
0;8;PROB_MAGNITUDE;[];[]
0;9;PROB_MAGNITUDE;[];[]
1;0;PROB_MAGNITUDE;[(232030049,0.5809),(231043995,0.1756),(231039831,0.1398),(231042688,0.1756),(231045543,0.0570),(232027718,0.0185),(231039783,0.1039),(231041886,0.5341),(232028022,0.0394),(232028784,0.0323),(231042687,0.3548),(232030551,0.0073),(231040347,0.1172),(231040551,0.0323),(231041340,0.0789),(231040476,0.0102),(232028349,0.0131),(232029886,0.0860),(231042341,0.0158),(231042071,0.3548),(231043022,0.2222),(232028820,0.0070),(232032553,0.0118),(231045778,0.2031),(231040987,0.0681),(232028456,0.0210),(231039804,0.1039),(231041798,0.0143),(232027751,0.0502),(232029957,0.0681),(232029402,0.1004),(232028098,0.0046),(231043959,0.0323),(231042957,0.0502),(231043546,0.0196),(232030217,0.0143),(231041669,0.0251),(232031690,0.0143),(231043401,0.0466),(232031283,0.0201),(232028200,0.0028),(232029126,0.0022),(400005804,0.0093),(232028508,0.0030),(286019645,0.0016),(231040922,0.0029),(232028019,0.0000),(232031850,0.0000),(232028596,0.0000)];[(232030049,0.5809),(231043995,0.1756),(231039831,0.1398),(231042688,0.1756),(231045543,0.0570)]
1;1;PROB_MAGNITUDE;[];[]
