=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;ESCALATION_OF_COMMITMENT;0.2;106.0;276.0;154.0;7.99473;1.5989465;324.0
1;1.0;ESCALATION_OF_COMMITMENT;0.2;92.0;269.0;151.0;8.613285;1.7226564;328.0
2;1.0;ESCALATION_OF_COMMITMENT;0.2;83.0;274.0;144.0;6.180359;1.236072;335.0
3;1.0;ESCALATION_OF_COMMITMENT;0.2;97.0;284.0;159.0;9.999592;1.9999181;346.0
4;1.0;ESCALATION_OF_COMMITMENT;0.2;111.0;275.0;160.0;10.974817;2.1949635;324.0
5;1.0;ESCALATION_OF_COMMITMENT;0.2;103.0;294.0;162.0;7.333378;1.4666755;353.0
6;1.0;ESCALATION_OF_COMMITMENT;0.2;106.0;288.0;145.0;7.5173473;1.5034696;327.0
7;1.0;ESCALATION_OF_COMMITMENT;0.2;99.0;293.0;152.0;6.6356173;1.3271233;346.0
8;1.0;ESCALATION_OF_COMMITMENT;0.2;109.0;265.0;152.0;9.722131;1.9444263;308.0
9;1.0;ESCALATION_OF_COMMITMENT;0.2;111.0;306.0;157.0;12.668773;2.5337536;352.0

=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;ESCALATION_OF_COMMITMENT;0.2;106.0;276.0;154.0;7.99473;1.5989465;324.0
1;1.0;ESCALATION_OF_COMMITMENT;0.2;92.0;269.0;151.0;8.613285;1.7226564;328.0
2;1.0;ESCALATION_OF_COMMITMENT;0.2;83.0;274.0;144.0;6.180359;1.236072;335.0
3;1.0;ESCALATION_OF_COMMITMENT;0.2;97.0;284.0;159.0;9.999592;1.9999181;346.0
4;1.0;ESCALATION_OF_COMMITMENT;0.2;111.0;275.0;160.0;10.974817;2.1949635;324.0
5;1.0;ESCALATION_OF_COMMITMENT;0.2;103.0;294.0;162.0;7.333378;1.4666755;353.0
6;1.0;ESCALATION_OF_COMMITMENT;0.2;106.0;288.0;145.0;7.5173473;1.5034696;327.0
7;1.0;ESCALATION_OF_COMMITMENT;0.2;99.0;293.0;152.0;6.6356173;1.3271233;346.0
8;1.0;ESCALATION_OF_COMMITMENT;0.2;109.0;265.0;152.0;9.722131;1.9444263;308.0
9;1.0;ESCALATION_OF_COMMITMENT;0.2;111.0;306.0;157.0;12.668773;2.5337536;352.0

0;0;ESCALATION_OF_COMMITMENT;[];[]
0;1;ESCALATION_OF_COMMITMENT;[];[]
0;2;ESCALATION_OF_COMMITMENT;[];[]
0;3;ESCALATION_OF_COMMITMENT;[];[]
0;4;ESCALATION_OF_COMMITMENT;[];[]
0;5;ESCALATION_OF_COMMITMENT;[];[]
0;6;ESCALATION_OF_COMMITMENT;[];[]
0;7;ESCALATION_OF_COMMITMENT;[];[]
0;8;ESCALATION_OF_COMMITMENT;[];[]
0;9;ESCALATION_OF_COMMITMENT;[];[]
1;0;ESCALATION_OF_COMMITMENT;[(232027983,0.4832),(231039758,0.2208),(231039730,0.0544)];[(232027983,0.4832),(231039758,0.2208),(231039730,0.0544)]
1;1;ESCALATION_OF_COMMITMENT;[];[]
1;2;ESCALATION_OF_COMMITMENT;[];[]
1;3;ESCALATION_OF_COMMITMENT;[(231041785,0.4357),(232028706,0.2292),(232027751,0.0502)];[(231041785,0.4357),(232028706,0.2292),(232027751,0.0502)]
1;4;ESCALATION_OF_COMMITMENT;[];[]
1;5;ESCALATION_OF_COMMITMENT;[];[]
1;6;ESCALATION_OF_COMMITMENT;[(232029059,0.4101),(232029285,0.5853),(232031658,0.4000)];[(232029059,0.4101),(232029285,0.5853),(232031658,0.4000)]
1;7;ESCALATION_OF_COMMITMENT;[(231044315,0.5756),(231040988,0.2143),(235813272,0.4019)];[(231044315,0.5756),(231040988,0.2143),(235813272,0.4019)]
1;8;ESCALATION_OF_COMMITMENT;[(231045478,0.6115),(231043582,0.2323),(231043702,0.4036)];[(231045478,0.6115),(231043582,0.2323),(231043702,0.4036)]
1;9;ESCALATION_OF_COMMITMENT;[(232028251,0.8019),(242108079,0.4088),(248015740,0.4187)];[(232028251,0.8019),(242108079,0.4088),(248015740,0.4187)]
2;0;ESCALATION_OF_COMMITMENT;[(232032321,0.8026),(232029181,0.2502),(265000725,0.5092)];[(232032321,0.8026),(232029181,0.2502),(265000725,0.5092)]
2;1;ESCALATION_OF_COMMITMENT;[(231041097,0.2681),(232032506,0.4037),(231041981,1.4308)];[(231041097,0.2681),(232032506,0.4037),(231041981,1.4308)]
2;2;ESCALATION_OF_COMMITMENT;[(231041305,0.3756),(231045063,0.5039),(231042061,0.8143)];[(231041305,0.3756),(231045063,0.5039),(231042061,0.8143)]
2;3;ESCALATION_OF_COMMITMENT;[(231040341,0.8677),(400000360,0.2681),(231042437,0.9275)];[(231040341,0.8677),(400000360,0.2681),(231042437,0.9275)]
2;4;ESCALATION_OF_COMMITMENT;[(231039931,0.4164),(231045283,0.2054),(249109348,0.5935)];[(231039931,0.4164),(231045283,0.2054),(249109348,0.5935)]
