=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;ESCALATION_OF_COMMITMENT;0.2;108.0;267.0;139.0;5.0136275;1.0027257;298.0
1;1.0;ESCALATION_OF_COMMITMENT;0.2;102.0;273.0;163.0;9.319186;1.8638375;334.0
2;1.0;ESCALATION_OF_COMMITMENT;0.2;96.0;281.0;139.0;8.969875;1.7939749;324.0
3;1.0;ESCALATION_OF_COMMITMENT;0.2;111.0;304.0;157.0;8.814377;1.7628751;350.0
4;1.0;ESCALATION_OF_COMMITMENT;0.2;108.0;303.0;170.0;12.133632;2.4267263;365.0
5;1.0;ESCALATION_OF_COMMITMENT;0.2;115.0;304.0;160.0;8.754361;1.7508721;349.0
6;1.0;ESCALATION_OF_COMMITMENT;0.2;96.0;239.0;148.0;5.9276567;1.1855314;291.0
7;1.0;ESCALATION_OF_COMMITMENT;0.2;94.0;292.0;152.0;8.430194;1.6860394;350.0
8;1.0;ESCALATION_OF_COMMITMENT;0.2;83.0;250.0;164.0;7.9910874;1.5982172;331.0
9;1.0;ESCALATION_OF_COMMITMENT;0.2;102.0;269.0;141.0;9.908945;1.9817894;308.0

=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;ESCALATION_OF_COMMITMENT;0.2;108.0;267.0;139.0;5.0136275;1.0027257;298.0
1;1.0;ESCALATION_OF_COMMITMENT;0.2;101.0;268.0;162.0;9.197323;1.8394647;329.0
2;1.0;ESCALATION_OF_COMMITMENT;0.2;95.0;278.0;134.0;8.9559145;1.7911828;317.0
3;1.0;ESCALATION_OF_COMMITMENT;0.2;111.0;304.0;157.0;8.814377;1.7628751;350.0
4;1.0;ESCALATION_OF_COMMITMENT;0.2;106.0;301.0;168.0;12.059043;2.4118085;363.0
5;1.0;ESCALATION_OF_COMMITMENT;0.2;115.0;304.0;160.0;8.754361;1.7508721;349.0
6;1.0;ESCALATION_OF_COMMITMENT;0.2;96.0;239.0;148.0;5.9276567;1.1855314;291.0
7;1.0;ESCALATION_OF_COMMITMENT;0.2;93.0;287.0;147.0;8.397936;1.6795878;341.0
8;1.0;ESCALATION_OF_COMMITMENT;0.2;82.0;243.0;160.0;7.098614;1.4197227;321.0
9;1.0;ESCALATION_OF_COMMITMENT;0.2;102.0;269.0;141.0;9.908945;1.9817894;308.0

0;0;ESCALATION_OF_COMMITMENT;[];[]
0;1;ESCALATION_OF_COMMITMENT;[];[]
0;2;ESCALATION_OF_COMMITMENT;[];[]
0;3;ESCALATION_OF_COMMITMENT;[];[]
0;4;ESCALATION_OF_COMMITMENT;[];[]
0;5;ESCALATION_OF_COMMITMENT;[];[]
0;6;ESCALATION_OF_COMMITMENT;[];[]
0;7;ESCALATION_OF_COMMITMENT;[];[]
0;8;ESCALATION_OF_COMMITMENT;[];[]
0;9;ESCALATION_OF_COMMITMENT;[];[]
1;0;ESCALATION_OF_COMMITMENT;[(231041798,0.4143),(232029126,0.4022),(232028349,0.4131)];[(231041798,0.4143),(232029126,0.4022),(232028349,0.4131)]
1;1;ESCALATION_OF_COMMITMENT;[];[]
1;2;ESCALATION_OF_COMMITMENT;[(245017889,0.4016),(232028838,0.0054),(231044079,1.0115)];[(245017889,0.4016),(232028838,0.0054),(231044079,1.0115)]
1;3;ESCALATION_OF_COMMITMENT;[];[]
1;4;ESCALATION_OF_COMMITMENT;[];[]
1;5;ESCALATION_OF_COMMITMENT;[(231039835,0.3398),(232027918,0.8609),(231044300,0.2502)];[(231039835,0.3398),(232027918,0.8609),(231044300,0.2502)]
1;6;ESCALATION_OF_COMMITMENT;[];[]
1;7;ESCALATION_OF_COMMITMENT;[(231041033,0.0969),(231043068,0.8054),(232029075,0.4625)];[(231041033,0.0969),(231043068,0.8054),(232029075,0.4625)]
1;8;ESCALATION_OF_COMMITMENT;[];[]
1;9;ESCALATION_OF_COMMITMENT;[];[]
2;0;ESCALATION_OF_COMMITMENT;[(232028682,0.4430),(286019645,0.4016),(231040987,0.2681)];[(232028682,0.4430),(286019645,0.4016),(231040987,0.2681)]
2;1;ESCALATION_OF_COMMITMENT;[(232031539,0.0000),(231043261,0.3039),(232030253,0.0195)];[(232031539,0.0000),(231043261,0.3039),(232030253,0.0195)]
2;2;ESCALATION_OF_COMMITMENT;[(231039695,0.8430),(245017889,0.4016),(232028989,1.0115)];[(231039695,0.8430),(245017889,0.4016),(232028989,1.0115)]
2;3;ESCALATION_OF_COMMITMENT;[(232027517,0.4066),(231041871,0.9398),(232029596,0.0323)];[(232027517,0.4066),(231041871,0.9398),(232029596,0.0323)]
2;4;ESCALATION_OF_COMMITMENT;[(232031156,0.8358),(231041908,0.2323),(242002737,0.4008)];[(232031156,0.8358),(231041908,0.2323),(242002737,0.4008)]
2;5;ESCALATION_OF_COMMITMENT;[(231039835,0.3398),(232027918,0.8609),(231044300,0.2502)];[(231039835,0.3398),(232027918,0.8609),(231044300,0.2502)]
