=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;ESCALATION_OF_COMMITMENT;0.1;101.0;289.0;174.0;10.323118;2.0646238;362.0
1;1.0;ESCALATION_OF_COMMITMENT;0.1;98.0;287.0;132.0;7.336373;1.4672744;321.0
2;1.0;ESCALATION_OF_COMMITMENT;0.1;99.0;290.0;132.0;7.380134;1.4760267;323.0
3;1.0;ESCALATION_OF_COMMITMENT;0.1;121.0;293.0;163.0;9.616063;1.9232129;335.0
4;1.0;ESCALATION_OF_COMMITMENT;0.1;95.0;260.0;174.0;8.53964;1.7079278;339.0
5;1.0;ESCALATION_OF_COMMITMENT;0.1;102.0;262.0;151.0;7.5100727;1.5020144;311.0
6;1.0;ESCALATION_OF_COMMITMENT;0.1;106.0;302.0;141.0;8.095215;1.6190429;337.0
7;1.0;ESCALATION_OF_COMMITMENT;0.1;89.0;303.0;146.0;8.077278;1.6154562;360.0
8;1.0;ESCALATION_OF_COMMITMENT;0.1;103.0;270.0;151.0;7.581546;1.5163091;318.0
9;1.0;ESCALATION_OF_COMMITMENT;0.1;103.0;271.0;144.0;12.16782;2.4335635;312.0

=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;ESCALATION_OF_COMMITMENT;0.1;101.0;289.0;174.0;10.323118;2.0646238;362.0
1;1.0;ESCALATION_OF_COMMITMENT;0.1;98.0;287.0;132.0;7.336373;1.4672744;321.0
2;1.0;ESCALATION_OF_COMMITMENT;0.1;99.0;290.0;132.0;7.380134;1.4760267;323.0
3;1.0;ESCALATION_OF_COMMITMENT;0.1;121.0;293.0;163.0;9.616063;1.9232129;335.0
4;1.0;ESCALATION_OF_COMMITMENT;0.1;95.0;260.0;174.0;8.53964;1.7079278;339.0
5;1.0;ESCALATION_OF_COMMITMENT;0.1;102.0;262.0;151.0;7.5100727;1.5020144;311.0
6;1.0;ESCALATION_OF_COMMITMENT;0.1;106.0;302.0;141.0;8.095215;1.6190429;337.0
7;1.0;ESCALATION_OF_COMMITMENT;0.1;89.0;303.0;146.0;8.077278;1.6154562;360.0
8;1.0;ESCALATION_OF_COMMITMENT;0.1;103.0;270.0;151.0;7.581546;1.5163091;318.0
9;1.0;ESCALATION_OF_COMMITMENT;0.1;103.0;271.0;144.0;12.16782;2.4335635;312.0

0;0;ESCALATION_OF_COMMITMENT;[];[]
0;1;ESCALATION_OF_COMMITMENT;[];[]
0;2;ESCALATION_OF_COMMITMENT;[];[]
0;3;ESCALATION_OF_COMMITMENT;[];[]
0;4;ESCALATION_OF_COMMITMENT;[];[]
0;5;ESCALATION_OF_COMMITMENT;[];[]
0;6;ESCALATION_OF_COMMITMENT;[];[]
0;7;ESCALATION_OF_COMMITMENT;[];[]
0;8;ESCALATION_OF_COMMITMENT;[];[]
0;9;ESCALATION_OF_COMMITMENT;[];[]
1;0;ESCALATION_OF_COMMITMENT;[(242107669,0.0323),(232027674,0.2403),(231043634,0.8215)];[(242107669,0.0323),(232027674,0.2403),(231043634,0.8215)]
1;1;ESCALATION_OF_COMMITMENT;[];[]
1;2;ESCALATION_OF_COMMITMENT;[(231041449,0.3398),(231043919,0.4080),(231043689,0.3756)];[(231041449,0.3398),(231043919,0.4080),(231043689,0.3756)]
1;3;ESCALATION_OF_COMMITMENT;[(232028507,0.4236),(232027726,0.4017),(400000844,0.8287)];[(232028507,0.4236),(232027726,0.4017),(400000844,0.8287)]
1;4;ESCALATION_OF_COMMITMENT;[];[]
1;5;ESCALATION_OF_COMMITMENT;[(400000519,0.8209),(231043995,0.3756),(232028837,0.2323)];[(400000519,0.8209),(231043995,0.3756),(232028837,0.2323)]
1;6;ESCALATION_OF_COMMITMENT;[];[]
1;7;ESCALATION_OF_COMMITMENT;[];[]
1;8;ESCALATION_OF_COMMITMENT;[(231041252,0.9398),(231043484,0.4645),(231041018,0.3219)];[(231041252,0.9398),(231043484,0.4645),(231041018,0.3219)]
1;9;ESCALATION_OF_COMMITMENT;[(231040764,0.2251),(232030571,0.4143),(231041002,0.2466)];[(231040764,0.2251),(232030571,0.4143),(231041002,0.2466)]
2;0;ESCALATION_OF_COMMITMENT;[(232028356,0.4030),(231045452,0.4323),(232029059,0.4101)];[(232028356,0.4030),(231045452,0.4323),(232029059,0.4101)]
2;1;ESCALATION_OF_COMMITMENT;[(232028820,0.0070),(231045551,0.8143),(232028261,0.4287)];[(232028820,0.0070),(231045551,0.8143),(232028261,0.4287)]
2;2;ESCALATION_OF_COMMITMENT;[(231043919,0.4080),(231041217,0.2717),(232028039,0.4103)];[(231043919,0.4080),(231041217,0.2717),(232028039,0.4103)]
2;3;ESCALATION_OF_COMMITMENT;[(232030233,0.4029),(232029006,0.4323),(232028127,0.4143)];[(232030233,0.4029),(232029006,0.4323),(232028127,0.4143)]
2;4;ESCALATION_OF_COMMITMENT;[(231043401,0.2466),(231043959,0.4323),(231043435,0.8245)];[(231043401,0.2466),(231043959,0.4323),(231043435,0.8245)]
