=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;HIGHEST_CONVERSION_PROB;0.2;167.0;326.0;171.0;7.735384;1.5470772;330.0
1;1.0;HIGHEST_CONVERSION_PROB;0.2;161.0;298.0;173.0;5.90892;1.1817839;310.0
2;1.0;HIGHEST_CONVERSION_PROB;0.2;167.0;312.0;176.0;8.388923;1.6777843;321.0
3;1.0;HIGHEST_CONVERSION_PROB;0.2;168.0;317.0;165.0;8.117452;1.6234903;314.0
4;1.0;HIGHEST_CONVERSION_PROB;0.2;182.0;376.0;159.0;7.2789702;1.455794;353.0
5;1.0;HIGHEST_CONVERSION_PROB;0.2;167.0;347.0;166.0;7.314173;1.462835;346.0
6;1.0;HIGHEST_CONVERSION_PROB;0.2;163.0;327.0;164.0;7.355448;1.4710896;328.0
7;1.0;HIGHEST_CONVERSION_PROB;0.2;184.0;332.0;166.0;7.0987144;1.4197426;314.0
8;1.0;HIGHEST_CONVERSION_PROB;0.2;161.0;313.0;165.0;6.3432846;1.2686568;317.0
9;1.0;HIGHEST_CONVERSION_PROB;0.2;171.0;337.0;190.0;7.0026913;1.400538;356.0

=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;HIGHEST_CONVERSION_PROB;0.2;167.0;326.0;171.0;7.735384;1.5470772;330.0
1;1.0;HIGHEST_CONVERSION_PROB;0.2;158.0;294.0;170.0;5.858946;1.171789;306.0
2;1.0;HIGHEST_CONVERSION_PROB;0.2;164.0;308.0;172.0;8.324407;1.6648811;316.0
3;1.0;HIGHEST_CONVERSION_PROB;0.2;166.0;317.0;160.0;8.078398;1.6156796;311.0
4;1.0;HIGHEST_CONVERSION_PROB;0.2;182.0;376.0;159.0;7.2789702;1.455794;353.0
5;1.0;HIGHEST_CONVERSION_PROB;0.2;167.0;347.0;166.0;7.314173;1.462835;346.0
6;1.0;HIGHEST_CONVERSION_PROB;0.2;159.0;324.0;161.0;7.1082783;1.4216557;326.0
7;1.0;HIGHEST_CONVERSION_PROB;0.2;182.0;330.0;162.0;7.0852566;1.417051;310.0
8;1.0;HIGHEST_CONVERSION_PROB;0.2;161.0;313.0;165.0;6.3432846;1.2686568;317.0
9;1.0;HIGHEST_CONVERSION_PROB;0.2;168.0;333.0;188.0;6.824182;1.3648361;353.0

0;0;HIGHEST_CONVERSION_PROB;[];[]
15;9;HIGHEST_CONVERSION_PROB;[(231044888,0.4263),(231039741,0.4865),(231042862,0.5752),(231043612,0.5796),(231042697,0.5572),(231041894,0.4661),(232031934,0.5656),(232028807,0.4353),(232031327,0.5286),(231039877,0.4005),(232029398,0.5366),(232029979,0.5200),(231045031,0.4179),(231042061,0.4645),(232028620,0.5158),(231041106,0.4637),(400006173,0.5256),(231041701,0.4911),(231040167,0.5686),(232028298,0.4605),(231040550,0.5044),(231040429,0.5803),(232029731,0.4468),(231040540,0.4804),(232027708,0.3917),(232029254,0.4188),(245017940,0.4837),(231039709,0.4658),(231042049,0.4238),(231044951,0.4442),(231042688,0.4185),(231043628,0.5671),(231041782,0.4427),(232031047,0.5709),(232029080,0.3942),(232030872,0.4655),(232027594,0.5064),(232028250,0.3929),(231042803,0.5317),(232030150,0.5483),(231040001,0.4945),(231040854,0.4634),(231042890,0.5151),(231039792,0.4396),(232029036,0.5445),(231041577,0.5754),(232027712,0.4973),(231041331,0.4060),(232027668,0.4594),(231040644,0.5499)];[(231044888,0.4263),(231039741,0.4865),(231042862,0.5752),(231043612,0.5796),(231042697,0.5572)]
16;0;HIGHEST_CONVERSION_PROB;[(231039661,0.5525),(231040534,0.4377),(400002049,0.4958),(232031980,0.4732),(231040198,0.5273),(231040229,0.4646),(231041393,0.4450),(232028027,0.5472),(232028376,0.5436),(231045092,0.5866),(232031969,0.5847),(400003428,0.4093),(232031459,0.4326),(231040538,0.5854),(400007567,0.4340),(232028180,0.4515),(232030057,0.5643),(231044508,0.4877),(236002315,0.4756),(232027504,0.4814),(231040268,0.3951),(232029621,0.5175),(232029564,0.4829),(231041919,0.4190),(231041606,0.5493),(231043999,0.4625),(232031108,0.4526),(231040854,0.5253),(231040603,0.4685),(400002386,0.4278),(231040921,0.4864),(232028857,0.5109),(232031147,0.5028),(231042456,0.5129),(231040930,0.5301),(232029922,0.4190),(232030810,0.4822),(232030418,0.5454),(281000950,0.5485),(231045790,0.3957),(231041037,0.4535),(231043729,0.4100),(232029925,0.4117),(232029831,0.4072),(231045352,0.4400),(232031164,0.5435),(231039734,0.4309),(232029916,0.4205),(231041957,0.4147),(231043224,0.4420)];[(231039661,0.5525),(231040534,0.4377),(400002049,0.4958),(232031980,0.4732),(231040198,0.5273)]
16;1;HIGHEST_CONVERSION_PROB;[(231044004,0.4778),(231043658,0.4446),(232028042,0.4051),(291033928,0.5400),(231041573,0.5446),(297102602,0.4812),(232028564,0.4568),(232028342,0.4854),(232031651,0.4157),(242003329,0.5490),(231040473,0.4172),(231042724,0.4160),(231045676,0.5168),(232028002,0.4142),(232031930,0.4893),(231045737,0.4693),(231040309,0.4351),(231042708,0.4080),(231045480,0.5284),(231040665,0.5239),(232028579,0.5047),(232028707,0.4974),(231043650,0.5570),(231040236,0.4362),(232027735,0.4793),(261001942,0.4511),(232031040,0.5578),(232031467,0.3965),(231043032,0.4504),(231041828,0.4202),(232030602,0.5237),(231039952,0.5701),(231040542,0.4974),(232032052,0.4753),(232027614,0.5333),(232032600,0.4675),(231042027,0.4217),(232030943,0.4240),(232032091,0.5170),(231041013,0.4466),(231041876,0.5512),(231043263,0.4432),(231040887,0.5586),(231040725,0.4878),(232028662,0.4454),(231041892,0.4979),(231041693,0.4401),(231040287,0.4836),(232028384,0.5779)];[(231044004,0.4778),(231043658,0.4446),(232028042,0.4051),(291033928,0.5400),(231041573,0.5446)]
16;2;HIGHEST_CONVERSION_PROB;[(231045080,0.5410),(231041302,0.4405),(232030425,0.4623),(231042691,0.5245),(231040251,0.4413),(232030581,0.4534),(231040220,0.5581),(282001081,0.5188),(232030725,0.4094),(232027726,0.4412),(232028488,0.4700),(231041785,0.4874),(232029700,0.5267),(232027517,0.4785),(231041500,0.5559),(248016430,0.5437),(231041625,0.5780),(231039722,0.5038),(231040038,0.4033),(281000672,0.4147),(232027623,0.5645),(231041675,0.4908),(231043518,0.5639),(231041633,0.3962),(232032129,0.4099),(232028989,0.4323),(231042012,0.5318),(231044584,0.4292),(231042045,0.4938),(232028944,0.4830),(232028717,0.5519),(232028194,0.4081),(231043435,0.4035),(232028781,0.4425),(232027790,0.4652),(231041005,0.4053),(232027820,0.5187),(242108757,0.4184),(231044925,0.4565),(232032553,0.5672),(231045784,0.4554),(248016258,0.4553),(231040806,0.5421),(232030340,0.5399),(232032701,0.4287),(232029801,0.5275),(231041801,0.4965),(232030049,0.5264),(232028207,0.5643)];[(231045080,0.5410),(231041302,0.4405),(232030425,0.4623),(231042691,0.5245),(231040251,0.4356)]
16;3;HIGHEST_CONVERSION_PROB;[(231039699,0.4054),(231040091,0.5237),(231044454,0.3992),(232029642,0.5742),(232031476,0.5494),(232030079,0.4509),(232030663,0.5356),(231041107,0.4686),(232032152,0.4197),(232031403,0.4415),(231042137,0.5326),(232031716,0.4703),(232031207,0.5216),(232031877,0.5751),(232030170,0.4261),(231040526,0.5824),(232028774,0.4669),(232027581,0.4051),(231041430,0.5364),(231043391,0.5544),(231039854,0.5529),(231041465,0.5667),(232031118,0.3921),(231044723,0.5037),(231042359,0.5033),(232028004,0.4865),(232030400,0.5529),(232027614,0.5461),(232027888,0.4449),(232028196,0.4912),(232027604,0.3957),(232031566,0.5204),(231040784,0.5240),(242108635,0.5029),(232028333,0.5778),(231042309,0.5360),(231042624,0.4021),(232031311,0.5814),(232029509,0.5067),(231041803,0.5037),(231040869,0.5445),(231043900,0.3942),(400006329,0.5543),(231040599,0.5809),(231041934,0.4276),(231040290,0.4911),(232028555,0.4759),(231042145,0.3901),(232028207,0.4050),(231040080,0.4408)];[(231039699,0.4054),(231040091,0.5237),(231044454,0.3992),(232029642,0.5742),(232031476,0.5494)]
16;4;HIGHEST_CONVERSION_PROB;[(232032153,0.4580),(232031274,0.4947),(232031010,0.5458),(231045356,0.4693),(231041657,0.4514),(231043188,0.4378),(231041317,0.3941),(232030004,0.5269),(231040793,0.4020),(232029282,0.4927),(231041608,0.5301),(231043620,0.5283),(400001048,0.4607),(231040819,0.5689),(232029192,0.4330),(231040593,0.4424),(231042093,0.5306),(231045500,0.3920),(232028148,0.5350),(232032189,0.5856),(231041430,0.4737),(231044559,0.4829),(232029545,0.5520),(231042281,0.4206),(231043165,0.5499),(232032058,0.5487),(231044201,0.4444),(232028517,0.5096),(231044184,0.5730),(232028110,0.5053),(232028374,0.4190),(232027878,0.4901),(231040953,0.5529),(242003113,0.5711),(231041412,0.3974),(232028438,0.4067),(231040629,0.5576),(231041394,0.5765),(232031688,0.5266),(232028220,0.4719),(232028213,0.3914),(231042905,0.4108),(232028120,0.4540),(231039971,0.5650),(231040483,0.5726),(231042510,0.4869),(231042595,0.5251),(231040255,0.5031),(231042364,0.4511),(231041536,0.4194)];[(232032153,0.4580),(232031274,0.4947),(232031010,0.5458),(231045356,0.4693),(231041657,0.4514)]
16;5;HIGHEST_CONVERSION_PROB;[(232030825,0.5315),(231043433,0.5219),(231043167,0.5659),(244074848,0.5577),(232030451,0.4001),(232032287,0.5697),(232029563,0.4505),(231045042,0.4500),(231045232,0.5179),(242108731,0.4425),(232031016,0.5404),(232027439,0.4980),(400001424,0.4605),(231042449,0.5537),(231039862,0.5481),(232031080,0.4249),(232028776,0.4260),(231039894,0.4390),(231041734,0.5336),(231042830,0.4052),(231044046,0.4595),(232027975,0.5620),(232031090,0.5341),(231042023,0.4200),(231040666,0.4253),(231043540,0.5617),(231039654,0.5510),(232028069,0.5144),(231045397,0.5584),(232028040,0.5560),(231040339,0.4040),(231042983,0.4618),(232029770,0.5772),(231040623,0.4953),(400007050,0.4127),(231040049,0.5301),(231040363,0.4136),(244075690,0.5567),(286017526,0.5520),(232030118,0.5723),(248016477,0.5133),(232028683,0.4375),(231040369,0.4435),(231045020,0.4024),(248016619,0.4145),(231040354,0.5411),(232028391,0.4644),(231041840,0.5778),(231040618,0.4214),(232029792,0.5235)];[(232030825,0.5315),(231043433,0.5219),(231043167,0.5659),(244074848,0.5577),(232030451,0.4001)]
16;6;HIGHEST_CONVERSION_PROB;[(232032259,0.5054),(232028271,0.4666),(232030122,0.5486),(232027503,0.5728),(231040247,0.4110),(231043443,0.4707),(231044309,0.5698),(232030171,0.4475),(232027578,0.4799),(232029770,0.4999),(297103695,0.4501),(231045624,0.4307),(232029863,0.5208),(231045615,0.4437),(232028262,0.5334),(232029438,0.5802),(231043442,0.3935),(231040225,0.4119),(231042877,0.4295),(400004872,0.4828),(232028710,0.5474),(231044827,0.5330),(232027886,0.5396),(231042204,0.4821),(231043322,0.4231),(232029195,0.4678),(231040887,0.4497),(231043603,0.4441),(231039659,0.5412),(232029335,0.4332),(232029005,0.3911),(232029225,0.3915),(231041927,0.5234),(231039822,0.5502),(232031764,0.5071),(232031478,0.4712),(232029870,0.5695),(231042100,0.4848),(232030086,0.4800),(231039710,0.5576),(231040968,0.4676),(231041935,0.4312),(232032083,0.5741),(244068765,0.4331),(231039736,0.4436),(231045467,0.4841),(231041152,0.5577),(231040825,0.4347),(231043956,0.4447),(231042581,0.5637)];[(232032259,0.5054),(232028271,0.4666),(232030122,0.5486),(232027503,0.5728),(231040247,0.4110)]
16;7;HIGHEST_CONVERSION_PROB;[(231043397,0.5397),(232029358,0.4058),(232028992,0.4854),(232029627,0.3936),(232028007,0.5236),(232027581,0.4067),(231040879,0.5781),(232032368,0.3998),(232030322,0.4730),(232029295,0.4316),(232029849,0.5496),(231040107,0.4463),(235814846,0.4434),(232031609,0.5735),(232028584,0.5308),(231040274,0.4291),(232029577,0.5288),(232032225,0.3946),(231040937,0.5847),(231041192,0.4908),(248016555,0.4179),(231043273,0.4157),(231042905,0.4653),(286019645,0.5325),(231040613,0.5657),(232031349,0.4795),(232030999,0.4629),(232032002,0.4245),(232032365,0.4820),(232028405,0.5345),(232027941,0.5227),(232029185,0.5360),(231040088,0.5854),(231043194,0.4252),(231039747,0.4399),(231039935,0.5768),(232031079,0.4078),(232032351,0.5395),(235814081,0.4118),(281000667,0.5796),(242108635,0.5460),(232030706,0.4475),(244068099,0.4482),(231043694,0.5610),(232028934,0.5561),(231040503,0.4389),(231041922,0.5425),(232028810,0.5818),(232029335,0.5376),(231042579,0.5118)];[(231043397,0.5397),(232029358,0.4058),(232028992,0.4854),(232029627,0.3936),(232028007,0.5236)]
16;8;HIGHEST_CONVERSION_PROB;[(400000963,0.5483),(231040539,0.5647),(297103063,0.5119),(231040563,0.4502),(232027673,0.5600),(232029210,0.4598),(231041128,0.4620),(232028528,0.5669),(231042601,0.4523),(231042718,0.3995),(231040609,0.5049),(297102561,0.5091),(231044603,0.4941),(231041873,0.5839),(232029153,0.5573),(231041966,0.3960),(231041104,0.4287),(232030319,0.4915),(232031960,0.4824),(231039930,0.5167),(231043775,0.4326),(231042076,0.4189),(232030951,0.4366),(231042808,0.4262),(231044820,0.5480),(242002703,0.4278),(231039700,0.4205),(232028277,0.5431),(231043374,0.5575),(231042885,0.5818),(231042002,0.5051),(232030967,0.4619),(400003129,0.4055),(232028319,0.5691),(400005661,0.5127),(231044205,0.4081),(232031566,0.5054),(231040088,0.5034),(231041161,0.4375),(231042148,0.5517),(231040400,0.5774),(242003200,0.4529),(231039711,0.4148),(232027503,0.4167),(231045264,0.5605),(231040081,0.4295),(232031981,0.4607),(232027930,0.4616),(232030178,0.4890),(231041918,0.4790)];[(400000963,0.5483),(231040539,0.5647),(297103063,0.5119),(231040563,0.4502),(232027673,0.5600)]
16;9;HIGHEST_CONVERSION_PROB;[(231039933,0.5330),(232029512,0.5092),(232029117,0.4255),(232028407,0.4588),(231042697,0.5628),(231041894,0.5465),(231039677,0.4845),(297103102,0.5505),(232031934,0.4746),(232028807,0.4128),(232031327,0.4044),(231039877,0.4337),(232029398,0.5097),(232030769,0.4290),(231045031,0.4508),(231042061,0.4080),(232027856,0.4974),(232027809,0.4232),(231041106,0.4908),(400006173,0.4249),(231041701,0.4220),(232027537,0.5236),(231040167,0.4514),(232028298,0.4540),(231042207,0.4999),(231040550,0.4620),(232029731,0.4013),(231040540,0.5827),(232029254,0.5556),(245017940,0.5435),(231039709,0.5451),(231044951,0.5625),(231042688,0.4975),(231043628,0.4350),(232031047,0.4150),(232030872,0.5361),(232027594,0.5457),(232028250,0.4416),(231042803,0.4072),(232030150,0.4593),(231040001,0.5664),(231040854,0.5089),(231039792,0.4676),(232029036,0.4733),(231041597,0.4523),(232028318,0.3933),(232027712,0.5006),(231041331,0.5837),(232028384,0.5677),(232027668,0.5795)];[(231039933,0.5330),(232029512,0.5092),(232029117,0.4255),(232028407,0.4588),(231042697,0.5628)]
17;0;HIGHEST_CONVERSION_PROB;[(231039661,0.5525),(231040534,0.4377),(400002049,0.4958),(232031980,0.4732),(231040198,0.5273),(231040229,0.4646),(231041393,0.4450),(232028027,0.5472),(232028376,0.5436),(231045092,0.5866),(232031969,0.5847),(400003428,0.4093),(232031459,0.4326),(231040538,0.5854),(400007567,0.4340),(232028180,0.4515),(232030057,0.5643),(231044508,0.4877),(236002315,0.4756),(232027504,0.4814),(231040268,0.3951),(232029621,0.5175),(232029564,0.4829),(231041919,0.4190),(231041606,0.5493),(231043999,0.4625),(232031108,0.4526),(231040854,0.5253),(231040603,0.4685),(400002386,0.4278),(231040921,0.4864),(232028857,0.5109),(232031147,0.5028),(231042456,0.5129),(231040930,0.5301),(232029922,0.4190),(232030810,0.4822),(232030418,0.5454),(281000950,0.5485),(231045790,0.3957),(231041037,0.4535),(231043729,0.4100),(232029925,0.4117),(232029831,0.4072),(231045352,0.4400),(232031164,0.5435),(231039734,0.4309),(232029916,0.4205),(231041957,0.4147),(231043224,0.4420)];[(231039661,0.5525),(231040534,0.4377),(400002049,0.4958),(232031980,0.4732),(231040198,0.5273)]
17;1;HIGHEST_CONVERSION_PROB;[(231044004,0.4778),(231043658,0.4446),(232028042,0.4051),(291033928,0.5400),(231041573,0.5446),(297102602,0.4812),(232028564,0.4568),(232028342,0.4854),(232031651,0.4157),(242003329,0.5490),(231040473,0.4172),(231042724,0.4160),(231045676,0.5168),(232028002,0.4142),(232031930,0.4893),(231045737,0.4693),(231040309,0.4351),(231042708,0.4080),(231045480,0.5284),(231040665,0.5239),(232028579,0.5047),(232028707,0.4974),(231043650,0.5570),(231040236,0.4362),(232027735,0.4793),(261001942,0.4511),(232031040,0.5578),(232031467,0.3965),(231043032,0.4504),(231041828,0.4202),(232030602,0.5237),(231039952,0.5701),(231040542,0.4974),(232032052,0.4753),(232027614,0.5333),(232032600,0.4675),(231042027,0.4217),(232030943,0.4240),(232032091,0.5170),(231041013,0.4466),(231041876,0.5512),(231043263,0.4432),(231040887,0.5586),(231040725,0.4878),(232028662,0.4454),(231041892,0.4979),(231041693,0.4401),(231040287,0.4836),(232028384,0.5779)];[(231044004,0.4778),(231043658,0.4446),(232028042,0.4051),(291033928,0.5400),(231041573,0.5446)]
17;2;HIGHEST_CONVERSION_PROB;[(231045080,0.5410),(231041302,0.4405),(232030425,0.4623),(231042691,0.5245),(231040251,0.4413),(232030581,0.4534),(231040220,0.5581),(282001081,0.5188),(232030725,0.4094),(232027726,0.4412),(232028488,0.4700),(231041785,0.4874),(232029700,0.5267),(232027517,0.4785),(231041500,0.5559),(248016430,0.5437),(231041625,0.5780),(231039722,0.5038),(231040038,0.4033),(281000672,0.4147),(232027623,0.5645),(231041675,0.4908),(231043518,0.5639),(231041633,0.3962),(232032129,0.4099),(232028989,0.4323),(231042012,0.5318),(231044584,0.4292),(231042045,0.4938),(232028944,0.4830),(232028717,0.5519),(232028194,0.4081),(231043435,0.4035),(232028781,0.4425),(232027790,0.4652),(231041005,0.4053),(232027820,0.5187),(242108757,0.4184),(231044925,0.4565),(232032553,0.5672),(231045784,0.4554),(248016258,0.4553),(231040806,0.5421),(232030340,0.5399),(232032701,0.4287),(232029801,0.5275),(231041801,0.4965),(232030049,0.5264),(232028207,0.5643)];[(231045080,0.5410),(231041302,0.4405),(232030425,0.4623),(231042691,0.5245),(231040251,0.4356)]
17;3;HIGHEST_CONVERSION_PROB;[(231039699,0.4054),(231040091,0.5237),(231044454,0.3992),(232029642,0.5742),(232031476,0.5494),(232030079,0.4509),(232030663,0.5356),(231041107,0.4686),(232032152,0.4197),(232031403,0.4415),(231042137,0.5326),(232031716,0.4703),(232031207,0.5216),(232031877,0.5751),(232030170,0.4261),(231040526,0.5824),(232028774,0.4669),(232027581,0.4051),(231041430,0.5364),(231043391,0.5544),(231039854,0.5529),(231041465,0.5667),(232031118,0.3921),(231044723,0.5037),(231042359,0.5033),(232028004,0.4865),(232030400,0.5529),(232027614,0.5461),(232027888,0.4449),(232028196,0.4912),(232027604,0.3957),(232031566,0.5204),(231040784,0.5240),(242108635,0.5029),(232028333,0.5778),(231042309,0.5360),(231042624,0.4021),(232031311,0.5814),(232029509,0.5067),(231041803,0.5037),(231040869,0.5445),(231043900,0.3942),(400006329,0.5543),(231040599,0.5809),(231041934,0.4276),(231040290,0.4911),(232028555,0.4759),(231042145,0.3901),(232028207,0.4050),(231040080,0.4408)];[(231039699,0.4054),(231040091,0.5237),(231044454,0.3992),(232029642,0.5742),(232031476,0.5494)]
17;4;HIGHEST_CONVERSION_PROB;[(232032153,0.4580),(232031274,0.4947),(232031010,0.5458),(231045356,0.4693),(231041657,0.4514),(231043188,0.4378),(231041317,0.3941),(232030004,0.5269),(231040793,0.4020),(232029282,0.4927),(231041608,0.5301),(231043620,0.5283),(400001048,0.4607),(231040819,0.5689),(232029192,0.4330),(231040593,0.4424),(231042093,0.5306),(231045500,0.3920),(232028148,0.5350),(232032189,0.5856),(231041430,0.4737),(231044559,0.4829),(232029545,0.5520),(231042281,0.4206),(231043165,0.5499),(232032058,0.5487),(231044201,0.4444),(232028517,0.5096),(231044184,0.5730),(232028110,0.5053),(232028374,0.4190),(232027878,0.4901),(231040953,0.5529),(242003113,0.5711),(231041412,0.3974),(232028438,0.4067),(231040629,0.5576),(231041394,0.5765),(232031688,0.5266),(232028220,0.4719),(232028213,0.3914),(231042905,0.4108),(232028120,0.4540),(231039971,0.5650),(231040483,0.5726),(231042510,0.4869),(231042595,0.5251),(231040255,0.5031),(231042364,0.4511),(231041536,0.4194)];[(232032153,0.4580),(232031274,0.4947),(232031010,0.5458),(231045356,0.4693),(231041657,0.4514)]
17;5;HIGHEST_CONVERSION_PROB;[(232030825,0.5315),(231043433,0.5219),(231043167,0.5659),(244074848,0.5577),(232030451,0.4001),(232032287,0.5697),(232029563,0.4505),(231045042,0.4500),(231045232,0.5179),(242108731,0.4425),(232031016,0.5404),(232027439,0.4980),(400001424,0.4605),(231042449,0.5537),(231039862,0.5481),(232031080,0.4249),(232028776,0.4260),(231039894,0.4390),(231041734,0.5336),(231042830,0.4052),(231044046,0.4595),(232027975,0.5620),(232031090,0.5341),(231042023,0.4200),(231040666,0.4253),(231043540,0.5617),(231039654,0.5510),(232028069,0.5144),(231045397,0.5584),(232028040,0.5560),(231040339,0.4040),(231042983,0.4618),(232029770,0.5772),(231040623,0.4953),(400007050,0.4127),(231040049,0.5301),(231040363,0.4136),(244075690,0.5567),(286017526,0.5520),(232030118,0.5723),(248016477,0.5133),(232028683,0.4375),(231040369,0.4435),(231045020,0.4024),(248016619,0.4145),(231040354,0.5411),(232028391,0.4644),(231041840,0.5778),(231040618,0.4214),(232029792,0.5235)];[(232030825,0.5315),(231043433,0.5219),(231043167,0.5659),(244074848,0.5577),(232030451,0.4001)]
17;6;HIGHEST_CONVERSION_PROB;[(232032259,0.5054),(232028271,0.4666),(232030122,0.5486),(232027503,0.5728),(231040247,0.4110),(231043443,0.4707),(231044309,0.5698),(232030171,0.4475),(232027578,0.4799),(232029770,0.4999),(297103695,0.4501),(231045624,0.4307),(232029863,0.5208),(231045615,0.4437),(232028262,0.5334),(232029438,0.5802),(231043442,0.3935),(231040225,0.4119),(231042877,0.4295),(400004872,0.4828),(232028710,0.5474),(231044827,0.5330),(232027886,0.5396),(231042204,0.4821),(231043322,0.4231),(232029195,0.4678),(231040887,0.4497),(231043603,0.4441),(231039659,0.5412),(232029335,0.4332),(232029005,0.3911),(232029225,0.3915),(231041927,0.5234),(231039822,0.5502),(232031764,0.5071),(232031478,0.4712),(232029870,0.5695),(231042100,0.4848),(232030086,0.4800),(231039710,0.5576),(231040968,0.4676),(231041935,0.4312),(232032083,0.5741),(244068765,0.4331),(231039736,0.4436),(231045467,0.4841),(231041152,0.5577),(231040825,0.4347),(231043956,0.4447),(231042581,0.5637)];[(232032259,0.5054),(232028271,0.4666),(232030122,0.5486),(232027503,0.5728),(231040247,0.4110)]
17;7;HIGHEST_CONVERSION_PROB;[(231043397,0.5397),(232029358,0.4058),(232028992,0.4854),(232029627,0.3936),(232028007,0.5236),(232027581,0.4067),(231040879,0.5781),(232032368,0.3998),(232030322,0.4730),(232029295,0.4316),(232029849,0.5496),(231040107,0.4463),(235814846,0.4434),(232031609,0.5735),(232028584,0.5308),(231040274,0.4291),(232029577,0.5288),(232032225,0.3946),(231040937,0.5847),(231041192,0.4908),(248016555,0.4179),(231043273,0.4157),(231042905,0.4653),(286019645,0.5325),(231040613,0.5657),(232031349,0.4795),(232030999,0.4629),(232032002,0.4245),(232032365,0.4820),(232028405,0.5345),(232027941,0.5227),(232029185,0.5360),(231040088,0.5854),(231043194,0.4252),(231039747,0.4399),(231039935,0.5768),(232031079,0.4078),(232032351,0.5395),(235814081,0.4118),(281000667,0.5796),(242108635,0.5460),(232030706,0.4475),(244068099,0.4482),(231043694,0.5610),(232028934,0.5561),(231040503,0.4389),(231041922,0.5425),(232028810,0.5818),(232029335,0.5376),(231042579,0.5118)];[(231043397,0.5397),(232029358,0.4058),(232028992,0.4854),(232029627,0.3936),(232028007,0.5236)]
17;8;HIGHEST_CONVERSION_PROB;[(400000963,0.5483),(231040539,0.5647),(297103063,0.5119),(231040563,0.4502),(232027673,0.5600),(232029210,0.4598),(231041128,0.4620),(232028528,0.5669),(231042601,0.4523),(231042718,0.3995),(231040609,0.5049),(297102561,0.5091),(231044603,0.4941),(231041873,0.5839),(232029153,0.5573),(231041966,0.3960),(231041104,0.4287),(232030319,0.4915),(232031960,0.4824),(231039930,0.5167),(231043775,0.4326),(231042076,0.4189),(232030951,0.4366),(231042808,0.4262),(231044820,0.5480),(242002703,0.4278),(231039700,0.4205),(232028277,0.5431),(231043374,0.5575),(231042885,0.5818),(231042002,0.5051),(232030967,0.4619),(400003129,0.4055),(232028319,0.5691),(400005661,0.5127),(231044205,0.4081),(232031566,0.5054),(231040088,0.5034),(231041161,0.4375),(231042148,0.5517),(231040400,0.5774),(242003200,0.4529),(231039711,0.4148),(232027503,0.4167),(231045264,0.5605),(231040081,0.4295),(232031981,0.4607),(232027930,0.4616),(232030178,0.4890),(231041918,0.4790)];[(400000963,0.5483),(231040539,0.5647),(297103063,0.5119),(231040563,0.4502),(232027673,0.5600)]
17;9;HIGHEST_CONVERSION_PROB;[(231039933,0.5330),(232029512,0.5092),(232029117,0.4255),(232028407,0.4588),(231042697,0.5628),(231041894,0.5465),(231039677,0.4845),(297103102,0.5505),(232031934,0.4746),(232028807,0.4128),(232031327,0.4044),(231039877,0.4337),(232029398,0.5097),(232030769,0.4290),(231045031,0.4508),(231042061,0.4080),(232027856,0.4974),(232027809,0.4232),(231041106,0.4908),(400006173,0.4249),(231041701,0.4220),(232027537,0.5236),(231040167,0.4514),(232028298,0.4540),(231042207,0.4999),(231040550,0.4620),(232029731,0.4013),(231040540,0.5827),(232029254,0.5556),(245017940,0.5435),(231039709,0.5451),(231044951,0.5625),(231042688,0.4975),(231043628,0.4350),(232031047,0.4150),(232030872,0.5361),(232027594,0.5457),(232028250,0.4416),(231042803,0.4072),(232030150,0.4593),(231040001,0.5664),(231040854,0.5089),(231039792,0.4676),(232029036,0.4733),(231041597,0.4523),(232028318,0.3933),(232027712,0.5006),(231041331,0.5837),(232028384,0.5677),(232027668,0.5795)];[(231039933,0.5330),(232029512,0.5092),(232029117,0.4255),(232028407,0.4588),(231042697,0.5628)]
