=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;HIGHEST_CONVERSION_PROB;0.2;177.0;337.0;169.0;8.050399;1.6100793;329.0
1;1.0;HIGHEST_CONVERSION_PROB;0.2;164.0;314.0;179.0;6.7430167;1.3486031;329.0
2;1.0;HIGHEST_CONVERSION_PROB;0.2;165.0;341.0;180.0;5.672195;1.1344395;356.0
3;1.0;HIGHEST_CONVERSION_PROB;0.2;160.0;343.0;152.0;6.2271657;1.2454332;335.0
4;1.0;HIGHEST_CONVERSION_PROB;0.2;154.0;322.0;164.0;6.3650856;1.2730169;332.0
5;1.0;HIGHEST_CONVERSION_PROB;0.2;165.0;311.0;152.0;7.150908;1.4301815;298.0
6;1.0;HIGHEST_CONVERSION_PROB;0.2;153.0;341.0;168.0;5.7169437;1.1433886;356.0
7;1.0;HIGHEST_CONVERSION_PROB;0.2;168.0;327.0;164.0;8.34778;1.6695563;323.0
8;1.0;HIGHEST_CONVERSION_PROB;0.2;170.0;333.0;185.0;6.5526423;1.3105286;348.0
9;1.0;HIGHEST_CONVERSION_PROB;0.2;174.0;348.0;154.0;8.721673;1.7443341;328.0

=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;HIGHEST_CONVERSION_PROB;0.2;177.0;337.0;169.0;8.050399;1.6100793;329.0
1;1.0;HIGHEST_CONVERSION_PROB;0.2;163.0;308.0;179.0;6.7394576;1.3478913;324.0
2;1.0;HIGHEST_CONVERSION_PROB;0.2;162.0;338.0;178.0;5.5530195;1.1106043;354.0
3;1.0;HIGHEST_CONVERSION_PROB;0.2;158.0;338.0;150.0;6.1626496;1.23253;330.0
4;1.0;HIGHEST_CONVERSION_PROB;0.2;153.0;318.0;163.0;6.296985;1.2593969;328.0
5;1.0;HIGHEST_CONVERSION_PROB;0.2;162.0;305.0;150.0;7.0148506;1.4029701;293.0
6;1.0;HIGHEST_CONVERSION_PROB;0.2;149.0;334.0;167.0;5.61656;1.1233119;352.0
7;1.0;HIGHEST_CONVERSION_PROB;0.2;165.0;323.0;161.0;8.247876;1.6495754;319.0
8;1.0;HIGHEST_CONVERSION_PROB;0.2;170.0;333.0;185.0;6.5526423;1.3105286;348.0
9;1.0;HIGHEST_CONVERSION_PROB;0.2;169.0;338.0;151.0;8.320726;1.6641449;320.0

0;0;HIGHEST_CONVERSION_PROB;[];[]
7;4;HIGHEST_CONVERSION_PROB;[(232028686,0.4610),(232031975,0.5370),(231040328,0.5784),(232031105,0.5281),(232029291,0.4749),(232029232,0.5246),(231043617,0.5638),(231039994,0.5381),(231040586,0.4132),(232028439,0.4665),(232027606,0.5023),(232031077,0.5592),(297103297,0.4359),(231040367,0.4516),(232029157,0.5259),(231040171,0.5714),(231042002,0.4693),(231041330,0.4125),(231040563,0.4916),(232028492,0.4212),(232027521,0.5408),(232028727,0.5488),(232028063,0.4055),(232027758,0.5342),(231043149,0.4904),(232029078,0.5177),(231042476,0.4867),(232030523,0.4191),(231044558,0.4723),(232027561,0.4012),(231044082,0.4150),(232028859,0.4542),(231044690,0.5821),(231043658,0.4816),(232029020,0.4447),(232027654,0.3936),(231044735,0.4398),(235301262,0.4243),(231043610,0.4337),(231040001,0.4296),(231043052,0.5387),(232028849,0.4875),(231039668,0.5173),(232030489,0.5157),(231042362,0.5676),(232031397,0.5543),(297103102,0.4816),(232029005,0.3933),(231045334,0.5369),(231042798,0.4779)];[(232028686,0.4610),(232031975,0.5370),(231040328,0.5784),(232031105,0.5281),(232029291,0.4749)]
7;5;HIGHEST_CONVERSION_PROB;[(232032639,0.5411),(231043132,0.4870),(400007059,0.4646),(232030501,0.5806),(232030401,0.4762),(232028528,0.4867),(400000398,0.5249),(232032434,0.4879),(231039900,0.4098),(232028313,0.5159),(232032425,0.4047),(231039846,0.4573),(231042306,0.4265),(232030517,0.4240),(235813456,0.3989),(231040842,0.4526),(231040573,0.4498),(232029098,0.3995),(232028811,0.4701),(231039636,0.4243),(232028425,0.4597),(231044848,0.5715),(232031544,0.4109),(232029049,0.4175),(232031835,0.4421),(231044792,0.5019),(232027930,0.5719),(248016618,0.3945),(231045305,0.5146),(231041761,0.4278),(231040332,0.4088),(232029874,0.4360),(232027584,0.4952),(231042138,0.5020),(232030560,0.4359),(231043326,0.5331),(232027512,0.4567),(232030706,0.4576),(231041036,0.5299),(231039731,0.5266),(232031478,0.5565),(231040123,0.4542),(232027441,0.4956),(231041372,0.3939),(231043991,0.4452),(232030417,0.4620),(232031207,0.5393),(231042055,0.5628),(231040658,0.5356)];[(232032639,0.5411),(231043132,0.4870),(400007059,0.4646),(232030501,0.5806),(232030401,0.4762)]
7;6;HIGHEST_CONVERSION_PROB;[(231040027,0.4385),(244075189,0.5389),(245017889,0.5035),(232031959,0.5328),(232029514,0.4788),(232027637,0.4902),(231040540,0.4099),(232028916,0.4998),(232027831,0.4365),(231040326,0.5570),(232028476,0.3931),(232028277,0.5585),(232028908,0.5420),(245017968,0.4016),(232027816,0.4547),(232029833,0.5314),(231041208,0.4155),(231039844,0.4803),(231042056,0.5601),(231039863,0.4620),(242003700,0.4804),(231045091,0.5388),(231040623,0.4166),(232029386,0.4406),(232027999,0.4121),(231045217,0.5315),(231041400,0.4870),(231040317,0.5786),(232032426,0.4207),(232028060,0.5634),(231040141,0.4096),(231044925,0.4321),(231044735,0.4005),(231044456,0.5838),(232030269,0.4797),(231042678,0.4704),(231040389,0.4230),(232027504,0.5325),(232030012,0.5746),(232029801,0.4658),(231039891,0.5775),(231041375,0.4789),(232027906,0.4037),(232029700,0.4614),(400008813,0.5544),(231044465,0.4784),(231045255,0.4109),(231041868,0.5571),(231044306,0.4885),(231040097,0.5789)];[(231040027,0.4385),(244075189,0.5389),(245017889,0.5035),(232031959,0.5328),(232029514,0.4788)]
7;7;HIGHEST_CONVERSION_PROB;[(231045879,0.4180),(231042298,0.4834),(232027553,0.5077),(232029556,0.4600),(231040816,0.5362),(232030832,0.5626),(232031960,0.5237),(232028639,0.5392),(231045049,0.4760),(231041045,0.5389),(231042959,0.5632),(232030084,0.4349),(231040005,0.5534),(231043850,0.4883),(244068568,0.5585),(231041293,0.5745),(232028018,0.4586),(232028089,0.3971),(232028011,0.4192),(231042775,0.4828),(231039946,0.5852),(232031036,0.4936),(231041904,0.4611),(231044255,0.5538),(232029748,0.4182),(231040206,0.4049),(231044814,0.4453),(232030834,0.4206),(232031619,0.5181),(231041822,0.4979),(232028440,0.4709),(232027585,0.4402),(232029694,0.5070),(231041714,0.3986),(231040376,0.4648),(232031077,0.4440),(232029752,0.4086),(231041586,0.5392),(232031701,0.5806),(400010549,0.4609),(231040697,0.5337),(232027726,0.5068),(231039824,0.5223),(242109189,0.5384),(232030110,0.5260),(232028238,0.5181),(232027956,0.4225),(231042507,0.4814),(232027772,0.4590),(400000572,0.4647)];[(231045879,0.4180),(231042298,0.4834),(232027553,0.5077),(232029556,0.4600),(231040816,0.5362)]
7;8;HIGHEST_CONVERSION_PROB;[(231042736,0.3973),(232030421,0.4562),(231040441,0.4695),(232028442,0.4899),(244070276,0.4442),(231042363,0.5308),(231042866,0.5200),(231040992,0.4547),(232027606,0.5581),(231040029,0.5352),(232031405,0.5042),(231043935,0.5236),(231043223,0.4151),(232027654,0.5194),(232030558,0.5056),(232030586,0.4957),(232028468,0.5672),(232028672,0.4297),(232031080,0.4232),(245017262,0.4626),(232027765,0.5427),(231045565,0.4162),(232032269,0.5253),(231041360,0.4365),(232032277,0.4783),(231042701,0.4863),(231043319,0.5475),(231041687,0.4189),(231043581,0.4251),(231040755,0.4005),(232031216,0.4683),(231040283,0.4102),(232031775,0.4315),(232028108,0.4720),(231039983,0.4848),(231041935,0.4134),(231043310,0.4442),(242003228,0.5609),(400007834,0.5100),(231043312,0.4189),(231042562,0.3948),(400007678,0.5142),(231040613,0.5178),(232027945,0.4663),(231040782,0.5795),(232028535,0.4755),(232028459,0.4752),(231040560,0.4972),(231045135,0.4180),(231040932,0.4732)];[(231042736,0.3973),(232030421,0.4562),(231040441,0.4695),(232028442,0.4899),(244070276,0.4442)]
7;9;HIGHEST_CONVERSION_PROB;[(231043772,0.4976),(231041826,0.5391),(232030004,0.4820),(239016104,0.5815),(231041560,0.4841),(231043143,0.4364),(232028566,0.5810),(232028708,0.5383),(231042164,0.4644),(232031932,0.4149),(232029899,0.4068),(231041884,0.5107),(231041526,0.5226),(232029289,0.5349),(231039853,0.4583),(232030917,0.5494),(231042274,0.3950),(232027548,0.5383),(232032368,0.4616),(231042031,0.5371),(232028988,0.4031),(231041299,0.3982),(231044606,0.5282),(231040849,0.5534),(242003431,0.4588),(232032736,0.5288),(231041049,0.5048),(232030731,0.5488),(231042374,0.4002),(232031229,0.5099),(231040641,0.5180),(232028824,0.5847),(232027831,0.5000),(232030350,0.5496),(231041282,0.4937),(400010030,0.5756),(232031995,0.4890),(231041843,0.4025),(232028752,0.4651),(281000967,0.4926),(232031330,0.5224),(231042701,0.5561),(231041243,0.5811),(231044700,0.5228),(231039926,0.4654),(231040457,0.4136),(232031101,0.5813),(231041434,0.4908),(231041918,0.5451)];[(231043772,0.4976),(231041826,0.5391),(232030004,0.4820),(239016104,0.5815),(231041560,0.4841)]
8;0;HIGHEST_CONVERSION_PROB;[(232031845,0.4248),(232029147,0.4305),(231041862,0.4326),(232032531,0.5358),(400008359,0.5437),(242108796,0.4899),(232027821,0.4451),(231040275,0.5277),(242109189,0.4735),(231040071,0.4884),(232029648,0.4992),(248018134,0.5396),(232030110,0.5076),(231041185,0.5371),(232029523,0.4643),(231042013,0.5025),(231045712,0.5495),(232028497,0.4257),(244075445,0.5716),(232030220,0.4233),(231042708,0.5812),(232027626,0.3931),(232030491,0.5087),(232028876,0.4993),(232029212,0.4944),(232031774,0.4702),(232027682,0.4506),(231040649,0.5728),(231044406,0.4201),(232029571,0.5728),(231044820,0.5224),(400004339,0.5538),(231041288,0.5625),(232027549,0.5245),(232029089,0.5727),(231041236,0.5155),(281000673,0.4835),(232030127,0.5760),(232029836,0.4752),(231042180,0.4536),(232029007,0.5386),(231042538,0.4866),(231042498,0.4163),(231043676,0.4132),(232028717,0.5259),(231041127,0.5398),(232028993,0.3940),(231041429,0.4708),(231040064,0.5138),(231040003,0.5807)];[(232031845,0.4248),(232029147,0.4305),(231041862,0.4326),(232032531,0.5358),(400008359,0.5437)]
8;1;HIGHEST_CONVERSION_PROB;[(232027556,0.4748),(231044832,0.5674),(232027665,0.3964),(232028358,0.4239),(232027824,0.5852),(231042763,0.4495),(232030436,0.4765),(232032375,0.4490),(232029211,0.5705),(232028264,0.5136),(232031439,0.4068),(232030575,0.4484),(231043576,0.4697),(231040944,0.5771),(231040082,0.4838),(231040399,0.4594),(232032715,0.5705),(231043596,0.5471),(231044351,0.4926),(232032262,0.4376),(232028941,0.5217),(231041353,0.4041),(231040431,0.5664),(231042309,0.4725),(232031275,0.5196),(232032641,0.4829),(232027789,0.5556),(232028895,0.5849),(242108581,0.4033),(232027461,0.5531),(231039738,0.5697),(231040968,0.5399),(231041165,0.4699),(232031946,0.4883),(231040407,0.5239),(232028061,0.4187),(232027963,0.4829),(231041627,0.4317),(231040619,0.4516),(231044516,0.4221),(232028125,0.4816),(231041727,0.4725),(232028049,0.4605),(232027856,0.5135),(231041328,0.4741),(232028162,0.4835),(231042485,0.5161),(231041904,0.4656),(231043925,0.3899)];[(232027556,0.4748),(231044832,0.5674),(232027665,0.3964),(232028358,0.4239),(232027824,0.5560)]
8;2;HIGHEST_CONVERSION_PROB;[(232029254,0.4851),(231044046,0.5268),(232029807,0.5847),(232027803,0.5081),(231042731,0.5748),(231040532,0.4438),(231043841,0.4676),(231043995,0.4726),(231041580,0.5554),(232031279,0.5194),(232031069,0.4933),(232032432,0.5354),(231042314,0.4437),(232027967,0.4734),(232028105,0.4539),(231040288,0.4806),(231040356,0.4301),(231040566,0.5041),(232028293,0.5812),(232029492,0.5562),(232029122,0.4385),(231040960,0.4263),(232031655,0.3986),(232030623,0.4727),(232028597,0.5211),(231041184,0.4022),(232027483,0.4230),(232027872,0.5593),(232032453,0.4069),(231042736,0.5694),(232031342,0.5151),(231042223,0.5229),(231040537,0.5759),(232031232,0.5437),(232029974,0.4966),(231039649,0.5076),(231039910,0.4594),(232029228,0.5841),(231044048,0.5482),(231042457,0.4342),(231044865,0.5753),(232029945,0.4197),(231039897,0.4634),(232028942,0.5417),(231044973,0.5299),(231041791,0.4006),(232029760,0.5788),(231039836,0.4258),(231041636,0.4698),(232027627,0.5366)];[(232029254,0.4851),(231044046,0.5268),(232029807,0.5847),(232027803,0.5081),(231042731,0.5748)]
8;3;HIGHEST_CONVERSION_PROB;[(232028000,0.4690),(231040876,0.5583),(232029901,0.5442),(231044982,0.4865),(231041064,0.4442),(231042369,0.5258),(232029530,0.4803),(232029363,0.5641),(232029990,0.4463),(231039687,0.4100),(231040655,0.5752),(231045538,0.4103),(242109333,0.5738),(232030663,0.4837),(231040669,0.5841),(232027888,0.4863),(231040871,0.4472),(232030091,0.3995),(231041102,0.5213),(232028052,0.4965),(232028636,0.4480),(231039840,0.4800),(232029732,0.5656),(232028322,0.5811),(231041026,0.4085),(231043980,0.4058),(232028764,0.5586),(231043125,0.5048),(231040038,0.5629),(231041794,0.4648),(231041289,0.5472),(232027705,0.4862),(232032194,0.5030),(231043831,0.4889),(232028696,0.4329),(231041876,0.5380),(281000964,0.5164),(232027451,0.4585),(232029165,0.4771),(232029933,0.4369),(232030258,0.4397),(231045615,0.5400),(232030066,0.4715),(231043437,0.5605),(231040885,0.4823),(231041037,0.4382),(231040105,0.5173),(232030987,0.5581),(231040536,0.5359),(232031231,0.5370)];[(232028000,0.4690),(231040876,0.5583),(232029901,0.5442),(231044982,0.4865),(231041064,0.4442)]
8;4;HIGHEST_CONVERSION_PROB;[(232028355,0.5534),(232031105,0.4001),(242002934,0.4932),(232029232,0.4402),(231041285,0.4423),(231039994,0.4976),(231040586,0.4514),(231043016,0.5059),(232027606,0.4857),(232031077,0.4943),(297103297,0.5722),(231040367,0.4487),(231043532,0.4079),(232029157,0.4652),(231040171,0.4012),(231042002,0.4650),(231041330,0.5454),(231041126,0.4499),(232028492,0.4070),(232027521,0.4341),(232028727,0.5518),(232028063,0.5178),(231041584,0.5371),(231040609,0.4382),(232027758,0.4147),(231043149,0.4329),(232029078,0.5798),(231042476,0.4645),(232030523,0.4506),(231040123,0.5799),(231044558,0.3932),(232028859,0.3932),(231044690,0.5358),(231043658,0.5576),(232029020,0.5535),(232027972,0.4285),(231044735,0.5107),(235301262,0.4846),(231043610,0.5342),(231040001,0.4401),(231043052,0.4867),(232028849,0.4903),(232030489,0.3920),(231042362,0.4873),(232031397,0.4194),(297103102,0.4735),(232029005,0.5485),(231041892,0.3928),(231045334,0.4431),(231042798,0.4829)];[(232028355,0.5534),(232031105,0.4001),(242002934,0.4932),(232029232,0.4402),(231041285,0.4423)]
8;5;HIGHEST_CONVERSION_PROB;[(232028356,0.4494),(232030401,0.4236),(232028528,0.5721),(400000398,0.4193),(232031464,0.4035),(232032434,0.5561),(231039900,0.4921),(232028313,0.5384),(231043853,0.4033),(231039846,0.5797),(231042306,0.5750),(232030517,0.5431),(235813456,0.5103),(231040573,0.4596),(231041222,0.4203),(231039636,0.5530),(232028425,0.5056),(231040380,0.5796),(231044848,0.4966),(232029049,0.5056),(232031835,0.4292),(231040880,0.4104),(231044792,0.5375),(231044887,0.4421),(232027930,0.4484),(248016618,0.4688),(231041761,0.5730),(231040332,0.4247),(232029874,0.4699),(232027584,0.5686),(231042138,0.4764),(232030560,0.5317),(231043326,0.4027),(232027512,0.4268),(231045228,0.5314),(231041288,0.5488),(232030706,0.5496),(231040646,0.5203),(231041036,0.5377),(231039731,0.4058),(232031478,0.5683),(231045067,0.4900),(232027441,0.5299),(231041372,0.5628),(231043991,0.4948),(232030417,0.5090),(232031207,0.5078),(231042055,0.3918),(231040658,0.5444)];[(232028356,0.4494),(232030401,0.4236),(232028528,0.5721),(400000398,0.4193),(232031464,0.4035)]
8;6;HIGHEST_CONVERSION_PROB;[(400000224,0.5500),(231042718,0.5269),(245017889,0.4203),(232029514,0.4879),(232027637,0.4575),(231040540,0.5745),(232028916,0.4829),(232027831,0.4606),(231040326,0.4415),(232028476,0.4960),(232028277,0.5796),(232029612,0.4833),(232028908,0.5187),(245017968,0.4255),(232027816,0.4179),(232029833,0.4476),(231041208,0.5183),(231039844,0.4406),(231042056,0.4432),(231039863,0.4086),(242003700,0.5149),(231045091,0.5304),(231040623,0.4695),(232029386,0.4584),(232032583,0.4212),(232027999,0.4643),(231045217,0.5207),(231041400,0.4954),(231040317,0.5226),(232032426,0.4604),(232028060,0.5071),(231040141,0.5581),(231044925,0.4871),(231044735,0.4164),(231044456,0.5327),(232030269,0.5796),(232030129,0.5211),(231042678,0.5128),(231040389,0.4225),(232027504,0.5279),(232029801,0.4690),(231039891,0.5479),(231041375,0.4008),(232027906,0.3926),(400008813,0.4517),(231044465,0.4647),(231045255,0.4226),(231041868,0.4856),(231044306,0.4906),(231040097,0.3931)];[(400000224,0.5500),(231042718,0.5269),(245017889,0.4203),(232029514,0.4879),(232027637,0.4575)]
8;7;HIGHEST_CONVERSION_PROB;[(231045879,0.4180),(231042298,0.4834),(232027553,0.5077),(232029556,0.4600),(231040816,0.5362),(232030832,0.5626),(232031960,0.5237),(232028639,0.5392),(231045049,0.4760),(231041045,0.5389),(231042959,0.5632),(232030084,0.4349),(231040005,0.5534),(231043850,0.4883),(244068568,0.5585),(231041293,0.5745),(232028018,0.4586),(232028089,0.3971),(232028011,0.4192),(231042775,0.4828),(231039946,0.5852),(232031036,0.4936),(231041904,0.4611),(231044255,0.5538),(232029748,0.4182),(231040206,0.4049),(231044814,0.4453),(232030834,0.4206),(232031619,0.5181),(231041822,0.4979),(232028440,0.4709),(232027585,0.4402),(232029694,0.5070),(231041714,0.3986),(231040376,0.4648),(232031077,0.4440),(232029752,0.4086),(231041586,0.5392),(232031701,0.5806),(400010549,0.4609),(231040697,0.5337),(232027726,0.5068),(231039824,0.5223),(242109189,0.5384),(232030110,0.5260),(232028238,0.5181),(232027956,0.4225),(231042507,0.4814),(232027772,0.4590),(400000572,0.4647)];[(231045879,0.4180),(231042298,0.4834),(232027553,0.5077),(232029556,0.4600),(231040816,0.5362)]
8;8;HIGHEST_CONVERSION_PROB;[(231044941,0.5443),(231042869,0.4192),(231042250,0.3962),(232028442,0.5215),(244070276,0.4722),(231042363,0.4807),(231042866,0.5732),(231040029,0.4617),(232031405,0.4167),(231043935,0.5425),(231043223,0.4412),(232027654,0.5671),(232030139,0.4989),(232030558,0.4147),(232031522,0.5489),(231041642,0.3966),(232030586,0.4955),(232028468,0.4160),(232028672,0.4814),(245017262,0.4154),(232029628,0.4930),(232027765,0.4641),(231045565,0.5815),(232032277,0.4745),(231041687,0.4810),(231043581,0.5227),(232031216,0.3933),(231040283,0.4099),(232031775,0.4224),(232028108,0.4861),(231039983,0.4920),(231041935,0.4073),(232028310,0.5109),(231043310,0.4054),(242003228,0.5096),(400007834,0.5479),(231042562,0.4173),(400007678,0.4579),(231040613,0.4390),(231043406,0.4442),(231040782,0.5312),(231043143,0.4565),(231045477,0.4752),(232028535,0.5721),(231041008,0.4159),(232028459,0.4328),(231040560,0.5382),(231045135,0.4914),(231040932,0.4350),(231044648,0.4765)];[(231044941,0.5443),(231042869,0.4192),(231042250,0.3962),(232028442,0.5215),(244070276,0.4722)]
8;9;HIGHEST_CONVERSION_PROB;[(231045003,0.5856),(231040762,0.5076),(232028627,0.4676),(239016104,0.4978),(231041560,0.4722),(231041132,0.5338),(231043143,0.4458),(232028566,0.5811),(231042164,0.4528),(232031932,0.4738),(232029899,0.5648),(231041884,0.4682),(231041526,0.5685),(232029289,0.4290),(231039853,0.4175),(232027548,0.4160),(232032368,0.4958),(231042031,0.4007),(232028988,0.5223),(231044035,0.4060),(231041299,0.4803),(231044606,0.3958),(231040849,0.4180),(231040702,0.5028),(242003431,0.5466),(232030423,0.4836),(286018223,0.5024),(232030731,0.5848),(231042374,0.4217),(232031229,0.4510),(232028762,0.4556),(231040641,0.5183),(232028824,0.4613),(232027831,0.4663),(232030350,0.4129),(231041282,0.4421),(232029285,0.5619),(400010030,0.5574),(232031995,0.3997),(231041843,0.4060),(232028752,0.4414),(281000967,0.5477),(231042701,0.4100),(231044700,0.5253),(231039926,0.4032),(231040457,0.5337),(232031101,0.4826),(231041434,0.4108),(231041918,0.4671)];[(231045003,0.5856),(231040762,0.5076),(232028627,0.4676),(239016104,0.4978),(231041560,0.4722)]
9;0;HIGHEST_CONVERSION_PROB;[(232031845,0.4520),(242109660,0.5171),(400008359,0.4054),(242108796,0.5421),(232027821,0.4222),(242109189,0.4845),(231040071,0.4918),(232029648,0.4874),(248018134,0.4144),(232030110,0.5340),(231041185,0.4019),(232029523,0.4991),(231042013,0.4385),(232028497,0.5199),(244075445,0.4368),(232030220,0.5230),(231042708,0.4573),(232027626,0.4762),(232030491,0.4915),(232028876,0.3917),(232029212,0.5264),(232031774,0.5471),(232027682,0.5615),(231040649,0.5769),(231044406,0.4068),(232029571,0.5693),(232031104,0.4835),(231044820,0.4477),(400004339,0.5074),(231041288,0.4984),(232027549,0.5674),(232029235,0.5727),(232029089,0.5171),(231041236,0.3922),(281000673,0.5383),(231043269,0.5489),(232030127,0.4327),(232031365,0.5230),(232029836,0.4929),(231042180,0.4258),(232029007,0.4520),(231042538,0.4746),(231042498,0.4556),(231043676,0.4905),(232028717,0.4463),(231041127,0.5842),(232028993,0.5064),(231041429,0.5108),(231040064,0.5295),(231040003,0.5812)];[(232031845,0.4520),(242109660,0.5171),(400008359,0.4054),(242108796,0.5421),(232027821,0.4222)]
9;1;HIGHEST_CONVERSION_PROB;[(232027556,0.4748),(231044832,0.5674),(232027665,0.3964),(232028358,0.4239),(232027824,0.5852),(231042763,0.4495),(232030436,0.4765),(232032375,0.4490),(232029211,0.5705),(232028264,0.5136),(232031439,0.4068),(232030575,0.4484),(231043576,0.4697),(231040944,0.5771),(231040082,0.4838),(231040399,0.4594),(232032715,0.5705),(231043596,0.5471),(231044351,0.4926),(232032262,0.4376),(232028941,0.5217),(231041353,0.4041),(231040431,0.5664),(231042309,0.4725),(232031275,0.5196),(232032641,0.4829),(232027789,0.5556),(232028895,0.5849),(242108581,0.4033),(232027461,0.5531),(231039738,0.5697),(231040968,0.5399),(231041165,0.4699),(232031946,0.4883),(231040407,0.5239),(232028061,0.4187),(232027963,0.4829),(231041627,0.4317),(231040619,0.4516),(231044516,0.4221),(232028125,0.4816),(231041727,0.4725),(232028049,0.4605),(232027856,0.5135),(231041328,0.4741),(232028162,0.4835),(231042485,0.5161),(231041904,0.4656),(231043925,0.3899)];[(232027556,0.4748),(231044832,0.5674),(232027665,0.3964),(232028358,0.4239),(232027824,0.5560)]
9;2;HIGHEST_CONVERSION_PROB;[(232029254,0.4851),(231044046,0.5268),(232029807,0.5847),(232027803,0.5081),(231042731,0.5748),(231040532,0.4438),(231043841,0.4676),(231043995,0.4726),(231041580,0.5554),(232031279,0.5194),(232031069,0.4933),(232032432,0.5354),(231042314,0.4437),(232027967,0.4734),(232028105,0.4539),(231040288,0.4806),(231040356,0.4301),(231040566,0.5041),(232028293,0.5812),(232029492,0.5562),(232029122,0.4385),(231040960,0.4263),(232031655,0.3986),(232030623,0.4727),(232028597,0.5211),(231041184,0.4022),(232027483,0.4230),(232027872,0.5593),(232032453,0.4069),(231042736,0.5694),(232031342,0.5151),(231042223,0.5229),(231040537,0.5759),(232031232,0.5437),(232029974,0.4966),(231039649,0.5076),(231039910,0.4594),(232029228,0.5841),(231044048,0.5482),(231042457,0.4342),(231044865,0.5753),(232029945,0.4197),(231039897,0.4634),(232028942,0.5417),(231044973,0.5299),(231041791,0.4006),(232029760,0.5788),(231039836,0.4258),(231041636,0.4698),(232027627,0.5366)];[(232029254,0.4851),(231044046,0.5268),(232029807,0.5847),(232027803,0.5081),(231042731,0.5748)]
9;3;HIGHEST_CONVERSION_PROB;[(232028435,0.5059),(232028000,0.4661),(232029901,0.4304),(231044982,0.4499),(231042369,0.4333),(232030966,0.4622),(232029530,0.5512),(232029363,0.4957),(232029990,0.4827),(231039687,0.5571),(231040655,0.4891),(231045538,0.5655),(242109333,0.5219),(232030663,0.5090),(231040669,0.4895),(232027888,0.5712),(231040871,0.5752),(232030091,0.4590),(231041102,0.5435),(232028052,0.4559),(232028636,0.3939),(231039840,0.4179),(232029732,0.5627),(232028322,0.5001),(231041026,0.5840),(231043980,0.5128),(232028764,0.5309),(232028112,0.5352),(231043125,0.5290),(231040038,0.4984),(231041794,0.5194),(231041289,0.5696),(232027705,0.5524),(232032194,0.3948),(231043831,0.5470),(232028696,0.4422),(231041876,0.4741),(281000964,0.4909),(232027451,0.5198),(232029165,0.4656),(231042402,0.5806),(232030258,0.5237),(231045615,0.4813),(231043437,0.5555),(231040885,0.5413),(231041037,0.5744),(231040105,0.4329),(232030987,0.5129),(231040536,0.5256),(232031231,0.4373)];[(232028435,0.5059),(232028000,0.4661),(232029901,0.4304),(231044982,0.4499),(231042369,0.4333)]
9;4;HIGHEST_CONVERSION_PROB;[(232028355,0.5534),(232031105,0.4001),(242002934,0.4932),(232029232,0.4402),(231041285,0.4423),(231039994,0.4976),(231040586,0.4514),(231043016,0.5059),(232027606,0.4857),(232031077,0.4943),(297103297,0.5722),(231040367,0.4487),(231043532,0.4079),(232029157,0.4652),(231040171,0.4012),(231042002,0.4650),(231041330,0.5454),(231041126,0.4499),(232028492,0.4070),(232027521,0.4341),(232028727,0.5518),(232028063,0.5178),(231041584,0.5371),(231040609,0.4382),(232027758,0.4147),(231043149,0.4329),(232029078,0.5798),(231042476,0.4645),(232030523,0.4506),(231040123,0.5799),(231044558,0.3932),(232028859,0.3932),(231044690,0.5358),(231043658,0.5576),(232029020,0.5535),(232027972,0.4285),(231044735,0.5107),(235301262,0.4846),(231043610,0.5342),(231040001,0.4401),(231043052,0.4867),(232028849,0.4903),(232030489,0.3920),(231042362,0.4873),(232031397,0.4194),(297103102,0.4735),(232029005,0.5485),(231041892,0.3928),(231045334,0.4431),(231042798,0.4829)];[(232028355,0.5534),(232031105,0.4001),(242002934,0.4932),(232029232,0.4402),(231041285,0.4423)]
9;5;HIGHEST_CONVERSION_PROB;[(232028356,0.4494),(232030401,0.4236),(232028528,0.5721),(400000398,0.4193),(232031464,0.4035),(232032434,0.5561),(231039900,0.4921),(232028313,0.5384),(231043853,0.4033),(231039846,0.5797),(231042306,0.5750),(232030517,0.5431),(235813456,0.5103),(231040573,0.4596),(231041222,0.4203),(231039636,0.5530),(232028425,0.5056),(231040380,0.5796),(231044848,0.4966),(232029049,0.5056),(232031835,0.4292),(231040880,0.4104),(231044792,0.5375),(231044887,0.4421),(232027930,0.4484),(248016618,0.4688),(231041761,0.5730),(231040332,0.4247),(232029874,0.4699),(232027584,0.5686),(231042138,0.4764),(232030560,0.5317),(231043326,0.4027),(232027512,0.4268),(231045228,0.5314),(231041288,0.5488),(232030706,0.5496),(231040646,0.5203),(231041036,0.5377),(231039731,0.4058),(232031478,0.5683),(231045067,0.4900),(232027441,0.5299),(231041372,0.5628),(231043991,0.4948),(232030417,0.5090),(232031207,0.5078),(231042055,0.3918),(231040658,0.5444)];[(232028356,0.4494),(232030401,0.4236),(232028528,0.5721),(400000398,0.4193),(232031464,0.4035)]
