=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;PROB_EXPECTED_VALUE;0.3;170.0;329.0;173.0;29.257627;5.851525;332.0
1;1.0;PROB_EXPECTED_VALUE;0.3;174.0;335.0;176.0;31.725103;6.3450212;337.0
2;1.0;PROB_EXPECTED_VALUE;0.3;162.0;337.0;164.0;26.711634;5.3423266;339.0
3;1.0;PROB_EXPECTED_VALUE;0.3;153.0;322.0;191.0;33.82737;6.7654734;360.0
4;1.0;PROB_EXPECTED_VALUE;0.3;174.0;332.0;162.0;27.61867;5.523732;320.0
5;1.0;PROB_EXPECTED_VALUE;0.3;162.0;331.0;178.0;23.929401;4.7858815;347.0
6;1.0;PROB_EXPECTED_VALUE;0.3;160.0;322.0;142.0;37.1207;7.42414;304.0
7;1.0;PROB_EXPECTED_VALUE;0.3;152.0;321.0;148.0;28.687958;5.7375927;317.0
8;1.0;PROB_EXPECTED_VALUE;0.3;156.0;308.0;153.0;28.28362;5.656723;305.0
9;1.0;PROB_EXPECTED_VALUE;0.3;167.0;346.0;175.0;35.88817;7.1776333;354.0

=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;PROB_EXPECTED_VALUE;0.3;170.0;329.0;173.0;29.257627;5.851525;332.0
1;1.0;PROB_EXPECTED_VALUE;0.3;174.0;335.0;176.0;31.725103;6.3450212;337.0
2;1.0;PROB_EXPECTED_VALUE;0.3;162.0;337.0;164.0;26.711634;5.3423266;339.0
3;1.0;PROB_EXPECTED_VALUE;0.3;153.0;322.0;191.0;33.82737;6.7654734;360.0
4;1.0;PROB_EXPECTED_VALUE;0.3;174.0;332.0;162.0;27.61867;5.523732;320.0
5;1.0;PROB_EXPECTED_VALUE;0.3;162.0;331.0;178.0;23.929401;4.7858815;347.0
6;1.0;PROB_EXPECTED_VALUE;0.3;160.0;322.0;142.0;37.1207;7.42414;304.0
7;1.0;PROB_EXPECTED_VALUE;0.3;152.0;321.0;148.0;28.687958;5.7375927;317.0
8;1.0;PROB_EXPECTED_VALUE;0.3;156.0;308.0;153.0;28.28362;5.656723;305.0
9;1.0;PROB_EXPECTED_VALUE;0.3;167.0;346.0;175.0;35.88817;7.1776333;354.0

0;0;PROB_EXPECTED_VALUE;[];[]
2;0;PROB_EXPECTED_VALUE;[(232027668,0.3332),(231041466,0.0458),(239015574,0.0036),(244069659,0.0494),(232027798,0.0067),(231041152,0.2818),(231042602,0.1307),(231040950,0.0280),(232028907,0.0200),(231042056,0.0305),(231042997,0.0296),(232029453,0.0155),(231041463,0.0737),(231043437,0.1402),(232029754,0.0539),(231041921,0.0544),(231043127,0.0275),(231042621,0.0657),(231041237,0.0021),(232028765,0.0137),(231042372,0.0321),(231040500,0.0066),(231041535,0.0246),(232031986,0.0188),(231044871,0.0305),(231044034,0.0416),(231043983,0.0457),(231041017,0.0388),(231039844,0.1030),(231044971,0.0131),(232029168,0.0071),(231039700,0.0127),(231039645,0.0149),(231044445,0.0206),(231044087,0.0320),(232028620,0.0058),(232031369,0.0110),(231045737,0.0087),(232028200,0.0014),(242003228,0.0023),(242109860,0.0028),(231044351,0.0087),(231040722,0.0011),(232030946,0.0007),(231041283,0.0010),(232030502,0.0020),(231044876,0.0000),(231040407,0.0000),(232032755,0.0000)];[(232027668,0.3332),(231041466,0.0458),(239015574,0.0036),(244069659,0.0494),(232027798,0.0067)]
2;1;PROB_EXPECTED_VALUE;[(231041794,0.2086),(232030956,0.0143),(231044567,0.4075),(231042467,0.0139),(232030579,0.1090),(231043109,0.0560),(291024292,0.0751),(231044638,0.0885),(231043865,0.1054),(231040390,0.1642),(231041761,0.0697),(231040944,0.1215),(231042464,0.1180),(232031465,0.0559),(232028274,0.0811),(231040617,0.0161),(232031233,0.0008),(231044528,0.1449),(232030596,0.0635),(232031099,0.0083),(232031402,0.0111),(231044552,0.0225),(231043701,0.0044),(261001886,0.0276),(286019431,0.0065),(400001026,0.0552),(232028647,0.0193),(231041256,0.0972),(261001499,0.0191),(232028449,0.0143),(231042309,0.0205),(232027700,0.0164),(232030911,0.0093),(231045375,0.0073),(231040386,0.0165),(231045109,0.0286),(232028910,0.0163),(232030880,0.0031),(232029031,0.0042),(231040088,0.0011),(232029542,0.0033),(232027520,0.0063),(232027605,0.0028),(232027807,0.0006),(286016808,0.0013),(232031602,0.0000),(232032467,0.0000),(232031410,0.0000),(232028477,0.0000)];[(231041794,0.2086),(232030956,0.0143),(231044567,0.4075),(231042467,0.0139),(232030579,0.1090)]
2;2;PROB_EXPECTED_VALUE;[(231042216,0.0376),(231041773,0.0329),(232028530,0.1234),(231041729,0.0938),(231043312,0.0299),(231042094,0.0558),(232027645,0.0196),(232032237,0.0703),(231040520,0.0546),(232030201,0.0552),(231041957,0.0705),(232030248,0.0069),(231040327,0.0394),(232031224,0.0082),(231042033,0.0368),(231043427,0.0265),(232030481,0.0261),(231043924,0.0361),(231041166,0.0271),(242108796,0.0269),(232028475,0.0118),(231040666,0.0367),(231040050,0.0062),(232032389,0.0065),(232029494,0.0150),(232027793,0.0352),(232027886,0.0086),(231040587,0.0055),(232029897,0.0150),(232030661,0.0145),(231041545,0.0104),(235814079,0.0013),(232027790,0.0039),(232028836,0.0031),(231042368,0.0156),(231042277,0.0024),(232028688,0.0029),(232028756,0.0016),(400007308,0.0006),(232031916,0.0017),(232031994,0.0027),(232028350,0.0017),(232029906,0.0045),(400007807,0.0007),(232027536,0.0000),(232031542,0.0000),(232027526,0.0000),(232030810,0.0000),(232031461,0.0000),(231041836,0.0000)];[(231042216,0.0376),(231041773,0.0329),(232028530,0.1234),(231041729,0.0938),(231043312,0.0299)]
2;3;PROB_EXPECTED_VALUE;[(231040736,0.0333),(231041579,0.0620),(231040370,0.0952),(231042372,0.0409),(232030219,0.2145),(231040002,0.0073),(244068568,0.0055),(231044671,0.0704),(231040072,0.0193),(231041394,0.0149),(244074426,0.0488),(231044368,0.0364),(232028273,0.0729),(291024292,0.0455),(231044973,0.0212),(232031106,0.0082),(231042125,0.0306),(231042816,0.0249),(231043787,0.0550),(232027574,0.0097),(231043682,0.0212),(231043164,0.0506),(231044231,0.0316),(231043610,0.0020),(232029123,0.0170),(231041069,0.0152),(232030615,0.0032),(231041011,0.0033),(232031611,0.0087),(232028434,0.0247),(232030956,0.0146),(232031009,0.0099),(231041051,0.0160),(231040035,0.0130),(231041398,0.0246),(231042885,0.0131),(232032118,0.0275),(244074910,0.0016),(231042271,0.0134),(232030417,0.0053),(232029027,0.0012),(235813450,0.0047),(245018354,0.0028),(232029588,0.0038),(242108507,0.0008),(232028931,0.0000),(232032230,0.0000),(232032662,0.0000),(232031537,0.0000),(232028218,0.0000)];[(231040736,0.0333),(231041579,0.0620),(231040370,0.0952),(231042372,0.0409),(232030219,0.2145)]
2;4;PROB_EXPECTED_VALUE;[(231041771,0.0118),(232027868,0.1389),(245017746,0.0100),(232030596,0.0654),(232029799,0.0898),(231039727,0.1740),(242002934,0.0151),(231042336,0.0201),(231039679,0.0205),(231040815,0.0172),(231043239,0.0122),(231042405,0.0181),(231041430,0.0424),(231041756,0.0221),(232031138,0.0089),(231040346,0.0160),(231045884,0.0251),(232029776,0.0365),(231040248,0.0066),(231040400,0.0866),(232028519,0.0121),(232030154,0.0048),(231040950,0.0176),(232029154,0.0140),(231044477,0.0255),(232029702,0.0515),(231040126,0.0374),(232029117,0.0082),(232027645,0.0120),(232029994,0.0018),(232027647,0.0034),(231039693,0.0164),(231039825,0.0092),(231045814,0.0055),(282001197,0.0079),(231044406,0.0035),(231044858,0.0072),(232030935,0.0049),(242108581,0.0023),(231044442,0.0226),(231039687,0.0032),(248016258,0.0048),(231041851,0.0026),(232028735,0.0057),(245017968,0.0006),(232031299,0.0015),(232030788,0.0000),(232027921,0.0000),(281000666,0.0000),(231040912,0.0000)];[(231041771,0.0118),(232027868,0.1389),(245017746,0.0100),(232030596,0.0654),(232029799,0.0898)]
2;5;PROB_EXPECTED_VALUE;[(231044485,0.3752),(231039675,0.0625),(231041252,0.0570),(232030581,0.0182),(231043793,0.1136),(231042067,0.0430),(231039852,0.6066),(232028565,0.0122),(231042220,0.0126),(231041227,0.0130),(232029310,0.0153),(231040361,0.1056),(232028609,0.0064),(231039988,0.0407),(232030879,0.0423),(232027768,0.0331),(231040035,0.0113),(231040118,0.1218),(232029180,0.0152),(232029756,0.0916),(231044533,0.0399),(232032170,0.0139),(231040198,0.0282),(232032173,0.0370),(232028497,0.0235),(231042575,0.0233),(232027694,0.0326),(232027439,0.0049),(231041650,0.0037),(232031329,0.0080),(231041725,0.0267),(232029899,0.0094),(231042874,0.0079),(231040124,0.0049),(232027939,0.0006),(232029124,0.0052),(231040037,0.0048),(232028123,0.0012),(232028359,0.0046),(232027946,0.0017),(248016202,0.0059),(231040797,0.0004),(232032467,0.0000),(232030578,0.0000),(232032598,0.0000),(232031539,0.0000),(232027566,0.0000),(232031730,0.0000),(231042384,0.0000),(232032621,0.0000)];[(231044485,0.3752),(231039675,0.0625),(231041252,0.0570),(232030581,0.0182),(231043793,0.1136)]
2;6;PROB_EXPECTED_VALUE;[(232028210,0.0871),(231040854,0.1070),(231039744,0.4211),(231042022,0.1052),(232027570,0.1370),(231040389,0.2321),(231042939,0.0200),(232029004,0.5425),(231043925,0.5656),(231041950,0.0927),(232028132,0.1887),(232030365,0.0724),(232030112,0.0245),(207009215,0.0518),(231040976,0.0053),(231041995,0.0955),(231039729,0.0299),(232028124,0.0182),(231044853,0.0127),(231040005,0.0048),(232031970,0.0211),(231040973,0.0006),(231039732,0.0400),(231040599,0.1021),(231039834,0.0202),(231045152,0.0073),(232028937,0.0313),(232030335,0.0405),(232030278,0.0050),(232027928,0.0176),(231043912,0.0106),(232029422,0.0170),(232027856,0.0115),(231041056,0.0387),(232030901,0.0020),(400008448,0.0140),(231040540,0.0230),(232030274,0.0163),(231041910,0.0044),(232028827,0.0034),(248016484,0.0026),(231040602,0.0024),(242003454,0.0018),(232028341,0.0020),(232028591,0.0012),(232030655,0.0000),(232027921,0.0000),(232031537,0.0000),(232029467,0.0000)];[(232028210,0.0871),(231040854,0.1070),(231039744,0.4211),(231042022,0.1052),(232027570,0.1370)]
2;7;PROB_EXPECTED_VALUE;[(231043553,0.0238),(231039676,0.6086),(231040040,0.0426),(232028295,0.2932),(231041885,0.0664),(232031669,0.0239),(232031969,0.0060),(231040744,0.1820),(231044413,0.0148),(231041343,0.1493),(231042179,0.0178),(231041133,0.1690),(232028147,0.0166),(231045742,0.0080),(231041700,0.0148),(231040991,0.0699),(231042747,0.0165),(231043532,0.1395),(231042274,0.0769),(231041447,0.0216),(232027653,0.0432),(232028465,0.0124),(400007567,0.0260),(231042910,0.0250),(231041751,0.0511),(232030924,0.0301),(232028564,0.0834),(232027974,0.0186),(231040209,0.0059),(232031307,0.0048),(231040382,0.0152),(231040035,0.0114),(231045783,0.0203),(232027891,0.0117),(232027783,0.0069),(232029656,0.0060),(232027642,0.0138),(232028332,0.0156),(231041200,0.0095),(230000302,0.0073),(232030460,0.0004),(232029648,0.0072),(242002529,0.0016),(232028670,0.0015),(231039932,0.0020),(281000675,0.0005),(232031408,0.0023),(235814691,0.0004),(232031255,0.0004),(231041412,0.0000)];[(231043553,0.0238),(231039676,0.6086),(231040040,0.0426),(232028295,0.2932),(231041885,0.0664)]
2;8;PROB_EXPECTED_VALUE;[(231043165,0.0316),(231045726,0.2429),(231044832,0.0246),(232031204,0.0928),(231041961,0.0253),(231041251,0.1977),(232027506,0.0550),(232029757,0.0027),(231043430,0.0471),(232027983,0.1285),(231043532,0.1453),(231040177,0.0514),(232027838,0.0813),(232027540,0.0179),(232029113,0.0535),(231039640,0.0168),(231044138,0.0557),(231041591,0.0081),(244068891,0.0584),(231039769,0.0215),(232030270,0.0036),(244075346,0.0186),(231041012,0.0283),(231042401,0.0659),(232030944,0.0186),(232028294,0.0150),(231040614,0.0031),(232028842,0.0108),(232029694,0.0397),(231042679,0.0576),(232028579,0.0199),(231042452,0.0237),(232029868,0.0185),(231043871,0.0085),(232028698,0.0087),(232030118,0.0056),(232030183,0.0133),(231041181,0.0159),(232032001,0.0005),(231041237,0.0037),(232029675,0.0069),(231039898,0.0134),(232027901,0.0026),(232030362,0.0071),(232028588,0.0030),(231040698,0.0033),(231041641,0.0058),(231042457,0.0038),(242108069,0.0003),(235814497,0.0000)];[(231043165,0.0316),(231045726,0.2429),(231044832,0.0246),(232031204,0.0928),(231041961,0.0253)]
2;9;PROB_EXPECTED_VALUE;[(231041411,0.1309),(232028438,0.1420),(231040521,0.5042),(231045714,0.3496),(231039702,0.2081),(232028010,0.0591),(231040534,0.0813),(232028564,0.0780),(232029052,0.0325),(231041757,0.0770),(231045423,0.0271),(231042890,0.0761),(232028120,0.0432),(232029748,0.0236),(232029491,0.0416),(231040473,0.0956),(231040266,0.1563),(232029612,0.0134),(232029868,0.0237),(231041682,0.0174),(231040206,0.0049),(231041708,0.1061),(231039835,0.0878),(231041132,0.0170),(231042020,0.0520),(231042345,0.0114),(232027577,0.0113),(231041582,0.0186),(231044628,0.0134),(232030917,0.0109),(230000302,0.0067),(231042405,0.0205),(232029299,0.0150),(231041865,0.0060),(232029232,0.0169),(232028332,0.0131),(231042619,0.0097),(231041010,0.0249),(239015332,0.0035),(232027706,0.0041),(231040322,0.0092),(242003329,0.0141),(232029576,0.0085),(231044917,0.0055),(231040730,0.0053),(232027783,0.0088),(231041246,0.0052),(232029489,0.0020),(231043516,0.0013),(232029847,0.0026)];[(231041411,0.1309),(232028438,0.1420),(231040521,0.5042),(231045714,0.3496),(231039702,0.2081)]
3;0;PROB_EXPECTED_VALUE;[(231043437,0.1301),(232028765,0.0115),(231042602,0.1415),(231042621,0.0844),(232027668,0.3400),(231041152,0.4103),(231039844,0.1094),(231042372,0.0362),(232028907,0.0142),(231044034,0.0478),(231041463,0.0650),(231042056,0.0314),(232031986,0.0177),(231041535,0.0295),(231041445,0.0181),(232029754,0.0734),(231045737,0.0083),(231042997,0.0195),(232029168,0.0056),(231043983,0.0428),(232029453,0.0133),(231040840,0.0653),(231039700,0.0166),(231044871,0.0258),(231040950,0.0315),(231044971,0.0137),(232031369,0.0086),(231041921,0.0598),(231043127,0.0277),(231041737,0.0310),(231040722,0.0013),(231040500,0.0067),(231042771,0.0321),(231044445,0.0244),(231039645,0.0135),(231043497,0.0204),(232028620,0.0047),(232028200,0.0012),(232030502,0.0030),(232029449,0.0098),(231044351,0.0076),(231041237,0.0020),(242109860,0.0041),(239015574,0.0036),(231044764,0.0011),(231041283,0.0016),(232028055,0.0011),(232030946,0.0007),(231040407,0.0000),(232032755,0.0000)];[(231043437,0.1301),(232028765,0.0115),(231042602,0.1415),(231042621,0.0844),(232027668,0.3400)]
3;1;PROB_EXPECTED_VALUE;[(231041794,0.2086),(232030956,0.0143),(231044567,0.4075),(231042467,0.0139),(232030579,0.1090),(231043109,0.0560),(291024292,0.0751),(231044638,0.0885),(231043865,0.1054),(231040390,0.1642),(231041761,0.0697),(231040944,0.1215),(231042464,0.1180),(232031465,0.0559),(232028274,0.0811),(231040617,0.0161),(232031233,0.0008),(231044528,0.1449),(232030596,0.0635),(232031099,0.0083),(232031402,0.0111),(231044552,0.0225),(231043701,0.0044),(261001886,0.0276),(286019431,0.0065),(400001026,0.0552),(232028647,0.0193),(231041256,0.0972),(261001499,0.0191),(232028449,0.0143),(231042309,0.0205),(232027700,0.0164),(232030911,0.0093),(231045375,0.0073),(231040386,0.0165),(231045109,0.0286),(232028910,0.0163),(232030880,0.0031),(232029031,0.0042),(231040088,0.0011),(232029542,0.0033),(232027520,0.0063),(232027605,0.0028),(232027807,0.0006),(286016808,0.0013),(232031602,0.0000),(232032467,0.0000),(232031410,0.0000),(232028477,0.0000)];[(231041794,0.2086),(232030956,0.0143),(231044567,0.4075),(231042467,0.0139),(232030579,0.1090)]
3;2;PROB_EXPECTED_VALUE;[(231040520,0.0633),(232027793,0.0416),(232029182,0.2278),(231040823,0.1437),(231043924,0.0365),(232029494,0.0210),(232027886,0.0083),(231042216,0.0427),(231041957,0.0821),(231043889,0.0494),(231042277,0.0035),(231040327,0.0356),(232028380,0.0172),(232028530,0.1503),(231042033,0.0294),(231042094,0.0679),(231040728,0.0728),(231043427,0.0190),(232027790,0.0029),(231040587,0.0050),(232030201,0.0349),(232030661,0.0115),(232031224,0.0104),(242108504,0.0027),(232032237,0.0580),(232029897,0.0123),(231040666,0.0550),(242108796,0.0288),(232028475,0.0155),(232028688,0.0045),(232030481,0.0256),(232030248,0.0076),(231041166,0.0408),(232029906,0.0043),(232028350,0.0015),(232027645,0.0208),(232031994,0.0037),(231040050,0.0073),(232028836,0.0033),(232032389,0.0054),(232031916,0.0012),(235814079,0.0014),(232028756,0.0014),(400007308,0.0004),(232027526,0.0000),(232031461,0.0000),(232030810,0.0000),(232031542,0.0000),(232027536,0.0000),(232032232,0.0000)];[(231040520,0.0633),(232027793,0.0416),(232029182,0.2278),(231040823,0.1437),(231043924,0.0365)]
