=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;PROB_MAGNITUDE;0.1;182.0;345.0;167.0;31.745436;6.349087;330.0
1;1.0;PROB_MAGNITUDE;0.1;167.0;318.0;196.0;29.940062;5.988011;347.0
2;1.0;PROB_MAGNITUDE;0.1;171.0;320.0;179.0;36.2771;7.2554197;328.0
3;1.0;PROB_MAGNITUDE;0.1;176.0;309.0;182.0;32.481274;6.496255;315.0
4;1.0;PROB_MAGNITUDE;0.1;150.0;290.0;168.0;27.378881;5.4757752;308.0
5;1.0;PROB_MAGNITUDE;0.1;176.0;335.0;164.0;27.10529;5.421057;323.0
6;1.0;PROB_MAGNITUDE;0.1;174.0;327.0;188.0;26.272697;5.2545385;341.0
7;1.0;PROB_MAGNITUDE;0.1;182.0;330.0;175.0;33.952225;6.790442;323.0
8;1.0;PROB_MAGNITUDE;0.1;166.0;327.0;171.0;23.96156;4.792313;332.0
9;1.0;PROB_MAGNITUDE;0.1;174.0;338.0;173.0;30.830893;6.1661787;337.0

=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;PROB_MAGNITUDE;0.1;182.0;345.0;167.0;31.745436;6.349087;330.0
1;1.0;PROB_MAGNITUDE;0.1;166.0;312.0;195.0;29.800276;5.960054;341.0
2;1.0;PROB_MAGNITUDE;0.1;170.0;316.0;178.0;35.850574;7.170115;324.0
3;1.0;PROB_MAGNITUDE;0.1;176.0;309.0;182.0;32.481274;6.496255;315.0
4;1.0;PROB_MAGNITUDE;0.1;148.0;289.0;167.0;26.866337;5.373266;308.0
5;1.0;PROB_MAGNITUDE;0.1;176.0;335.0;164.0;27.10529;5.421057;323.0
6;1.0;PROB_MAGNITUDE;0.1;174.0;327.0;188.0;26.272697;5.2545385;341.0
7;1.0;PROB_MAGNITUDE;0.1;179.0;327.0;173.0;33.563263;6.71265;321.0
8;1.0;PROB_MAGNITUDE;0.1;163.0;321.0;169.0;23.703495;4.7407002;327.0
9;1.0;PROB_MAGNITUDE;0.1;174.0;338.0;173.0;30.830893;6.1661787;337.0

0;0;PROB_MAGNITUDE;[];[]
0;1;PROB_MAGNITUDE;[];[]
0;2;PROB_MAGNITUDE;[];[]
0;3;PROB_MAGNITUDE;[];[]
0;4;PROB_MAGNITUDE;[];[]
0;5;PROB_MAGNITUDE;[];[]
0;6;PROB_MAGNITUDE;[];[]
0;7;PROB_MAGNITUDE;[];[]
0;8;PROB_MAGNITUDE;[];[]
0;9;PROB_MAGNITUDE;[];[]
1;0;PROB_MAGNITUDE;[(231041886,0.5341),(231042687,0.3548),(231043022,0.2222),(232030049,0.5809),(231042071,0.3548),(232029886,0.0860),(231042688,0.1756),(231045543,0.0570),(231043995,0.1756),(232029402,0.1004),(231039783,0.1039),(232028022,0.0394),(231040347,0.1172),(400005804,0.0093),(231039804,0.1039),(231042957,0.0502),(231040551,0.0323),(231045778,0.2031),(231039831,0.1398),(232028784,0.0323),(231040987,0.0681),(231042341,0.0158),(231043401,0.0466),(231041340,0.0789),(231043959,0.0323),(232028820,0.0070),(231043546,0.0196),(231041798,0.0143),(232029957,0.0681),(232027751,0.0502),(232027718,0.0185),(232031283,0.0201),(232028456,0.0210),(232030217,0.0143),(232028098,0.0046),(232032553,0.0118),(231040476,0.0102),(231041669,0.0251),(232031690,0.0143),(231040922,0.0029),(232028508,0.0030),(232028349,0.0131),(232029126,0.0022),(232030551,0.0073),(232028200,0.0028),(286019645,0.0016),(232028019,0.0000),(232031850,0.0000),(232028596,0.0000)];[(231041886,0.5341),(231042687,0.3548),(231043022,0.2222),(232030049,0.5809),(231042071,0.3548)]
1;1;PROB_MAGNITUDE;[];[]
