=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;PROB_CONV_PROB;0.2;171.0;348.0;162.0;16.854551;3.37091;339.0
1;1.0;PROB_CONV_PROB;0.2;170.0;344.0;166.0;14.6899395;2.937988;340.0
2;1.0;PROB_CONV_PROB;0.2;170.0;291.0;175.0;17.663942;3.5327883;296.0
3;1.0;PROB_CONV_PROB;0.2;156.0;312.0;166.0;15.801597;3.160319;322.0
4;1.0;PROB_CONV_PROB;0.2;161.0;314.0;152.0;14.539246;2.907849;305.0
5;1.0;PROB_CONV_PROB;0.2;173.0;334.0;157.0;14.33932;2.8678637;318.0
6;1.0;PROB_CONV_PROB;0.2;167.0;303.0;166.0;14.017668;2.8035328;302.0
7;1.0;PROB_CONV_PROB;0.2;160.0;318.0;147.0;14.446037;2.8892078;305.0
8;1.0;PROB_CONV_PROB;0.2;164.0;315.0;166.0;12.458934;2.491787;317.0
9;1.0;PROB_CONV_PROB;0.2;172.0;340.0;187.0;19.08593;3.8171856;355.0

=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;PROB_CONV_PROB;0.2;171.0;348.0;162.0;16.854551;3.37091;339.0
1;1.0;PROB_CONV_PROB;0.2;166.0;341.0;163.0;14.562144;2.9124289;338.0
2;1.0;PROB_CONV_PROB;0.2;168.0;285.0;174.0;17.648605;3.5297208;291.0
3;1.0;PROB_CONV_PROB;0.2;156.0;312.0;166.0;15.801597;3.160319;322.0
4;1.0;PROB_CONV_PROB;0.2;158.0;311.0;151.0;14.066407;2.8132813;304.0
5;1.0;PROB_CONV_PROB;0.2;173.0;334.0;157.0;14.33932;2.8678637;318.0
6;1.0;PROB_CONV_PROB;0.2;167.0;303.0;166.0;14.017668;2.8035328;302.0
7;1.0;PROB_CONV_PROB;0.2;157.0;313.0;147.0;14.368238;2.8736482;303.0
8;1.0;PROB_CONV_PROB;0.2;160.0;311.0;163.0;12.184196;2.4368393;314.0
9;1.0;PROB_CONV_PROB;0.2;172.0;340.0;187.0;19.08593;3.8171856;355.0

0;0;PROB_CONV_PROB;[];[]
0;1;PROB_CONV_PROB;[];[]
0;2;PROB_CONV_PROB;[];[]
0;3;PROB_CONV_PROB;[];[]
0;4;PROB_CONV_PROB;[];[]
0;5;PROB_CONV_PROB;[];[]
0;6;PROB_CONV_PROB;[];[]
0;7;PROB_CONV_PROB;[];[]
0;8;PROB_CONV_PROB;[];[]
0;9;PROB_CONV_PROB;[];[]
1;0;PROB_CONV_PROB;[(231043022,0.5777),(232028098,0.5684),(231042071,0.4926),(232031690,0.5010),(232031850,0.5330),(231040551,0.4690),(231043995,0.4138),(232028019,0.5334),(231042341,0.4258),(231039783,0.5262),(232028508,0.5593),(231041340,0.4699),(232030049,0.4416),(232029402,0.4566),(231045543,0.5101),(232028820,0.4618),(232028022,0.5500),(231041798,0.4838),(286019645,0.5280),(232028200,0.3989),(231040347,0.5833),(231042688,0.4731),(232032553,0.5740),(231042687,0.4985),(231045778,0.5684),(231040476,0.5537),(232029126,0.4204),(231039804,0.4031),(232027718,0.4753),(232027751,0.3961),(232029957,0.5114),(232028596,0.5678),(231043959,0.4763),(231040922,0.4142),(231041886,0.4945),(232029886,0.4394),(231043546,0.4169),(231041669,0.4152),(231040987,0.5240),(232028456,0.4946),(232030217,0.5475),(232030551,0.4293),(400005804,0.4546),(232028349,0.5251),(232028784,0.5563),(231042957,0.4455),(231043401,0.5514),(231039831,0.4632),(232031283,0.5813)];[(231043022,0.5777),(232028098,0.5684),(231042071,0.4926),(232031690,0.5010),(232031850,0.5330)]
1;1;PROB_CONV_PROB;[];[]
1;2;PROB_CONV_PROB;[(232028838,0.4604),(231040090,0.5396),(231042092,0.4921),(231045741,0.4387),(232028508,0.5076),(231040642,0.5268),(261001886,0.5211),(231040084,0.5240),(232029624,0.4940),(244075791,0.3973),(232030937,0.5770),(231043231,0.4457),(232028302,0.5387),(231040793,0.5686),(231040521,0.5254),(232028625,0.4456),(231040177,0.4823),(232029757,0.5057),(231043186,0.4338),(245017889,0.3931),(232031343,0.5113),(231043750,0.4195),(232028377,0.5616),(232027883,0.3991),(231040699,0.5326),(232030616,0.4105),(232031319,0.5749),(232028060,0.4379),(232027863,0.5092),(232029110,0.5095),(231040696,0.4042),(286018636,0.4271),(232027860,0.4363),(231044079,0.4821),(232028712,0.4839),(232032321,0.5282),(231040942,0.4734),(232027725,0.4620),(232030425,0.4524),(232029840,0.4654),(232031915,0.4397),(232032679,0.5240),(232027901,0.5441),(232027982,0.5067),(231039695,0.4336),(231040226,0.4207),(232031016,0.5062),(232032190,0.4254),(231042824,0.4798),(231045784,0.5765)];[(232028838,0.4604),(231040090,0.5396),(231042092,0.4921),(231045741,0.4387),(232028508,0.5076)]
1;3;PROB_CONV_PROB;[];[]
1;4;PROB_CONV_PROB;[];[]
1;5;PROB_CONV_PROB;[(231039835,0.5117),(232027918,0.4544),(231044300,0.4230),(231043045,0.3989),(232030277,0.5330),(232029360,0.5087),(232031874,0.4284),(232031256,0.5647),(235813456,0.4886),(232028572,0.4511),(232029308,0.4965),(232029766,0.4159),(231041377,0.4862),(232031196,0.4853),(231041243,0.4851),(231044516,0.5398),(231041300,0.5445),(232030438,0.5706),(232031544,0.4326),(231043900,0.4700),(231042455,0.4069),(231040749,0.3944),(231043490,0.4791),(231040850,0.4589),(232029576,0.4273),(231041793,0.5535),(232030132,0.4116),(231042814,0.5328),(231042484,0.4359),(231045783,0.4186),(231045174,0.5228),(231042103,0.5624),(232031833,0.4426),(232029092,0.4214),(232029344,0.5194),(232030939,0.5536),(232029911,0.4163),(232030822,0.5710),(231040709,0.4671),(232028880,0.4286),(231043944,0.4466),(231040742,0.4982),(231041576,0.4424),(231041596,0.4625),(231042718,0.4131),(231040522,0.5309),(232028077,0.5052),(231040613,0.5354),(232028603,0.5207),(231040441,0.4151)];[(231039835,0.5117),(232027918,0.4544),(231044300,0.4230),(231043045,0.3989),(232030277,0.5330)]
1;6;PROB_CONV_PROB;[];[]
