=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;PROB_EXPECTED_VALUE;0.1;172.0;367.0;170.0;27.251457;5.4502907;365.0
1;1.0;PROB_EXPECTED_VALUE;0.1;160.0;314.0;153.0;27.001532;5.4003053;307.0
2;1.0;PROB_EXPECTED_VALUE;0.1;164.0;306.0;189.0;31.83341;6.3666835;331.0
3;1.0;PROB_EXPECTED_VALUE;0.1;171.0;305.0;177.0;32.165173;6.4330335;311.0
4;1.0;PROB_EXPECTED_VALUE;0.1;174.0;335.0;161.0;30.957829;6.1915665;322.0
5;1.0;PROB_EXPECTED_VALUE;0.1;151.0;304.0;143.0;22.15955;4.43191;296.0
6;1.0;PROB_EXPECTED_VALUE;0.1;167.0;317.0;176.0;28.253149;5.6506295;326.0
7;1.0;PROB_EXPECTED_VALUE;0.1;180.0;325.0;150.0;31.60128;6.320254;295.0
8;1.0;PROB_EXPECTED_VALUE;0.1;151.0;308.0;161.0;26.592978;5.318595;318.0
9;1.0;PROB_EXPECTED_VALUE;0.1;175.0;354.0;181.0;29.801718;5.960342;360.0

=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;PROB_EXPECTED_VALUE;0.1;172.0;367.0;170.0;27.251457;5.4502907;365.0
1;1.0;PROB_EXPECTED_VALUE;0.1;157.0;309.0;152.0;25.61011;5.1220207;304.0
2;1.0;PROB_EXPECTED_VALUE;0.1;162.0;301.0;188.0;31.245596;6.2491207;327.0
3;1.0;PROB_EXPECTED_VALUE;0.1;171.0;305.0;177.0;32.165173;6.4330335;311.0
4;1.0;PROB_EXPECTED_VALUE;0.1;172.0;330.0;160.0;30.724854;6.1449714;318.0
5;1.0;PROB_EXPECTED_VALUE;0.1;151.0;304.0;143.0;22.15955;4.43191;296.0
6;1.0;PROB_EXPECTED_VALUE;0.1;167.0;317.0;176.0;28.253149;5.6506295;326.0
7;1.0;PROB_EXPECTED_VALUE;0.1;178.0;321.0;148.0;31.393394;6.278677;291.0
8;1.0;PROB_EXPECTED_VALUE;0.1;149.0;303.0;160.0;26.18796;5.2375913;314.0
9;1.0;PROB_EXPECTED_VALUE;0.1;175.0;354.0;181.0;29.801718;5.960342;360.0

0;0;PROB_EXPECTED_VALUE;[];[]
2;2;PROB_EXPECTED_VALUE;[(231042113,0.4433),(231040696,0.0302),(231040521,0.4729),(231042824,0.0146),(231045784,0.1713),(232027860,0.3552),(231044079,0.1080),(231045741,0.0301),(231040084,0.0359),(231040090,0.1182),(232027901,0.0035),(244075791,0.0023),(286018636,0.0423),(231039695,0.0213),(232030937,0.0200),(231040049,0.0154),(232029624,0.0419),(232029840,0.0660),(232027725,0.0987),(231040177,0.0695),(232028377,0.0065),(261001886,0.0229),(232031319,0.0174),(231040942,0.0631),(232027982,0.0478),(232030110,0.0055),(232029757,0.0037),(232029110,0.0226),(232031915,0.0085),(232028625,0.0355),(232031343,0.0173),(248016484,0.0029),(231040699,0.0229),(232027883,0.0068),(231042092,0.0152),(231039931,0.0085),(231040793,0.0047),(232031016,0.0007),(232032679,0.0041),(232028060,0.0032),(232032321,0.0013),(232028302,0.0004),(232028838,0.0028),(231043186,0.0014),(232028508,0.0015),(232027863,0.0010),(245017889,0.0008),(231040226,0.0000),(232032190,0.0000),(232030616,0.0000)];[(231042113,0.4433),(231040696,0.0302),(231040521,0.4729),(231042824,0.0146),(231045784,0.1713)]
2;3;PROB_EXPECTED_VALUE;[(231041422,0.0159),(231040801,0.1307),(231040823,0.1622),(231039852,0.5080),(231042541,0.0463),(231041253,0.3617),(232029299,0.0120),(232028969,0.2080),(231041898,0.1848),(231040259,0.0486),(286018636,0.0494),(231041210,0.0164),(231044832,0.0232),(232028717,0.0133),(231040423,0.0153),(231039839,0.0376),(231041968,0.0073),(231044249,0.0233),(231041871,0.0661),(231040580,0.0331),(231040073,0.0190),(232029873,0.0066),(232027747,0.0353),(231041232,0.0478),(231041533,0.0143),(231040780,0.0114),(231041701,0.0085),(232030988,0.0032),(232031912,0.0350),(231043147,0.0040),(232028682,0.0199),(232029122,0.0036),(231042090,0.0245),(232029598,0.0143),(232030120,0.0063),(239014743,0.0035),(232032494,0.0024),(232029717,0.0014),(232029520,0.0061),(232028911,0.0006),(232031063,0.0009),(235813532,0.0020),(232030570,0.0014),(400008872,0.0012),(232032655,0.0019),(232028214,0.0012),(232030634,0.0000),(232032743,0.0000),(231041933,0.0000),(232030198,0.0000)];[(231041422,0.0159),(231040801,0.1307),(231040823,0.1622),(231039852,0.5080),(231042541,0.0463)]
2;4;PROB_EXPECTED_VALUE;[(231044106,0.0554),(231042360,0.0439),(231040120,0.1776),(231042182,0.1748),(231040696,0.0301),(231040263,0.0252),(231040276,0.0240),(231039645,0.0167),(232029817,0.2551),(231040223,0.0447),(231044770,0.0233),(231044867,0.0248),(231041991,0.0530),(232029199,0.0175),(232030076,0.0057),(231043987,0.0164),(232027809,0.0146),(232032184,0.0260),(232029405,0.0085),(232028824,0.0026),(231041232,0.0468),(232029556,0.0328),(231040718,0.0460),(232027523,0.0740),(231042519,0.0074),(232031819,0.0081),(231041811,0.0235),(231040884,0.0075),(232030055,0.0143),(231042298,0.0081),(232030779,0.0111),(232031156,0.0172),(231042199,0.0188),(231041569,0.0038),(286016913,0.0014),(232028080,0.0243),(231044532,0.0151),(231040551,0.0162),(231041908,0.0144),(232031691,0.0276),(232030901,0.0020),(232028543,0.0112),(400005165,0.0059),(232031131,0.0005),(232031425,0.0012),(232032516,0.0029),(232030795,0.0013),(232028638,0.0007),(242002737,0.0004),(232028242,0.0000)];[(231044106,0.0554),(231042360,0.0439),(231040120,0.1776),(231042182,0.1748),(231040696,0.0301)]
2;5;PROB_EXPECTED_VALUE;[(231044300,0.0232),(231040522,0.4490),(231042814,0.1895),(232030939,0.0229),(231043900,0.0696),(231045174,0.0821),(231039835,0.0662),(231040749,0.1414),(231041576,0.0678),(231041793,0.0983),(231041377,0.0171),(235813456,0.0021),(231042484,0.0419),(231042103,0.0905),(231041243,0.0224),(232030277,0.0170),(231041300,0.0510),(231043944,0.1481),(231040850,0.1289),(231044516,0.0243),(231042455,0.0773),(232029308,0.0351),(232029344,0.0310),(231043490,0.0387),(232029576,0.0074),(232029911,0.0053),(232028572,0.0071),(232030438,0.0185),(231045783,0.0170),(231041596,0.0042),(232029360,0.0095),(231040709,0.0161),(232027918,0.0306),(231042718,0.0241),(232028077,0.0167),(232029092,0.0014),(231043045,0.0038),(231040441,0.0007),(231040613,0.0123),(232030822,0.0026),(232031833,0.0038),(232028603,0.0074),(232031256,0.0022),(232031196,0.0016),(232029766,0.0021),(231040742,0.0000),(232031544,0.0000),(232031874,0.0000),(232030132,0.0000),(232028880,0.0000)];[(231044300,0.0232),(231040522,0.4490),(231042814,0.1895),(232030939,0.0229),(231043900,0.0696)]
2;6;PROB_EXPECTED_VALUE;[(231040586,0.0239),(231043458,0.1638),(231039676,0.5111),(231042573,0.0113),(232027583,0.0459),(231041563,0.0498),(232030049,0.2934),(231041116,0.0262),(231043396,0.0883),(231039790,0.1285),(231041193,0.0928),(231041529,0.0910),(231042267,0.0782),(231044676,0.0107),(232029707,0.0039),(231039814,0.0402),(232031901,0.0541),(231041988,0.1109),(232027943,0.0228),(231041943,0.0402),(231045125,0.0726),(231044394,0.0151),(231045510,0.0500),(232027535,0.0052),(231041573,0.0236),(232028815,0.0230),(231043967,0.0181),(232031063,0.0010),(232027592,0.0156),(231041035,0.0244),(232027795,0.0013),(231041086,0.0163),(232030254,0.0243),(231042081,0.0227),(231044764,0.0010),(232028603,0.0073),(231041637,0.0150),(242003329,0.0118),(232027977,0.0028),(242108394,0.0026),(242002907,0.0037),(232031873,0.0025),(232032009,0.0006),(232028199,0.0011),(232028850,0.0021),(232029527,0.0007),(232031734,0.0003),(232030010,0.0000),(232031335,0.0000),(232027470,0.0000)];[(231040586,0.0239),(231043458,0.1638),(231039676,0.5111),(231042573,0.0113),(232027583,0.0459)]
2;7;PROB_EXPECTED_VALUE;[(231043958,0.4411),(232029951,0.0157),(232027642,0.0168),(231041033,0.0453),(231039736,0.1245),(232028873,0.1037),(231043119,0.0222),(231040245,0.1380),(231043876,0.0645),(231039920,0.0504),(231042774,0.0333),(231043061,0.0845),(231042204,0.3223),(231044635,0.0914),(232027492,0.0098),(231040964,0.0243),(232029075,0.0302),(232029018,0.0157),(232030306,0.0707),(231042075,0.0938),(242108724,0.0069),(232027691,0.0788),(231041165,0.0323),(231040979,0.0314),(232027789,0.0326),(231040678,0.0489),(231045513,0.0182),(232028645,0.0360),(231044334,0.0229),(231041851,0.0034),(232029298,0.0066),(232030151,0.0156),(232030438,0.0184),(232029654,0.0257),(231040159,0.0154),(232030541,0.0066),(232031747,0.0079),(232027550,0.0057),(232028640,0.0149),(239016078,0.0033),(232032329,0.0019),(232027792,0.0013),(232029202,0.0019),(231043068,0.0025),(232029663,0.0015),(232032252,0.0017),(231040102,0.0000),(232032618,0.0000),(231039707,0.0000),(231043130,0.0000)];[(231043958,0.4411),(232029951,0.0157),(232027642,0.0168),(231041033,0.0453),(231039736,0.1245)]
2;8;PROB_EXPECTED_VALUE;[(231039790,0.1513),(231043680,0.2759),(231041495,0.1100),(232028389,0.0468),(231043497,0.0165),(231041592,0.0149),(231041884,0.1216),(297102770,0.0515),(232029795,0.1722),(232028600,0.0314),(400001026,0.0591),(231044306,0.1625),(231040988,0.0064),(231045835,0.0128),(232029268,0.0928),(231040711,0.0244),(261001943,0.0487),(232030120,0.0069),(235812970,0.0018),(232028283,0.0708),(232027789,0.0333),(231043968,0.0829),(231044454,0.0243),(231043831,0.0816),(232028227,0.0535),(231041598,0.0244),(231042988,0.0222),(232029300,0.0068),(231041525,0.0072),(281000668,0.0084),(231040904,0.0560),(232028284,0.0035),(231044608,0.0077),(232029830,0.0356),(232027846,0.0239),(232028452,0.0217),(231043041,0.0012),(231041869,0.0128),(233087401,0.0137),(231040345,0.0073),(231044940,0.0047),(231041441,0.0145),(232027552,0.0066),(231039982,0.0065),(231044109,0.0038),(232030841,0.0027),(231040702,0.0011),(232030652,0.0019),(232031255,0.0005),(232027657,0.0005)];[(231039790,0.1513),(231043680,0.2759),(231041495,0.1100),(232028389,0.0468),(231043497,0.0165)]
2;9;PROB_EXPECTED_VALUE;[(231041439,0.2795),(231040733,0.0530),(261001889,0.0267),(231045293,0.4547),(231041502,0.5093),(232028289,0.0833),(232027723,0.0215),(232031467,0.0350),(231043622,0.5364),(231041904,0.1878),(232027768,0.0256),(232029563,0.0253),(231044353,0.0249),(245018234,0.0230),(231041987,0.0884),(232031646,0.0063),(231042084,0.0269),(400003916,0.0755),(400005764,0.0152),(231039736,0.1343),(231039863,0.0149),(232029344,0.0328),(231044725,0.0224),(231044226,0.0301),(232028950,0.0149),(232032568,0.0090),(232031406,0.0106),(400003952,0.0098),(231044878,0.0261),(231043345,0.0143),(231043353,0.0246),(231041212,0.0273),(231040128,0.0146),(231042850,0.0257),(232027809,0.0165),(232027865,0.0105),(232030179,0.0058),(232028752,0.0169),(400005165,0.0067),(232028224,0.0159),(231039881,0.0037),(232030817,0.0023),(232029244,0.0038),(232029289,0.0013),(232029588,0.0031),(232031131,0.0005),(232031539,0.0000),(232032224,0.0000),(232028046,0.0000),(232030425,0.0000)];[(231041439,0.2795),(231040733,0.0530),(261001889,0.0267),(231045293,0.4547),(231041502,0.5093)]
3;0;PROB_EXPECTED_VALUE;[(231042687,0.1895),(231040347,0.0571),(231043703,0.0535),(231042341,0.0070),(232029402,0.0482),(231041886,0.2397),(231039783,0.0527),(232028784,0.0173),(232031283,0.0103),(232032156,0.0133),(232028349,0.0062),(231040547,0.0095),(231041340,0.0415),(232029957,0.0330),(231043959,0.0157),(231045778,0.0968),(231041245,0.0045),(232027499,0.0350),(231039858,0.0148),(231041669,0.0128),(231043401,0.0243),(232027718,0.0090),(232028820,0.0033),(231040551,0.0168),(231043587,0.0347),(231040987,0.0334),(232029797,0.0144),(231042957,0.0223),(232030504,0.0166),(231044202,0.0169),(232031690,0.0076),(232028022,0.0199),(231042285,0.0070),(231043546,0.0100),(232027751,0.0247),(231041877,0.0544),(232030217,0.0066),(231041798,0.0064),(231040922,0.0013),(232031621,0.0089),(286019645,0.0009),(400007044,0.0019),(232028508,0.0014),(232030551,0.0038),(232028098,0.0024),(231045571,0.0003),(232029126,0.0010),(232031850,0.0000),(232028019,0.0000),(232028596,0.0000)];[(231042687,0.1895),(231040347,0.0571),(231043703,0.0535),(231042341,0.0070),(232029402,0.0482)]
3;1;PROB_EXPECTED_VALUE;[(231040917,0.0145),(231041300,0.0482),(231041059,0.0160),(231045893,0.0860),(232031287,0.1437),(231041343,0.1369),(231040118,0.0870),(231043351,0.0749),(242108403,0.0088),(232030254,0.0235),(235814230,0.0013),(207009215,0.0597),(232032313,0.0440),(231040512,0.0548),(231043261,0.0479),(261001889,0.0264),(231043256,0.0061),(231040532,0.0161),(231040932,0.0281),(231039770,0.0159),(232030601,0.0313),(232028885,0.0115),(400004262,0.0418),(232029012,0.0019),(231041731,0.0417),(232029610,0.0073),(231043503,0.0082),(231040429,0.0236),(231044693,0.0240),(231041064,0.0128),(231043465,0.0239),(231044394,0.0144),(232031311,0.0151),(232031837,0.0129),(232027724,0.0065),(231043614,0.0116),(232030541,0.0074),(232029078,0.0016),(232032283,0.0030),(400001048,0.0008),(231042883,0.0052),(231045896,0.0124),(232030353,0.0012),(231042562,0.0015),(235814846,0.0009),(232031652,0.0000),(231040407,0.0000),(232030448,0.0000),(232031539,0.0000),(231041046,0.0000)];[(231040917,0.0145),(231041300,0.0482),(231041059,0.0160),(231045893,0.0860),(232031287,0.1437)]
3;2;PROB_EXPECTED_VALUE;[(231042113,0.4433),(231040696,0.0302),(231040521,0.4729),(231042824,0.0146),(231045784,0.1713),(232027860,0.3552),(231044079,0.1080),(231045741,0.0301),(231040084,0.0359),(231040090,0.1182),(232027901,0.0035),(244075791,0.0023),(286018636,0.0423),(231039695,0.0213),(232030937,0.0200),(231040049,0.0154),(232029624,0.0419),(232029840,0.0660),(232027725,0.0987),(231040177,0.0695),(232028377,0.0065),(261001886,0.0229),(232031319,0.0174),(231040942,0.0631),(232027982,0.0478),(232030110,0.0055),(232029757,0.0037),(232029110,0.0226),(232031915,0.0085),(232028625,0.0355),(232031343,0.0173),(248016484,0.0029),(231040699,0.0229),(232027883,0.0068),(231042092,0.0152),(231039931,0.0085),(231040793,0.0047),(232031016,0.0007),(232032679,0.0041),(232028060,0.0032),(232032321,0.0013),(232028302,0.0004),(232028838,0.0028),(231043186,0.0014),(232028508,0.0015),(232027863,0.0010),(245017889,0.0008),(231040226,0.0000),(232032190,0.0000),(232030616,0.0000)];[(231042113,0.4433),(231040696,0.0302),(231040521,0.4729),(231042824,0.0146),(231045784,0.1713)]
3;3;PROB_EXPECTED_VALUE;[(231040531,0.0415),(231043147,0.0039),(231041253,0.3487),(232028969,0.2013),(231041898,0.1716),(231040259,0.0510),(232027747,0.0407),(232031912,0.0333),(231042353,0.0164),(231039887,0.0782),(232028682,0.0209),(231040580,0.0359),(232028298,0.0622),(231041871,0.0739),(232030120,0.0071),(231042090,0.0228),(231041701,0.0091),(231044249,0.0250),(286018636,0.0493),(232028717,0.0133),(231039839,0.0372),(232029299,0.0125),(231041210,0.0177),(232029598,0.0130),(231041968,0.0076),(231042541,0.0455),(232031158,0.0138),(231040780,0.0114),(232029398,0.0073),(231041422,0.0162),(232031402,0.0105),(231040073,0.0205),(232029873,0.0064),(239014743,0.0036),(231040423,0.0158),(232028911,0.0007),(231041232,0.0508),(232029717,0.0014),(400008872,0.0013),(232032655,0.0021),(232029520,0.0052),(232030570,0.0012),(232030988,0.0030),(232032494,0.0028),(235813532,0.0022),(232029122,0.0038),(232028214,0.0012),(232030634,0.0000),(232032743,0.0000),(231041933,0.0000)];[(231040531,0.0415),(231043147,0.0039),(231041253,0.3487),(232028969,0.2013),(231041898,0.1716)]
3;4;PROB_EXPECTED_VALUE;[(231041908,0.0168),(231040718,0.0500),(231044867,0.0240),(232028080,0.0265),(231041529,0.0892),(231040263,0.0257),(232029817,0.2301),(231042182,0.1861),(232030055,0.0154),(231040223,0.0409),(231041811,0.0246),(232029402,0.0463),(231040551,0.0146),(231042199,0.0207),(231041232,0.0497),(232032184,0.0302),(232029405,0.0086),(232029957,0.0309),(231040276,0.0234),(232029199,0.0195),(232031691,0.0241),(232029556,0.0317),(231043707,0.0072),(231044770,0.0249),(231041991,0.0511),(232028543,0.0103),(400005165,0.0067),(231040884,0.0069),(231044106,0.0561),(232030779,0.0102),(232027809,0.0146),(231039645,0.0165),(232031156,0.0169),(231043987,0.0153),(232031819,0.0083),(231042298,0.0082),(231042519,0.0064),(232029436,0.0063),(232030076,0.0057),(232031425,0.0012),(232030795,0.0013),(232032516,0.0027),(232028824,0.0023),(231041569,0.0035),(242002737,0.0004),(232028638,0.0007),(232029922,0.0004),(232031131,0.0005),(286016913,0.0014),(232028242,0.0000)];[(231041908,0.0168),(231040718,0.0500),(231044867,0.0240),(232028080,0.0265),(231041529,0.0892)]
