=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;LARGEST_MAGNITUDE;0.2;165.0;349.0;156.0;38.325855;7.665173;340.0
1;1.0;LARGEST_MAGNITUDE;0.2;156.0;321.0;174.0;28.727251;5.7454505;339.0
2;1.0;LARGEST_MAGNITUDE;0.2;171.0;328.0;184.0;38.018127;7.603624;341.0
3;1.0;LARGEST_MAGNITUDE;0.2;178.0;323.0;179.0;35.274944;7.05499;324.0
4;1.0;LARGEST_MAGNITUDE;0.2;178.0;327.0;180.0;31.559076;6.311815;329.0
5;1.0;LARGEST_MAGNITUDE;0.2;168.0;331.0;177.0;31.349537;6.269908;340.0
6;1.0;LARGEST_MAGNITUDE;0.2;178.0;325.0;165.0;31.76098;6.3521967;312.0
7;1.0;LARGEST_MAGNITUDE;0.2;164.0;331.0;154.0;37.851036;7.5702057;321.0
8;1.0;LARGEST_MAGNITUDE;0.2;186.0;300.0;180.0;36.64145;7.32829;294.0
9;1.0;LARGEST_MAGNITUDE;0.2;159.0;306.0;149.0;33.64791;6.7295823;296.0

=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;LARGEST_MAGNITUDE;0.2;165.0;349.0;156.0;38.325855;7.665173;340.0
1;1.0;LARGEST_MAGNITUDE;0.2;156.0;321.0;174.0;28.727251;5.7454505;339.0
2;1.0;LARGEST_MAGNITUDE;0.2;171.0;328.0;184.0;38.018127;7.603624;341.0
3;1.0;LARGEST_MAGNITUDE;0.2;178.0;323.0;179.0;35.274944;7.05499;324.0
4;1.0;LARGEST_MAGNITUDE;0.2;178.0;327.0;180.0;31.559076;6.311815;329.0
5;1.0;LARGEST_MAGNITUDE;0.2;168.0;331.0;177.0;31.349537;6.269908;340.0
6;1.0;LARGEST_MAGNITUDE;0.2;178.0;325.0;165.0;31.76098;6.3521967;312.0
7;1.0;LARGEST_MAGNITUDE;0.2;164.0;331.0;154.0;37.851036;7.5702057;321.0
8;1.0;LARGEST_MAGNITUDE;0.2;186.0;300.0;180.0;36.64145;7.32829;294.0
9;1.0;LARGEST_MAGNITUDE;0.2;159.0;306.0;149.0;33.64791;6.7295823;296.0

0;0;LARGEST_MAGNITUDE;[];[]
22;8;LARGEST_MAGNITUDE;[(232029214,0.5673),(232027622,0.1756),(231044326,0.1685),(231042313,0.0556),(231044460,0.0502),(231040502,0.0502),(231040297,0.0502),(232029653,0.0406),(232030559,0.0387),(232028559,0.0358),(231040781,0.0351),(239015555,0.0347),(231041706,0.0323),(231043987,0.0323),(231040168,0.0323),(232029146,0.0323),(231042557,0.0323),(232028007,0.0233),(231045833,0.0215),(231042246,0.0201),(232030825,0.0185),(231042567,0.0183),(232029117,0.0179),(231040593,0.0179),(231041221,0.0169),(232029656,0.0163),(232031690,0.0143),(232029606,0.0143),(232028262,0.0143),(232027724,0.0143),(231042420,0.0143),(231042493,0.0125),(231043256,0.0124),(232029980,0.0103),(231039853,0.0086),(231041011,0.0082),(232030551,0.0073),(232029559,0.0066),(248016484,0.0060),(232031960,0.0059),(231040614,0.0051),(232028670,0.0038),(231041283,0.0027),(232030701,0.0020),(400007807,0.0018),(235814691,0.0011),(231040477,0.0002),(400004339,0.0000),(232030381,0.0000),(232031539,0.0000)];[(232029214,0.5673),(232027622,0.1756),(231044326,0.1685),(231042313,0.0556),(231044460,0.0502)]
22;9;LARGEST_MAGNITUDE;[(231042069,0.1756),(232031593,0.1756),(231039681,0.1398),(232028027,0.0860),(232029459,0.0845),(232029567,0.0573),(232030368,0.0502),(232031700,0.0405),(231042508,0.0354),(232031596,0.0341),(232028732,0.0323),(231039856,0.0323),(232029422,0.0323),(231039708,0.0323),(231040139,0.0323),(231041855,0.0312),(231040795,0.0287),(231045458,0.0281),(231043634,0.0215),(232028698,0.0179),(232030203,0.0173),(231041065,0.0169),(232031337,0.0169),(231044017,0.0158),(232028893,0.0145),(232029784,0.0143),(232028126,0.0143),(231045227,0.0143),(232030557,0.0143),(232027705,0.0129),(232028414,0.0103),(232032539,0.0073),(231044109,0.0072),(232030377,0.0056),(235812822,0.0051),(232028631,0.0048),(231042218,0.0036),(400007059,0.0030),(231043041,0.0025),(235814079,0.0024),(291033928,0.0022),(231040920,0.0022),(231044647,0.0010),(232031513,0.0010),(232029922,0.0009),(231044256,0.0000),(232031704,0.0000),(232031658,0.0000),(232028880,0.0000),(231043270,0.0000)];[(231042069,0.1756),(232031593,0.1756),(231039681,0.1398),(232028027,0.0860),(232029459,0.0845)]
23;0;LARGEST_MAGNITUDE;[(231040435,1.0000),(231041981,0.6308),(232028342,0.1398),(231041643,0.1398),(231042337,0.0664),(231040579,0.0597),(231044438,0.0502),(232028208,0.0502),(231041951,0.0502),(231042736,0.0502),(231044082,0.0463),(231041613,0.0394),(232027753,0.0358),(232031600,0.0323),(231040288,0.0323),(232032636,0.0323),(231042475,0.0305),(232031406,0.0215),(231041356,0.0204),(232029144,0.0185),(231041470,0.0178),(231042640,0.0175),(231040624,0.0164),(232029872,0.0160),(232030215,0.0143),(231039995,0.0143),(231045001,0.0130),(231042609,0.0108),(232028149,0.0100),(232028957,0.0084),(286017527,0.0084),(232030551,0.0073),(231040805,0.0072),(232032225,0.0068),(400010219,0.0064),(248015808,0.0061),(232030754,0.0060),(232027515,0.0057),(232027936,0.0030),(232029430,0.0026),(232029870,0.0011),(232029061,0.0008),(400000454,0.0003),(232031165,0.0000),(232032259,0.0000),(232030655,0.0000),(232030535,0.0000),(231044717,0.0000),(232032616,0.0000)];[(231040435,1.0000),(231041981,0.6308),(232028342,0.1398),(231041643,0.1398),(231042337,0.0664)]
23;1;LARGEST_MAGNITUDE;[(231039688,0.2222),(231043022,0.2222),(232027625,0.0966),(231041425,0.0860),(231040327,0.0860),(231043744,0.0777),(231040383,0.0681),(232030085,0.0672),(232029558,0.0539),(231040677,0.0502),(231044418,0.0502),(231044470,0.0502),(231044584,0.0502),(231040591,0.0484),(231039792,0.0466),(231041002,0.0466),(232031010,0.0407),(231042073,0.0358),(231042585,0.0323),(231039678,0.0323),(232028041,0.0323),(232028167,0.0257),(231041348,0.0251),(231042329,0.0251),(232028483,0.0224),(232027920,0.0197),(232028945,0.0169),(232030590,0.0164),(232030217,0.0143),(400007078,0.0143),(231044215,0.0143),(231042416,0.0143),(232030569,0.0136),(232027778,0.0115),(231041662,0.0099),(232031861,0.0091),(231041596,0.0082),(231041286,0.0072),(232027476,0.0064),(231041198,0.0057),(231040601,0.0048),(232029766,0.0047),(232029925,0.0033),(230000349,0.0029),(232032321,0.0026),(232031735,0.0024),(231043516,0.0021),(231044046,0.0011),(232031062,0.0000),(232030575,0.0000)];[(231039688,0.2222),(231043022,0.2222),(232027625,0.0966),(231041425,0.0860),(231040327,0.0860)]
23;2;LARGEST_MAGNITUDE;[(231044774,0.4803),(231042485,0.3548),(231043154,0.2473),(232028687,0.0860),(231041727,0.0681),(232031870,0.0681),(232028082,0.0586),(231042897,0.0502),(231044442,0.0502),(231045109,0.0502),(232031841,0.0406),(231042456,0.0345),(400004547,0.0341),(232028640,0.0323),(231041181,0.0323),(232028079,0.0323),(232031050,0.0323),(231043026,0.0323),(231040155,0.0323),(231039898,0.0323),(231042306,0.0323),(232029016,0.0323),(231040906,0.0323),(231045619,0.0287),(232031501,0.0255),(231044000,0.0237),(232030322,0.0233),(232029288,0.0202),(232028272,0.0197),(248018990,0.0188),(232029043,0.0179),(231042584,0.0179),(232030917,0.0173),(400004948,0.0159),(242108899,0.0134),(231040005,0.0100),(232029707,0.0079),(239016104,0.0069),(232032439,0.0047),(232030138,0.0047),(232030901,0.0038),(232031306,0.0033),(232028730,0.0018),(232032633,0.0008),(232030807,0.0000),(232027470,0.0000),(231041505,0.0000),(231043270,0.0000),(232027752,0.0000),(232028242,0.0000)];[(231044774,0.4803),(231042485,0.3548),(231043154,0.2473),(232028687,0.0860),(231041727,0.0681)]
23;3;LARGEST_MAGNITUDE;[(231041712,0.2652),(232028702,0.2545),(231039641,0.1756),(231040894,0.0568),(231044334,0.0502),(232030687,0.0502),(231044584,0.0502),(231044725,0.0502),(231041012,0.0497),(232030944,0.0481),(231041587,0.0466),(232030284,0.0394),(231043213,0.0394),(231041316,0.0394),(231041967,0.0323),(232029612,0.0323),(232029185,0.0323),(232029422,0.0323),(232029138,0.0323),(232027553,0.0315),(232029191,0.0251),(231043181,0.0196),(232031369,0.0179),(297103102,0.0170),(231042061,0.0143),(231044351,0.0143),(232029773,0.0143),(231044608,0.0143),(231041842,0.0143),(232030072,0.0124),(232028436,0.0106),(232031415,0.0094),(400007887,0.0084),(232032706,0.0060),(400006273,0.0055),(242003312,0.0050),(232031751,0.0045),(232028711,0.0039),(232032707,0.0026),(231041292,0.0018),(231040441,0.0014),(232027548,0.0012),(232030674,0.0009),(400009150,0.0006),(400003756,0.0000),(232031968,0.0000),(400010549,0.0000),(232032133,0.0000),(232028998,0.0000)];[(231041712,0.2652),(232028702,0.2545),(231039641,0.1756),(231040894,0.0568),(231044334,0.0502)]
23;4;LARGEST_MAGNITUDE;[(232031996,0.1734),(231043024,0.1398),(232028396,0.1039),(231043039,0.0536),(231042669,0.0502),(231044482,0.0502),(231040588,0.0482),(231042440,0.0429),(231045713,0.0397),(232030261,0.0394),(231042052,0.0358),(248015660,0.0325),(231042092,0.0323),(232028189,0.0323),(232031589,0.0323),(231043247,0.0323),(248016296,0.0305),(231041611,0.0284),(231041394,0.0269),(231041558,0.0248),(232030322,0.0233),(231039793,0.0220),(242003284,0.0193),(400000954,0.0177),(231041026,0.0166),(232029568,0.0143),(231040980,0.0143),(231045912,0.0125),(231040037,0.0119),(231040808,0.0090),(232029589,0.0087),(231045184,0.0085),(232029707,0.0079),(231040085,0.0075),(231043019,0.0074),(232031995,0.0068),(231040732,0.0054),(232030299,0.0054),(231041372,0.0054),(232028756,0.0036),(232032048,0.0029),(231043818,0.0024),(232029289,0.0024),(244075719,0.0019),(232029017,0.0018),(231041557,0.0014),(232031320,0.0000),(232030132,0.0000),(400001424,0.0000)];[(232031996,0.1734),(231043024,0.1398),(232028396,0.1039),(231043039,0.0536),(231042669,0.0502)]
23;5;LARGEST_MAGNITUDE;[(232027622,0.1756),(231041768,0.1254),(231043347,0.1039),(231044558,0.0681),(231039827,0.0502),(242002521,0.0502),(231043887,0.0502),(232028599,0.0502),(231044438,0.0502),(232029057,0.0502),(231042718,0.0502),(232028420,0.0394),(232029512,0.0393),(232027753,0.0358),(231042508,0.0354),(231040617,0.0323),(232027540,0.0323),(232028045,0.0323),(231044202,0.0323),(232032402,0.0270),(231042225,0.0233),(232028399,0.0197),(231043218,0.0179),(231044267,0.0161),(231040542,0.0153),(232029368,0.0143),(231043871,0.0143),(231043646,0.0143),(244069630,0.0099),(400005804,0.0093),(232030207,0.0090),(231039869,0.0090),(231040793,0.0090),(232029707,0.0079),(291034882,0.0075),(232028411,0.0072),(232032267,0.0058),(232027605,0.0044),(231041055,0.0040),(239016596,0.0037),(231043669,0.0036),(232027823,0.0035),(232028356,0.0030),(232027664,0.0021),(232029655,0.0016),(231044407,0.0011),(232029028,0.0003),(231041416,0.0000),(232031452,0.0000),(231044290,0.0000)];[(232027622,0.1756),(231041768,0.1254),(231043347,0.1039),(231044558,0.0681),(231039827,0.0502)]
23;6;LARGEST_MAGNITUDE;[(231040817,0.1756),(232030798,0.1756),(231042663,0.1505),(231043223,0.1398),(231045741,0.0681),(232027632,0.0645),(232027961,0.0538),(231044442,0.0502),(232027561,0.0502),(231041036,0.0502),(231042080,0.0502),(231045246,0.0324),(231041837,0.0323),(232028598,0.0323),(232029115,0.0323),(231040532,0.0323),(231040317,0.0323),(232028752,0.0323),(232028439,0.0323),(231044639,0.0323),(232029287,0.0323),(231043886,0.0323),(232029006,0.0323),(232029533,0.0323),(232027666,0.0265),(231039893,0.0215),(232031403,0.0215),(232028895,0.0214),(231039861,0.0200),(232030526,0.0179),(232030066,0.0176),(231040785,0.0172),(232028896,0.0163),(231042027,0.0143),(231043089,0.0108),(231041387,0.0097),(231041245,0.0090),(281000969,0.0078),(400000481,0.0073),(232029044,0.0054),(242108720,0.0050),(232029443,0.0043),(232028911,0.0014),(231040399,0.0000),(232030805,0.0000),(231042133,0.0000),(232027895,0.0000),(232028578,0.0000),(242108281,0.0000)];[(231040817,0.1756),(232030798,0.1756),(231042663,0.1505),(231043223,0.1398),(231045741,0.0681)]
23;7;LARGEST_MAGNITUDE;[(231042579,1.0000),(231042637,0.3297),(231041351,0.2115),(231040255,0.1973),(231039637,0.1577),(231041151,0.0462),(232030523,0.0342),(232029731,0.0323),(231040470,0.0323),(231040907,0.0323),(232028849,0.0288),(231045132,0.0287),(232032087,0.0281),(232027987,0.0253),(232030391,0.0251),(242109102,0.0250),(232030203,0.0173),(232032262,0.0172),(232027636,0.0169),(231043585,0.0158),(232030987,0.0149),(232027658,0.0143),(231040959,0.0143),(232030557,0.0143),(232031358,0.0130),(232029589,0.0087),(232029254,0.0084),(232031307,0.0079),(291034882,0.0075),(232032203,0.0072),(232028637,0.0071),(242108104,0.0065),(227001150,0.0062),(232031228,0.0059),(232030874,0.0057),(232029194,0.0056),(231040698,0.0054),(232032479,0.0036),(231040158,0.0029),(232030795,0.0024),(232028121,0.0024),(297103625,0.0022),(231045070,0.0009),(232032190,0.0000),(231043853,0.0000),(232028931,0.0000),(232031543,0.0000),(232029170,0.0000)];[(231042579,1.0000),(231042637,0.3297),(231041351,0.2115),(231040255,0.1973),(231039637,0.1577)]
23;8;LARGEST_MAGNITUDE;[(231042010,0.6416),(232029214,0.5673),(232031025,0.1491),(231045453,0.1434),(231040204,0.1219),(232031164,0.0650),(231042313,0.0556),(231040502,0.0502),(231040297,0.0502),(231039834,0.0502),(232030559,0.0387),(232028559,0.0358),(231040781,0.0351),(239015555,0.0347),(232027864,0.0323),(231041706,0.0323),(231043987,0.0323),(231040168,0.0323),(231042557,0.0323),(242002333,0.0251),(232028007,0.0233),(231045833,0.0215),(231042246,0.0201),(232030825,0.0185),(231042567,0.0183),(232029117,0.0179),(232029656,0.0163),(232029606,0.0143),(232028262,0.0143),(231042468,0.0143),(231043256,0.0124),(232029980,0.0103),(231039853,0.0086),(232030318,0.0082),(232030551,0.0073),(232029559,0.0066),(248016484,0.0060),(232031960,0.0059),(231040614,0.0051),(232028670,0.0038),(244074848,0.0033),(231041283,0.0027),(232030701,0.0020),(400007807,0.0018),(235814691,0.0011),(232032009,0.0010),(231040477,0.0002),(400004339,0.0000),(232030381,0.0000),(232031539,0.0000)];[(231042010,0.6416),(232029214,0.5673),(232031025,0.1491),(231045453,0.1434),(231040204,0.1219)]
23;9;LARGEST_MAGNITUDE;[(231042069,0.1756),(232031593,0.1756),(231039681,0.1398),(232028027,0.0860),(232029459,0.0845),(232029567,0.0573),(232030368,0.0502),(232031700,0.0405),(231042508,0.0354),(232031596,0.0341),(232028732,0.0323),(231039856,0.0323),(232029422,0.0323),(231039708,0.0323),(231040139,0.0323),(231041855,0.0312),(231040795,0.0287),(231045458,0.0281),(231043634,0.0215),(232028698,0.0179),(232030203,0.0173),(231041065,0.0169),(232031337,0.0169),(231044017,0.0158),(232028893,0.0145),(232029784,0.0143),(232028126,0.0143),(231045227,0.0143),(232030557,0.0143),(232027705,0.0129),(232028414,0.0103),(232032539,0.0073),(231044109,0.0072),(232030377,0.0056),(235812822,0.0051),(232028631,0.0048),(231042218,0.0036),(400007059,0.0030),(231043041,0.0025),(235814079,0.0024),(291033928,0.0022),(231040920,0.0022),(231044647,0.0010),(232031513,0.0010),(232029922,0.0009),(231044256,0.0000),(232031704,0.0000),(232031658,0.0000),(232028880,0.0000),(231043270,0.0000)];[(231042069,0.1756),(232031593,0.1756),(231039681,0.1398),(232028027,0.0860),(232029459,0.0845)]
24;0;LARGEST_MAGNITUDE;[(231040435,1.0000),(231041981,0.6308),(232028342,0.1398),(231041643,0.1398),(231042337,0.0664),(231040579,0.0597),(231044438,0.0502),(232028208,0.0502),(231041951,0.0502),(231042736,0.0502),(231044082,0.0463),(231041613,0.0394),(232027753,0.0358),(232031600,0.0323),(231040288,0.0323),(232032636,0.0323),(231042475,0.0305),(232031406,0.0215),(231041356,0.0204),(232029144,0.0185),(231041470,0.0178),(231042640,0.0175),(231040624,0.0164),(232029872,0.0160),(232030215,0.0143),(231039995,0.0143),(231045001,0.0130),(231042609,0.0108),(232028149,0.0100),(232028957,0.0084),(286017527,0.0084),(232030551,0.0073),(231040805,0.0072),(232032225,0.0068),(400010219,0.0064),(248015808,0.0061),(232030754,0.0060),(232027515,0.0057),(232027936,0.0030),(232029430,0.0026),(232029870,0.0011),(232029061,0.0008),(400000454,0.0003),(232031165,0.0000),(232032259,0.0000),(232030655,0.0000),(232030535,0.0000),(231044717,0.0000),(232032616,0.0000)];[(231040435,1.0000),(231041981,0.6308),(232028342,0.1398),(231041643,0.1398),(231042337,0.0664)]
24;1;LARGEST_MAGNITUDE;[(231039953,0.4444),(231043726,0.2975),(231043022,0.2222),(231041946,0.2115),(232027555,0.1756),(231043744,0.0777),(231040383,0.0681),(232030085,0.0672),(232029558,0.0539),(231040677,0.0502),(231044418,0.0502),(231044470,0.0502),(231044584,0.0502),(231040591,0.0484),(231041002,0.0466),(232031010,0.0407),(232028626,0.0406),(231042073,0.0358),(231042585,0.0323),(231039678,0.0323),(232028167,0.0257),(231041348,0.0251),(231042329,0.0251),(232028483,0.0224),(248018913,0.0213),(232027920,0.0197),(232027972,0.0179),(232028945,0.0169),(232030590,0.0164),(232030217,0.0143),(400007078,0.0143),(231044215,0.0143),(231042416,0.0143),(232030569,0.0136),(232027778,0.0115),(231041662,0.0099),(232031861,0.0091),(231041596,0.0082),(231041286,0.0072),(231040601,0.0048),(232029766,0.0047),(232030864,0.0039),(232029925,0.0033),(230000349,0.0029),(232032321,0.0026),(232031735,0.0024),(231043516,0.0021),(231044046,0.0011),(231039865,0.0000),(232031062,0.0000)];[(231039953,0.4444),(231043726,0.2975),(231043022,0.2222),(231041946,0.2115),(232027555,0.1756)]
24;2;LARGEST_MAGNITUDE;[(232028687,0.0860),(231041727,0.0681),(232031870,0.0681),(232028082,0.0586),(231042897,0.0502),(231044454,0.0502),(231040029,0.0502),(231044442,0.0502),(231045109,0.0502),(232031841,0.0406),(231042456,0.0345),(400004547,0.0341),(232028640,0.0323),(231041181,0.0323),(232028079,0.0323),(232031050,0.0323),(231043026,0.0323),(231040155,0.0323),(231039898,0.0323),(231042306,0.0323),(232029016,0.0323),(231040906,0.0323),(232031501,0.0255),(231044000,0.0237),(232030322,0.0233),(248018134,0.0228),(232029288,0.0202),(231040089,0.0197),(248018990,0.0188),(232029043,0.0179),(231042584,0.0179),(232030917,0.0173),(400004948,0.0159),(231041236,0.0150),(232029599,0.0143),(242108899,0.0134),(232027535,0.0112),(231040005,0.0100),(232030266,0.0079),(232029707,0.0079),(239016104,0.0069),(232032439,0.0047),(232030138,0.0047),(232032707,0.0026),(232028730,0.0018),(232032633,0.0008),(231041505,0.0000),(231043270,0.0000),(232027752,0.0000),(232028242,0.0000)];[(232028687,0.0860),(231041727,0.0681),(232031870,0.0681),(232028082,0.0586),(231042897,0.0502)]
24;3;LARGEST_MAGNITUDE;[(231041712,0.2652),(232028702,0.2545),(231039641,0.1756),(231040894,0.0568),(231044334,0.0502),(232030687,0.0502),(231044584,0.0502),(231044725,0.0502),(231041012,0.0497),(232030944,0.0481),(231041587,0.0466),(232030284,0.0394),(231043213,0.0394),(231041316,0.0394),(231041967,0.0323),(232029612,0.0323),(232029185,0.0323),(232029422,0.0323),(232029138,0.0323),(232027553,0.0315),(232029191,0.0251),(231043181,0.0196),(232031369,0.0179),(297103102,0.0170),(231042061,0.0143),(231044351,0.0143),(232029773,0.0143),(231044608,0.0143),(231041842,0.0143),(232030072,0.0124),(232028436,0.0106),(232031415,0.0094),(400007887,0.0084),(232032706,0.0060),(400006273,0.0055),(242003312,0.0050),(232031751,0.0045),(232028711,0.0039),(232032707,0.0026),(231041292,0.0018),(231040441,0.0014),(232027548,0.0012),(232030674,0.0009),(400009150,0.0006),(400003756,0.0000),(232031968,0.0000),(400010549,0.0000),(232032133,0.0000),(232028998,0.0000)];[(231041712,0.2652),(232028702,0.2545),(231039641,0.1756),(231040894,0.0568),(231044334,0.0502)]
24;4;LARGEST_MAGNITUDE;[(231043287,0.2222),(232031996,0.1734),(231043864,0.1039),(231043039,0.0536),(231044482,0.0502),(231040588,0.0482),(231042440,0.0429),(231045713,0.0397),(232030261,0.0394),(231042052,0.0358),(248015660,0.0325),(232028189,0.0323),(232031589,0.0323),(231043247,0.0323),(248016296,0.0305),(231041611,0.0284),(231041394,0.0269),(231041558,0.0248),(232030322,0.0233),(231039793,0.0220),(232028668,0.0213),(242003284,0.0193),(231040798,0.0179),(400000954,0.0177),(231041026,0.0166),(232029568,0.0143),(231041610,0.0143),(231045912,0.0125),(231040037,0.0119),(231041982,0.0118),(231040808,0.0090),(232029589,0.0087),(231045184,0.0085),(232029707,0.0079),(231040085,0.0075),(231043019,0.0074),(232031995,0.0068),(231040732,0.0054),(232030299,0.0054),(232028756,0.0036),(232032048,0.0029),(231043818,0.0024),(232029289,0.0024),(244075719,0.0019),(232029017,0.0018),(231041557,0.0014),(232031320,0.0000),(232030132,0.0000),(400001424,0.0000)];[(231043287,0.2222),(232031996,0.1734),(231043864,0.1039),(231043039,0.0536),(231044482,0.0502)]
24;5;LARGEST_MAGNITUDE;[(232027622,0.1756),(231043957,0.1398),(232027600,0.1218),(231043347,0.1039),(231040417,0.0932),(231040040,0.0681),(400001741,0.0609),(231042953,0.0502),(231039827,0.0502),(242002521,0.0502),(231043887,0.0502),(232028599,0.0502),(232029057,0.0502),(231042718,0.0502),(232031251,0.0414),(232028420,0.0394),(231043822,0.0367),(232027753,0.0358),(231040617,0.0323),(232027540,0.0323),(232028045,0.0323),(231044202,0.0323),(232032402,0.0270),(231042225,0.0233),(232028399,0.0197),(231040911,0.0179),(231043218,0.0179),(231044267,0.0161),(231040542,0.0153),(232029368,0.0143),(231043871,0.0143),(231043646,0.0143),(244069630,0.0099),(232030207,0.0090),(231039869,0.0090),(231040793,0.0090),(232029707,0.0079),(291034882,0.0075),(232028411,0.0072),(232032267,0.0058),(232027605,0.0044),(232031104,0.0044),(231041055,0.0040),(242108581,0.0039),(232028356,0.0030),(232028905,0.0023),(232027664,0.0021),(232029655,0.0016),(232029028,0.0003),(231041416,0.0000)];[(232027622,0.1756),(231043957,0.1398),(232027600,0.1218),(231043347,0.1039),(231040417,0.0932)]
24;6;LARGEST_MAGNITUDE;[(231041879,0.2222),(231040817,0.1756),(232030798,0.1756),(231043223,0.1398),(231043991,0.1219),(232029113,0.1064),(232027961,0.0538),(232027696,0.0508),(231044157,0.0502),(231044442,0.0502),(232027561,0.0502),(231041036,0.0502),(231042080,0.0502),(231045329,0.0502),(232029668,0.0351),(231045246,0.0324),(231041837,0.0323),(232028598,0.0323),(232029115,0.0323),(231040532,0.0323),(231040317,0.0323),(232028752,0.0323),(231041072,0.0323),(232029287,0.0323),(231043886,0.0323),(232029533,0.0323),(231040639,0.0269),(232027666,0.0265),(231039893,0.0215),(232031403,0.0215),(232028895,0.0214),(232030526,0.0179),(232030066,0.0176),(231040785,0.0172),(231040542,0.0153),(231042027,0.0143),(231044161,0.0132),(231043089,0.0108),(231041387,0.0097),(231041245,0.0090),(400000481,0.0073),(232029044,0.0054),(242108720,0.0050),(232028911,0.0014),(231040399,0.0000),(231042133,0.0000),(232027895,0.0000),(232028578,0.0000),(242108281,0.0000)];[(231041879,0.2222),(231040817,0.1756),(232030798,0.1756),(231043223,0.1398),(231043991,0.1219)]
24;7;LARGEST_MAGNITUDE;[(231040219,0.1756),(231039637,0.1577),(231045852,0.0860),(231044878,0.0502),(231041151,0.0462),(232030523,0.0342),(232029731,0.0323),(231040907,0.0323),(232028849,0.0288),(231045132,0.0287),(232032087,0.0281),(232027987,0.0253),(242109102,0.0250),(290006641,0.0244),(232030203,0.0173),(232032262,0.0172),(232027636,0.0169),(231043585,0.0158),(232030987,0.0149),(232027658,0.0143),(231040959,0.0143),(232030557,0.0143),(232031358,0.0130),(232029589,0.0087),(232029254,0.0084),(232031307,0.0079),(291034882,0.0075),(239014743,0.0074),(232028637,0.0071),(242108104,0.0065),(227001150,0.0062),(232031228,0.0059),(232030874,0.0057),(232029194,0.0056),(231040698,0.0054),(232028853,0.0048),(232032479,0.0036),(231040158,0.0029),(232030795,0.0024),(232029809,0.0024),(232028121,0.0024),(297103625,0.0022),(231045070,0.0009),(232032190,0.0000),(231043853,0.0000),(232028931,0.0000),(232030381,0.0000),(232031543,0.0000),(232029170,0.0000)];[(231040219,0.1756),(231039637,0.1577),(231045852,0.0860),(231044878,0.0502),(231041151,0.0462)]
24;8;LARGEST_MAGNITUDE;[(232029214,0.5673),(231039972,0.2652),(231045453,0.1434),(231043188,0.1398),(231042206,0.0681),(232031164,0.0650),(231042313,0.0556),(231040502,0.0502),(231040297,0.0502),(231042199,0.0394),(232030559,0.0387),(232028559,0.0358),(231040781,0.0351),(239015555,0.0347),(231041706,0.0323),(231043987,0.0323),(231040168,0.0323),(231042557,0.0323),(242002333,0.0251),(232029770,0.0251),(232028007,0.0233),(231042246,0.0201),(232030825,0.0185),(232027718,0.0185),(231042567,0.0183),(232029117,0.0179),(232028633,0.0178),(232029656,0.0163),(232029606,0.0143),(232028262,0.0143),(231042468,0.0143),(231043256,0.0124),(232029980,0.0103),(231039853,0.0086),(232029559,0.0066),(248016484,0.0060),(232031960,0.0059),(231040614,0.0051),(232028670,0.0038),(231041283,0.0027),(232030701,0.0020),(400007807,0.0018),(232032552,0.0011),(235814691,0.0011),(232032009,0.0010),(231040477,0.0002),(232031062,0.0000),(400004339,0.0000),(232030381,0.0000),(232031539,0.0000)];[(232029214,0.5673),(231039972,0.2652),(231045453,0.1434),(231043188,0.1398),(231042206,0.0681)]
24;9;LARGEST_MAGNITUDE;[(231043319,0.2115),(232029749,0.1320),(231040712,0.1039),(231040724,0.0968),(232029691,0.0907),(232028328,0.0860),(231042060,0.0860),(232029567,0.0573),(232030368,0.0502),(231041826,0.0502),(232031700,0.0405),(231039933,0.0358),(231042508,0.0354),(232031596,0.0341),(232030483,0.0332),(231039856,0.0323),(231039708,0.0323),(231040139,0.0323),(231041855,0.0312),(231040795,0.0287),(231045458,0.0281),(232028872,0.0201),(232030203,0.0173),(231041065,0.0169),(232031337,0.0169),(231041506,0.0143),(232028185,0.0143),(232029784,0.0143),(232028126,0.0143),(231045227,0.0143),(231039871,0.0143),(232030557,0.0143),(232027705,0.0129),(232032539,0.0073),(231044109,0.0072),(232027911,0.0048),(244075791,0.0046),(231042218,0.0036),(400007059,0.0030),(231043041,0.0025),(235814079,0.0024),(231040920,0.0022),(297103625,0.0022),(231040921,0.0022),(232031513,0.0010),(232029922,0.0009),(232031704,0.0000),(232031658,0.0000),(232028880,0.0000),(231043270,0.0000)];[(231043319,0.2115),(232029749,0.1320),(231040712,0.1039),(231040724,0.0968),(232029691,0.0907)]
