=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;RANDOM_SELECTION;0.1;162.0;328.0;166.0;16.779928;3.3559859;332.0
1;1.0;RANDOM_SELECTION;0.1;171.0;343.0;169.0;15.283004;3.0566015;341.0
2;1.0;RANDOM_SELECTION;0.1;178.0;333.0;169.0;14.203271;2.840654;324.0
3;1.0;RANDOM_SELECTION;0.1;195.0;340.0;200.0;15.813708;3.1627417;345.0
4;1.0;RANDOM_SELECTION;0.1;164.0;331.0;167.0;11.3251505;2.2650306;334.0
5;1.0;RANDOM_SELECTION;0.1;176.0;353.0;181.0;12.166307;2.433262;358.0
6;1.0;RANDOM_SELECTION;0.1;164.0;327.0;169.0;15.858725;3.171745;332.0
7;1.0;RANDOM_SELECTION;0.1;176.0;327.0;171.0;15.734218;3.146844;322.0
8;1.0;RANDOM_SELECTION;0.1;171.0;314.0;175.0;13.67711;2.7354221;318.0
9;1.0;RANDOM_SELECTION;0.1;169.0;327.0;189.0;15.266039;3.0532076;347.0

=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;RANDOM_SELECTION;0.1;162.0;328.0;166.0;16.779928;3.3559859;332.0
1;1.0;RANDOM_SELECTION;0.1;171.0;343.0;169.0;15.283004;3.0566015;341.0
2;1.0;RANDOM_SELECTION;0.1;178.0;333.0;169.0;14.203271;2.840654;324.0
3;1.0;RANDOM_SELECTION;0.1;195.0;340.0;200.0;15.813708;3.1627417;345.0
4;1.0;RANDOM_SELECTION;0.1;164.0;331.0;167.0;11.3251505;2.2650306;334.0
5;1.0;RANDOM_SELECTION;0.1;176.0;353.0;181.0;12.166307;2.433262;358.0
6;1.0;RANDOM_SELECTION;0.1;164.0;327.0;169.0;15.858725;3.171745;332.0
7;1.0;RANDOM_SELECTION;0.1;176.0;327.0;171.0;15.734218;3.146844;322.0
8;1.0;RANDOM_SELECTION;0.1;171.0;314.0;175.0;13.67711;2.7354221;318.0
9;1.0;RANDOM_SELECTION;0.1;169.0;327.0;189.0;15.266039;3.0532076;347.0

0;0;RANDOM_SELECTION;[];[]
5;7;RANDOM_SELECTION;[(231043944,0.0000),(231040040,0.0000),(231043847,0.0000),(231043754,0.0000),(232032686,0.0000),(231043852,0.0000),(231042254,0.0000),(232029494,0.0000),(232032152,0.0000),(230000346,0.0000),(232030505,0.0000),(232028873,0.0000),(232028752,0.0000),(231040072,0.0000),(232028075,0.0000),(231040109,0.0000),(232029959,0.0000),(231042401,0.0000),(400007050,0.0000),(236002425,0.0000),(281000739,0.0000),(231040865,0.0000),(232027950,0.0000),(231040473,0.0000),(231043957,0.0000),(231043090,0.0000),(400005739,0.0000),(232027747,0.0000),(231043251,0.0000),(232032755,0.0000),(231043569,0.0000),(231039950,0.0000),(400000844,0.0000),(232030726,0.0000),(231040037,0.0000),(235812472,0.0000),(232027534,0.0000),(235813778,0.0000),(231043449,0.0000),(231043887,0.0000),(231042118,0.0000),(232027462,0.0000),(232031653,0.0000),(231040781,0.0000),(231044625,0.0000),(232032209,0.0000),(231045742,0.0000),(231041409,0.0000),(232028586,0.0000),(231045453,0.0000)];[(231043944,0.0000),(231040040,0.0000),(231043847,0.0000),(231043754,0.0000),(232032686,0.0000)]
5;8;RANDOM_SELECTION;[(400007856,0.0000),(232029537,0.0000),(400000284,0.0000),(231039746,0.0000),(231045814,0.0000),(232027820,0.0000),(231045340,0.0000),(231043503,0.0000),(231040931,0.0000),(232029712,0.0000),(232027692,0.0000),(231041135,0.0000),(232029578,0.0000),(232027694,0.0000),(232031097,0.0000),(231039732,0.0000),(232030864,0.0000),(232027503,0.0000),(232030127,0.0000),(232031539,0.0000),(231039940,0.0000),(232027578,0.0000),(231043542,0.0000),(232028645,0.0000),(232030831,0.0000),(242109851,0.0000),(231045080,0.0000),(232028077,0.0000),(232028401,0.0000),(232029430,0.0000),(232028497,0.0000),(231040413,0.0000),(231039969,0.0000),(232028712,0.0000),(232030962,0.0000),(231041299,0.0000),(231042193,0.0000),(232027538,0.0000),(231040481,0.0000),(232029858,0.0000),(231039797,0.0000),(232029688,0.0000),(231042758,0.0000),(231044925,0.0000),(231044827,0.0000),(231045717,0.0000),(232028768,0.0000),(232031159,0.0000),(231040203,0.0000),(232031849,0.0000)];[(400007856,0.0000),(232029537,0.0000),(400000284,0.0000),(231039746,0.0000),(231045814,0.0000)]
5;9;RANDOM_SELECTION;[(231042680,0.0000),(231040697,0.0000),(232030742,0.0000),(231041703,0.0000),(231041946,0.0000),(232029726,0.0000),(232028053,0.0000),(231045063,0.0000),(242108631,0.0000),(231044407,0.0000),(231043649,0.0000),(231041387,0.0000),(231044359,0.0000),(400005804,0.0000),(231041545,0.0000),(231040497,0.0000),(232027615,0.0000),(232029074,0.0000),(231041081,0.0000),(232027641,0.0000),(242109851,0.0000),(231043519,0.0000),(231041755,0.0000),(232028842,0.0000),(232028564,0.0000),(231040700,0.0000),(231041579,0.0000),(231041695,0.0000),(231045423,0.0000),(400001297,0.0000),(231039894,0.0000),(231041669,0.0000),(231041700,0.0000),(232028901,0.0000),(231041449,0.0000),(232027478,0.0000),(231041361,0.0000),(231043983,0.0000),(231044465,0.0000),(286018224,0.0000),(232028200,0.0000),(231040869,0.0000),(232028856,0.0000),(232029597,0.0000),(232030547,0.0000),(231042785,0.0000),(232028774,0.0000),(400007535,0.0000),(242002921,0.0000),(244069685,0.0000)];[(231042680,0.0000),(231040697,0.0000),(232030742,0.0000),(231041703,0.0000),(231041946,0.0000)]
6;0;RANDOM_SELECTION;[(232028169,0.0000),(231041181,0.0000),(231041096,0.0000),(232030559,0.0000),(232028011,0.0000),(231043689,0.0000),(232029200,0.0000),(232028893,0.0000),(231041003,0.0000),(231044646,0.0000),(231043624,0.0000),(231040177,0.0000),(232029567,0.0000),(231044838,0.0000),(232031204,0.0000),(231039796,0.0000),(231040942,0.0000),(232031242,0.0000),(231041303,0.0000),(231044764,0.0000),(232029736,0.0000),(231040030,0.0000),(231043172,0.0000),(231039737,0.0000),(231041197,0.0000),(232029280,0.0000),(231041105,0.0000),(232027492,0.0000),(232029124,0.0000),(235813386,0.0000),(231045513,0.0000),(231039858,0.0000),(232030436,0.0000),(231042235,0.0000),(232030974,0.0000),(231040270,0.0000),(232027625,0.0000),(232030380,0.0000),(231041227,0.0000),(232027483,0.0000),(232032135,0.0000),(232030270,0.0000),(232032277,0.0000),(231042691,0.0000),(231039986,0.0000),(242109259,0.0000),(231043550,0.0000),(231043237,0.0000),(232029391,0.0000),(232028310,0.0000)];[(232028169,0.0000),(231041181,0.0000),(231041096,0.0000),(232030559,0.0000),(232028011,0.0000)]
6;1;RANDOM_SELECTION;[(232029914,0.0000),(244068365,0.0000),(242109860,0.0000),(231044138,0.0000),(232028487,0.0000),(232029472,0.0000),(232028600,0.0000),(231045071,0.0000),(232029731,0.0000),(232027855,0.0000),(232030358,0.0000),(231041379,0.0000),(231041859,0.0000),(232029804,0.0000),(231040915,0.0000),(231040167,0.0000),(232028808,0.0000),(232028055,0.0000),(231044856,0.0000),(231039998,0.0000),(231041647,0.0000),(231040640,0.0000),(232030198,0.0000),(231043441,0.0000),(231045327,0.0000),(232032377,0.0000),(231040385,0.0000),(231040340,0.0000),(231045125,0.0000),(231039883,0.0000),(231042793,0.0000),(231040125,0.0000),(232028040,0.0000),(232028260,0.0000),(242108104,0.0000),(232028454,0.0000),(231042468,0.0000),(232032061,0.0000),(231043709,0.0000),(231045619,0.0000),(231041101,0.0000),(232032305,0.0000),(231039875,0.0000),(231041192,0.0000),(261001884,0.0000),(400007535,0.0000),(231043481,0.0000),(231039684,0.0000),(231041407,0.0000),(231040359,0.0000)];[(232029914,0.0000),(244068365,0.0000),(242109860,0.0000),(231044138,0.0000),(232028487,0.0000)]
6;2;RANDOM_SELECTION;[(232027533,0.0000),(232031364,0.0000),(231042333,0.0000),(231044885,0.0000),(232031457,0.0000),(231042437,0.0000),(232027607,0.0000),(232032256,0.0000),(231042237,0.0000),(232032179,0.0000),(281000661,0.0000),(232030955,0.0000),(231039972,0.0000),(231044865,0.0000),(232032052,0.0000),(232028816,0.0000),(297103129,0.0000),(231042535,0.0000),(231043362,0.0000),(232028768,0.0000),(232030609,0.0000),(231042129,0.0000),(232031812,0.0000),(231040950,0.0000),(231042665,0.0000),(232031646,0.0000),(286019969,0.0000),(232027519,0.0000),(232029485,0.0000),(232028589,0.0000),(232028182,0.0000),(232032252,0.0000),(232028633,0.0000),(232031337,0.0000),(231039929,0.0000),(232027923,0.0000),(231045122,0.0000),(231040465,0.0000),(231044693,0.0000),(231041864,0.0000),(231041463,0.0000),(232031576,0.0000),(231042696,0.0000),(232029606,0.0000),(231041069,0.0000),(231041395,0.0000),(231041216,0.0000),(231041224,0.0000),(236002425,0.0000),(232027997,0.0000)];[(232027533,0.0000),(232031364,0.0000),(231042333,0.0000),(231044885,0.0000),(232031457,0.0000)]
6;3;RANDOM_SELECTION;[(231043725,0.0000),(232029021,0.0000),(231043882,0.0000),(231039994,0.0000),(232031755,0.0000),(244074910,0.0000),(232029012,0.0000),(231041661,0.0000),(244075558,0.0000),(261001940,0.0000),(232030631,0.0000),(231040291,0.0000),(232028251,0.0000),(231039754,0.0000),(232032087,0.0000),(231042595,0.0000),(231040928,0.0000),(231044954,0.0000),(281000659,0.0000),(231040101,0.0000),(232030661,0.0000),(231040443,0.0000),(232027529,0.0000),(231040549,0.0000),(232030486,0.0000),(231040015,0.0000),(232029161,0.0000),(232028335,0.0000),(232029615,0.0000),(231044951,0.0000),(231039734,0.0000),(232029856,0.0000),(231039915,0.0000),(231039902,0.0000),(231040560,0.0000),(232032203,0.0000),(232028896,0.0000),(232030939,0.0000),(232029027,0.0000),(231042151,0.0000),(232028043,0.0000),(232031400,0.0000),(231042642,0.0000),(231041946,0.0000),(231042068,0.0000),(232032755,0.0000),(231041734,0.0000),(231040706,0.0000),(400001815,0.0000),(231041395,0.0000)];[(231043725,0.0000),(232029021,0.0000),(231043882,0.0000),(231039994,0.0000),(232031755,0.0000)]
6;4;RANDOM_SELECTION;[(232030879,0.0000),(232029870,0.0000),(232027863,0.0000),(232030482,0.0000),(232031902,0.0000),(232030547,0.0000),(231040064,0.0000),(231041256,0.0000),(231039686,0.0000),(232031467,0.0000),(231042468,0.0000),(232029998,0.0000),(231041734,0.0000),(232030271,0.0000),(232029110,0.0000),(231042444,0.0000),(232029772,0.0000),(231043775,0.0000),(232027682,0.0000),(231043052,0.0000),(400000963,0.0000),(232029573,0.0000),(231044315,0.0000),(232031964,0.0000),(232028096,0.0000),(231039975,0.0000),(231043825,0.0000),(232028305,0.0000),(232029882,0.0000),(232029696,0.0000),(281000665,0.0000),(232027499,0.0000),(231041875,0.0000),(231045458,0.0000),(231040162,0.0000),(232029607,0.0000),(231042354,0.0000),(231042714,0.0000),(231039877,0.0000),(231042216,0.0000),(232027960,0.0000),(231040639,0.0000),(232029238,0.0000),(232030097,0.0000),(232030762,0.0000),(232027913,0.0000),(232027753,0.0000),(231042829,0.0000),(231042145,0.0000),(231039742,0.0000)];[(232030879,0.0000),(232029870,0.0000),(232027863,0.0000),(232030482,0.0000),(232031902,0.0000)]
6;5;RANDOM_SELECTION;[(232030254,0.0000),(232030929,0.0000),(231041363,0.0000),(232027839,0.0000),(232028468,0.0000),(232029270,0.0000),(231045513,0.0000),(231044482,0.0000),(231040522,0.0000),(231042509,0.0000),(400006871,0.0000),(231043979,0.0000),(231042435,0.0000),(232031472,0.0000),(232030122,0.0000),(231043876,0.0000),(231043029,0.0000),(232028421,0.0000),(232027753,0.0000),(232027613,0.0000),(232028372,0.0000),(231041331,0.0000),(231044485,0.0000),(232030168,0.0000),(232027507,0.0000),(232029648,0.0000),(400007044,0.0000),(231039750,0.0000),(232028916,0.0000),(232029597,0.0000),(231044602,0.0000),(232031924,0.0000),(231044516,0.0000),(232030045,0.0000),(231039811,0.0000),(232029785,0.0000),(232029983,0.0000),(231040751,0.0000),(232032092,0.0000),(231041737,0.0000),(231040629,0.0000),(231043895,0.0000),(232031655,0.0000),(231039829,0.0000),(232029099,0.0000),(231042678,0.0000),(231044741,0.0000),(232032345,0.0000),(231041051,0.0000),(232031327,0.0000)];[(232030254,0.0000),(232030929,0.0000),(231041363,0.0000),(232027839,0.0000),(232028468,0.0000)]
6;6;RANDOM_SELECTION;[(232029273,0.0000),(231044353,0.0000),(231040010,0.0000),(231041667,0.0000),(281000954,0.0000),(231044509,0.0000),(231040696,0.0000),(231039795,0.0000),(242003105,0.0000),(232027768,0.0000),(232030917,0.0000),(231045138,0.0000),(400000963,0.0000),(231042873,0.0000),(231042250,0.0000),(231040356,0.0000),(231044414,0.0000),(231041665,0.0000),(231041327,0.0000),(232032219,0.0000),(232032003,0.0000),(242003633,0.0000),(232032598,0.0000),(232027988,0.0000),(231041687,0.0000),(232028135,0.0000),(231040785,0.0000),(232030006,0.0000),(232030707,0.0000),(231041759,0.0000),(231041807,0.0000),(242003866,0.0000),(232028217,0.0000),(232027846,0.0000),(232030412,0.0000),(232032654,0.0000),(231040939,0.0000),(231044648,0.0000),(231041669,0.0000),(232028720,0.0000),(232028002,0.0000),(232027939,0.0000),(231040642,0.0000),(231041089,0.0000),(231044087,0.0000),(231041261,0.0000),(231041183,0.0000),(232030261,0.0000),(232029112,0.0000),(231044774,0.0000)];[(232029273,0.0000),(231044353,0.0000),(231040010,0.0000),(231041667,0.0000),(281000954,0.0000)]
6;7;RANDOM_SELECTION;[(400005739,0.0000),(235812472,0.0000),(232032686,0.0000),(231039950,0.0000),(232032152,0.0000),(231042254,0.0000),(232032209,0.0000),(232032755,0.0000),(231040781,0.0000),(232030505,0.0000),(231043754,0.0000),(232030726,0.0000),(231042118,0.0000),(232031653,0.0000),(230000346,0.0000),(231043569,0.0000),(231044625,0.0000),(231045453,0.0000),(235813778,0.0000),(232027950,0.0000),(231043852,0.0000),(231041409,0.0000),(231040037,0.0000),(232027747,0.0000),(400000844,0.0000),(232027534,0.0000),(232029959,0.0000),(232028752,0.0000),(232029494,0.0000),(232028625,0.0000),(400007050,0.0000),(231043944,0.0000),(231043887,0.0000),(232028873,0.0000),(231042401,0.0000),(231043772,0.0000),(231043957,0.0000),(236002425,0.0000),(231040109,0.0000),(232027462,0.0000),(231040865,0.0000),(231045742,0.0000),(281000739,0.0000),(232032339,0.0000),(231039969,0.0000),(231043251,0.0000),(231040072,0.0000),(232028586,0.0000),(231043090,0.0000),(231043449,0.0000)];[(400005739,0.0000),(235812472,0.0000),(232032686,0.0000),(231039950,0.0000),(232032152,0.0000)]
6;8;RANDOM_SELECTION;[(232029578,0.0000),(231040931,0.0000),(231044925,0.0000),(232028435,0.0000),(242109851,0.0000),(231045717,0.0000),(232027820,0.0000),(232029430,0.0000),(232031970,0.0000),(231044666,0.0000),(231045080,0.0000),(232029858,0.0000),(231043542,0.0000),(231044827,0.0000),(232027503,0.0000),(231043121,0.0000),(232028768,0.0000),(232027578,0.0000),(232027694,0.0000),(231043503,0.0000),(232027656,0.0000),(400007856,0.0000),(231039797,0.0000),(231041135,0.0000),(232031849,0.0000),(232027774,0.0000),(232027538,0.0000),(232028920,0.0000),(232028077,0.0000),(232030831,0.0000),(231042758,0.0000),(232031097,0.0000),(232030127,0.0000),(231039732,0.0000),(231042193,0.0000),(231039746,0.0000),(231045340,0.0000),(231040474,0.0000),(232031539,0.0000),(231039701,0.0000),(232028401,0.0000),(231044885,0.0000),(231042301,0.0000),(232031159,0.0000),(231039940,0.0000),(231040203,0.0000),(231040259,0.0000),(231044757,0.0000),(231039969,0.0000),(231041299,0.0000)];[(232029578,0.0000),(231040931,0.0000),(231044925,0.0000),(232028435,0.0000),(242109851,0.0000)]
6;9;RANDOM_SELECTION;[(231042680,0.0000),(231040697,0.0000),(232030742,0.0000),(231041703,0.0000),(231041946,0.0000),(232029726,0.0000),(232028053,0.0000),(231045063,0.0000),(242108631,0.0000),(231044407,0.0000),(231043649,0.0000),(231041387,0.0000),(231044359,0.0000),(400005804,0.0000),(231041545,0.0000),(231040497,0.0000),(232027615,0.0000),(232029074,0.0000),(231041081,0.0000),(232027641,0.0000),(242109851,0.0000),(231043519,0.0000),(231041755,0.0000),(232028842,0.0000),(232028564,0.0000),(231040700,0.0000),(231041579,0.0000),(231041695,0.0000),(231045423,0.0000),(400001297,0.0000),(231039894,0.0000),(231041669,0.0000),(231041700,0.0000),(232028901,0.0000),(231041449,0.0000),(232027478,0.0000),(231041361,0.0000),(231043983,0.0000),(231044465,0.0000),(286018224,0.0000),(232028200,0.0000),(231040869,0.0000),(232028856,0.0000),(232029597,0.0000),(232030547,0.0000),(231042785,0.0000),(232028774,0.0000),(400007535,0.0000),(242002921,0.0000),(244069685,0.0000)];[(231042680,0.0000),(231040697,0.0000),(232030742,0.0000),(231041703,0.0000),(231041946,0.0000)]
7;0;RANDOM_SELECTION;[(235813386,0.0000),(231040831,0.0000),(232027483,0.0000),(231040270,0.0000),(232028073,0.0000),(231041653,0.0000),(231043624,0.0000),(232027847,0.0000),(231044838,0.0000),(231041303,0.0000),(231041197,0.0000),(231043550,0.0000),(232028027,0.0000),(231042633,0.0000),(232028578,0.0000),(231044764,0.0000),(239015791,0.0000),(231041003,0.0000),(231040030,0.0000),(231040942,0.0000),(231043143,0.0000),(231040972,0.0000),(231040177,0.0000),(231043689,0.0000),(232032135,0.0000),(232029567,0.0000),(242108015,0.0000),(231039796,0.0000),(232028310,0.0000),(232029280,0.0000),(232031278,0.0000),(231043512,0.0000),(232029349,0.0000),(231042235,0.0000),(231044646,0.0000),(231045513,0.0000),(231042691,0.0000),(242109256,0.0000),(232031242,0.0000),(231043024,0.0000),(231041181,0.0000),(232028893,0.0000),(231043647,0.0000),(232030436,0.0000),(232029391,0.0000),(232030974,0.0000),(232031204,0.0000),(231041105,0.0000),(232030270,0.0000),(231043172,0.0000)];[(235813386,0.0000),(231040831,0.0000),(232027483,0.0000),(231040270,0.0000),(232028073,0.0000)]
7;1;RANDOM_SELECTION;[(231040359,0.0000),(231039875,0.0000),(232029588,0.0000),(231040640,0.0000),(232028040,0.0000),(231041379,0.0000),(242109860,0.0000),(231041108,0.0000),(231045125,0.0000),(231043441,0.0000),(232028808,0.0000),(231040366,0.0000),(232030198,0.0000),(242108104,0.0000),(232029804,0.0000),(232027855,0.0000),(232030411,0.0000),(231043481,0.0000),(400007535,0.0000),(231041192,0.0000),(232032305,0.0000),(232028260,0.0000),(231044138,0.0000),(231039684,0.0000),(232029731,0.0000),(231044856,0.0000),(242108138,0.0000),(231040167,0.0000),(231039883,0.0000),(231039998,0.0000),(232032377,0.0000),(231041859,0.0000),(231041469,0.0000),(232028055,0.0000),(232032061,0.0000),(261001884,0.0000),(231040125,0.0000),(231045327,0.0000),(231040340,0.0000),(231042468,0.0000),(231041101,0.0000),(231043709,0.0000),(231039887,0.0000),(232029472,0.0000),(231040915,0.0000),(232030205,0.0000),(248017847,0.0000),(231041407,0.0000),(232028454,0.0000),(232027923,0.0000)];[(231040359,0.0000),(231039875,0.0000),(232029588,0.0000),(231040640,0.0000),(232028040,0.0000)]
7;2;RANDOM_SELECTION;[(231044885,0.0000),(232032052,0.0000),(231041395,0.0000),(232028589,0.0000),(232029461,0.0000),(232027997,0.0000),(255004265,0.0000),(231040386,0.0000),(232029606,0.0000),(232028768,0.0000),(231044865,0.0000),(232027607,0.0000),(231041224,0.0000),(232030955,0.0000),(297103129,0.0000),(231045831,0.0000),(232028816,0.0000),(231042437,0.0000),(231043362,0.0000),(232032252,0.0000),(236002425,0.0000),(231045001,0.0000),(231042535,0.0000),(230000307,0.0000),(281000784,0.0000),(232028182,0.0000),(231045122,0.0000),(232027519,0.0000),(232029485,0.0000),(231040465,0.0000),(232027923,0.0000),(232032256,0.0000),(231039972,0.0000),(231039929,0.0000),(232032380,0.0000),(232031337,0.0000),(231041463,0.0000),(231042665,0.0000),(232031812,0.0000),(232031457,0.0000),(231044693,0.0000),(286019969,0.0000),(232028633,0.0000),(232030609,0.0000),(231042129,0.0000),(281000661,0.0000),(231042237,0.0000),(232028655,0.0000),(231043808,0.0000),(231041069,0.0000)];[(231044885,0.0000),(232032052,0.0000),(231041395,0.0000),(232028589,0.0000),(232029461,0.0000)]
7;3;RANDOM_SELECTION;[(261001940,0.0000),(231039994,0.0000),(232027529,0.0000),(231039902,0.0000),(232029142,0.0000),(232032087,0.0000),(231040560,0.0000),(232031833,0.0000),(231039915,0.0000),(231041946,0.0000),(231042642,0.0000),(231040443,0.0000),(232028335,0.0000),(231040101,0.0000),(231043725,0.0000),(231039754,0.0000),(244074910,0.0000),(232029615,0.0000),(281000659,0.0000),(232030414,0.0000),(232030631,0.0000),(231044951,0.0000),(231043882,0.0000),(232032009,0.0000),(232032203,0.0000),(231040549,0.0000),(231040015,0.0000),(231044954,0.0000),(232028043,0.0000),(232028856,0.0000),(232028896,0.0000),(232030939,0.0000),(231042641,0.0000),(232030486,0.0000),(232029856,0.0000),(232028251,0.0000),(231041661,0.0000),(232029027,0.0000),(231040706,0.0000),(400001815,0.0000),(231041734,0.0000),(232030661,0.0000),(231042595,0.0000),(244075558,0.0000),(232031755,0.0000),(231039734,0.0000),(231041395,0.0000),(232031400,0.0000),(231042068,0.0000),(231042151,0.0000)];[(261001940,0.0000),(231039994,0.0000),(232027529,0.0000),(231039902,0.0000),(232029142,0.0000)]
7;4;RANDOM_SELECTION;[(232028096,0.0000),(232029607,0.0000),(232029238,0.0000),(231042714,0.0000),(400000963,0.0000),(281000665,0.0000),(231040064,0.0000),(231042829,0.0000),(231042103,0.0000),(232028305,0.0000),(231042354,0.0000),(231040639,0.0000),(232029772,0.0000),(232029882,0.0000),(232031902,0.0000),(232030097,0.0000),(231040162,0.0000),(232029573,0.0000),(232029998,0.0000),(231045458,0.0000),(232029035,0.0000),(232030879,0.0000),(231043825,0.0000),(232029696,0.0000),(231043052,0.0000),(232030547,0.0000),(231042208,0.0000),(231044315,0.0000),(232029110,0.0000),(231042444,0.0000),(232027960,0.0000),(231042216,0.0000),(232027863,0.0000),(232031964,0.0000),(231041256,0.0000),(231041875,0.0000),(232027682,0.0000),(231043775,0.0000),(231042145,0.0000),(231039975,0.0000),(232031467,0.0000),(231041734,0.0000),(232027913,0.0000),(231042468,0.0000),(232027753,0.0000),(244075608,0.0000),(231039742,0.0000),(232030762,0.0000),(232027499,0.0000),(232030271,0.0000)];[(232028096,0.0000),(232029607,0.0000),(232029238,0.0000),(231042714,0.0000),(400000963,0.0000)]
7;5;RANDOM_SELECTION;[(231040751,0.0000),(231042404,0.0000),(232028430,0.0000),(231040443,0.0000),(286018223,0.0000),(231044516,0.0000),(231040167,0.0000),(231043979,0.0000),(232029983,0.0000),(232031754,0.0000),(232027457,0.0000),(232031924,0.0000),(232031472,0.0000),(232027592,0.0000),(231042678,0.0000),(231041331,0.0000),(232027753,0.0000),(232031327,0.0000),(232032092,0.0000),(232028916,0.0000),(232031970,0.0000),(231044482,0.0000),(232029099,0.0000),(232030168,0.0000),(231039675,0.0000),(231043029,0.0000),(232029291,0.0000),(232031655,0.0000),(231041051,0.0000),(232029648,0.0000),(231039750,0.0000),(231042435,0.0000),(231039811,0.0000),(232029785,0.0000),(232029597,0.0000),(231043876,0.0000),(232028372,0.0000),(231042509,0.0000),(231041108,0.0000),(232027613,0.0000),(231044741,0.0000),(231045513,0.0000),(231040624,0.0000),(232032345,0.0000),(232030045,0.0000),(232028421,0.0000),(231042850,0.0000),(232027839,0.0000),(231039829,0.0000),(231043895,0.0000)];[(231040751,0.0000),(231042404,0.0000),(232028430,0.0000),(231040443,0.0000),(286018223,0.0000)]
7;6;RANDOM_SELECTION;[(232029273,0.0000),(231044353,0.0000),(231040010,0.0000),(231041667,0.0000),(281000954,0.0000),(231044509,0.0000),(231040696,0.0000),(231039795,0.0000),(242003105,0.0000),(232027768,0.0000),(232030917,0.0000),(231045138,0.0000),(400000963,0.0000),(231042873,0.0000),(231042250,0.0000),(231040356,0.0000),(231044414,0.0000),(231041665,0.0000),(231041327,0.0000),(232032219,0.0000),(232032003,0.0000),(242003633,0.0000),(232032598,0.0000),(232027988,0.0000),(231041687,0.0000),(232028135,0.0000),(231040785,0.0000),(232030006,0.0000),(232030707,0.0000),(231041759,0.0000),(231041807,0.0000),(242003866,0.0000),(232028217,0.0000),(232027846,0.0000),(232030412,0.0000),(232032654,0.0000),(231040939,0.0000),(231044648,0.0000),(231041669,0.0000),(232028720,0.0000),(232028002,0.0000),(232027939,0.0000),(231040642,0.0000),(231041089,0.0000),(231044087,0.0000),(231041261,0.0000),(231041183,0.0000),(232030261,0.0000),(232029112,0.0000),(231044774,0.0000)];[(232029273,0.0000),(231044353,0.0000),(231040010,0.0000),(231041667,0.0000),(281000954,0.0000)]
7;7;RANDOM_SELECTION;[(231043090,0.0000),(232028752,0.0000),(231043569,0.0000),(231043772,0.0000),(231045453,0.0000),(232027462,0.0000),(231043852,0.0000),(232029494,0.0000),(231039969,0.0000),(231043957,0.0000),(232031653,0.0000),(231040865,0.0000),(232030275,0.0000),(230000346,0.0000),(232032755,0.0000),(231043754,0.0000),(231039950,0.0000),(236002425,0.0000),(232029959,0.0000),(235812472,0.0000),(281000739,0.0000),(231043944,0.0000),(232028873,0.0000),(232030726,0.0000),(231045742,0.0000),(231044625,0.0000),(231044304,0.0000),(232032339,0.0000),(231040072,0.0000),(231042254,0.0000),(231042912,0.0000),(232027950,0.0000),(232028625,0.0000),(231043887,0.0000),(231042401,0.0000),(232032364,0.0000),(232027534,0.0000),(232032209,0.0000),(235813778,0.0000),(231042118,0.0000),(231043449,0.0000),(400007050,0.0000),(231043251,0.0000),(231040109,0.0000),(232028586,0.0000),(242109583,0.0000),(232027747,0.0000),(400000844,0.0000),(232030505,0.0000)];[(231043090,0.0000),(232028752,0.0000),(231043569,0.0000),(231043772,0.0000),(231045453,0.0000)]
7;8;RANDOM_SELECTION;[(232029578,0.0000),(231040931,0.0000),(231044925,0.0000),(232028435,0.0000),(242109851,0.0000),(231045717,0.0000),(232027820,0.0000),(232029430,0.0000),(232031970,0.0000),(231044666,0.0000),(231045080,0.0000),(232029858,0.0000),(231043542,0.0000),(231044827,0.0000),(232027503,0.0000),(231043121,0.0000),(232028768,0.0000),(232027578,0.0000),(232027694,0.0000),(231043503,0.0000),(232027656,0.0000),(400007856,0.0000),(231039797,0.0000),(231041135,0.0000),(232031849,0.0000),(232027774,0.0000),(232027538,0.0000),(232028920,0.0000),(232028077,0.0000),(232030831,0.0000),(231042758,0.0000),(232031097,0.0000),(232030127,0.0000),(231039732,0.0000),(231042193,0.0000),(231039746,0.0000),(231045340,0.0000),(231040474,0.0000),(232031539,0.0000),(231039701,0.0000),(232028401,0.0000),(231044885,0.0000),(231042301,0.0000),(232031159,0.0000),(231039940,0.0000),(231040203,0.0000),(231040259,0.0000),(231044757,0.0000),(231039969,0.0000),(231041299,0.0000)];[(232029578,0.0000),(231040931,0.0000),(231044925,0.0000),(232028435,0.0000),(242109851,0.0000)]
