=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;ESCALATION_OF_COMMITMENT;0.3;99.0;258.0;161.0;6.6035485;1.3207093;320.0
1;1.0;ESCALATION_OF_COMMITMENT;0.3;104.0;285.0;157.0;5.8215995;1.1643199;338.0
2;1.0;ESCALATION_OF_COMMITMENT;0.3;106.0;288.0;152.0;7.4751143;1.495023;334.0
3;1.0;ESCALATION_OF_COMMITMENT;0.3;112.0;297.0;153.0;9.743668;1.9487329;338.0
4;1.0;ESCALATION_OF_COMMITMENT;0.3;119.0;298.0;153.0;8.966475;1.7932948;332.0
5;1.0;ESCALATION_OF_COMMITMENT;0.3;96.0;266.0;153.0;7.460666;1.4921331;323.0
6;1.0;ESCALATION_OF_COMMITMENT;0.3;96.0;270.0;157.0;6.060054;1.2120109;331.0
7;1.0;ESCALATION_OF_COMMITMENT;0.3;97.0;308.0;175.0;7.949069;1.5898135;386.0
8;1.0;ESCALATION_OF_COMMITMENT;0.3;97.0;262.0;149.0;7.9564853;1.5912968;314.0
9;1.0;ESCALATION_OF_COMMITMENT;0.3;96.0;272.0;143.0;6.2011013;1.2402203;319.0

=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;ESCALATION_OF_COMMITMENT;0.3;96.0;257.0;156.0;6.5851564;1.317031;317.0
1;1.0;ESCALATION_OF_COMMITMENT;0.3;102.0;282.0;153.0;5.7714205;1.154284;333.0
2;1.0;ESCALATION_OF_COMMITMENT;0.3;104.0;285.0;151.0;7.4377093;1.487542;332.0
3;1.0;ESCALATION_OF_COMMITMENT;0.3;112.0;297.0;153.0;9.743668;1.9487329;338.0
4;1.0;ESCALATION_OF_COMMITMENT;0.3;118.0;294.0;152.0;8.9342165;1.7868432;328.0
5;1.0;ESCALATION_OF_COMMITMENT;0.3;95.0;264.0;150.0;7.380702;1.4761403;319.0
6;1.0;ESCALATION_OF_COMMITMENT;0.3;96.0;268.0;157.0;6.060054;1.2120109;329.0
7;1.0;ESCALATION_OF_COMMITMENT;0.3;95.0;304.0;174.0;7.9141054;1.5828208;383.0
8;1.0;ESCALATION_OF_COMMITMENT;0.3;97.0;262.0;149.0;7.9564853;1.5912968;314.0
9;1.0;ESCALATION_OF_COMMITMENT;0.3;95.0;267.0;141.0;6.1580906;1.2316182;313.0

0;0;ESCALATION_OF_COMMITMENT;[];[]
0;1;ESCALATION_OF_COMMITMENT;[];[]
0;2;ESCALATION_OF_COMMITMENT;[];[]
0;3;ESCALATION_OF_COMMITMENT;[];[]
0;4;ESCALATION_OF_COMMITMENT;[];[]
0;5;ESCALATION_OF_COMMITMENT;[];[]
0;6;ESCALATION_OF_COMMITMENT;[];[]
0;7;ESCALATION_OF_COMMITMENT;[];[]
0;8;ESCALATION_OF_COMMITMENT;[];[]
0;9;ESCALATION_OF_COMMITMENT;[];[]
1;0;ESCALATION_OF_COMMITMENT;[(232030112,0.4428),(231039946,0.4143),(232029888,0.2000)];[(232030112,0.4428),(231039946,0.4143),(232029888,0.2000)]
1;1;ESCALATION_OF_COMMITMENT;[(297103253,0.2000),(231039914,0.8573),(231045434,0.4269)];[(297103253,0.2000),(231039914,0.8573),(231045434,0.4269)]
1;2;ESCALATION_OF_COMMITMENT;[(245018577,0.2062),(231041337,0.0681),(231042160,0.9756)];[(245018577,0.2062),(231041337,0.0681),(231042160,0.9756)]
1;3;ESCALATION_OF_COMMITMENT;[(400009150,0.8006),(232030299,0.0054),(231039649,0.2251)];[(400009150,0.8006),(232030299,0.0054),(231039649,0.2251)]
1;4;ESCALATION_OF_COMMITMENT;[(232030883,0.4487),(242003806,0.8046),(231043147,0.4079)];[(232030883,0.4487),(242003806,0.8046),(231043147,0.4079)]
1;5;ESCALATION_OF_COMMITMENT;[(232032640,0.4143),(231039775,0.2054),(231040471,0.4233)];[(232032640,0.4143),(231039775,0.2054),(231040471,0.4233)]
1;6;ESCALATION_OF_COMMITMENT;[(232032590,0.4042),(242109735,0.8093),(231043266,0.3398)];[(232032590,0.4042),(242109735,0.8093),(231043266,0.3398)]
1;7;ESCALATION_OF_COMMITMENT;[(231040028,0.2502),(232030491,0.3539),(232030505,0.4139)];[(231040028,0.2502),(232030491,0.3539),(232030505,0.4139)]
1;8;ESCALATION_OF_COMMITMENT;[(231044163,0.2510),(231040598,0.5756),(231041821,1.0939)];[(231044163,0.2510),(231040598,0.5756),(231041821,1.0939)]
1;9;ESCALATION_OF_COMMITMENT;[(231040878,0.4072),(231041112,0.8538),(231042687,0.5548)];[(231040878,0.4072),(231041112,0.8538),(231042687,0.5548)]
2;0;ESCALATION_OF_COMMITMENT;[(232030112,0.4428),(231039946,0.4143),(232029888,0.2000)];[(232030112,0.4428),(231039946,0.4143),(232029888,0.2000)]
2;1;ESCALATION_OF_COMMITMENT;[(245018212,0.8067),(231043045,0.8086),(232030643,0.4054)];[(245018212,0.8067),(231043045,0.8086),(232030643,0.4054)]
