LeadID;Amount;BusinessModel;WeekCreated;WeekClosed;WeekLost;WeekWon;WeekUnlikely-0;WeekPipeline-20;WeekBestCase-40;WeekCommit-80;CertaintyForConv;ConvertedLead
207009208;0.005376344086021506;Products;8;27;27;-1;27;8;-1;8;0.0;0
207009215;0.12036559139784946;Products;9;48;-1;48;-1;-1;24;24;0.8;1
207009835;0.14210311827956987;Products;30;56;-1;56;-1;-1;56;-1;0.4;1
207010639;0.0035842293906810036;Systems & Services;59;59;59;-1;59;59;-1;59;0.8;0
207010811;0.0018709677419354838;Products;65;65;-1;65;-1;-1;65;65;0.8;1
227000834;0.03225806451612903;Systems & Services;3;3;3;-1;3;3;-1;-1;0.2;0
227001012;0.010368136200716846;Products;21;21;-1;21;-1;21;21;-1;0.4;1
227001112;0.2831541218637993;Products;31;44;-1;44;31;-1;31;-1;0.4;1
227001150;0.006248996415770609;Products;35;41;-1;41;-1;-1;39;39;0.8;1
227001152;0.002851146953405018;Products;36;41;41;-1;41;-1;41;-1;0.4;0
230000280;0.01971326164874552;Products;3;3;-1;3;-1;-1;-1;3;0.8;1
230000300;0.0035842293906810036;Products;8;9;-1;9;-1;-1;9;-1;0.4;1
230000302;0.0167168458781362;Products;9;16;16;-1;16;-1;9;9;0.0;0
230000306;0.05054960573476702;Products;12;16;-1;16;12;-1;12;-1;0.4;1
230000307;0.00960573476702509;Products;12;16;-1;16;12;15;12;-1;0.2;1
230000314;0.0195915770609319;Products;14;20;-1;20;14;-1;14;-1;0.4;1
230000336;0.039347670250896055;Products;23;40;-1;40;-1;23;23;-1;0.4;1
230000346;0.015930860215053765;Products;29;43;-1;43;-1;-1;43;-1;0.4;1
230000349;0.0029360215053763445;Products;31;32;-1;32;-1;31;31;-1;0.4;1
230000355;0.1714516129032258;Products;33;42;42;-1;42;-1;37;37;0.0;0
230000397;0.0;Products;58;58;-1;58;-1;-1;58;58;0.8;1
230000414;0.008297347670250897;Products;63;63;-1;63;-1;-1;63;63;0.8;1
230000436;0.04372498207885305;Products;65;65;-1;65;-1;65;65;-1;0.4;1
231039633;0.45842293906810033;Products;2;19;-1;19;-1;19;-1;-1;0.2;1
231039634;0.12186379928315412;Products;2;42;42;-1;42;42;-1;-1;0.2;0
231039636;0.17562724014336917;Products;2;44;44;-1;44;44;-1;-1;0.2;0
231039637;0.15770609318996415;Products;2;15;-1;15;-1;2;2;-1;0.4;1
231039638;0.03225806451612903;Systems & Services;2;20;-1;20;-1;2;2;-1;0.4;1
231039639;0.08602150537634409;Products;2;36;-1;36;-1;2;2;-1;0.4;1
231039640;0.0456989247311828;Systems & Services;2;5;-1;5;-1;-1;-1;5;0.8;1
231039641;0.17562724014336917;Products;2;47;47;-1;2;-1;2;-1;0.4;0
231039643;0.0035842293906810036;Products;2;2;-1;2;-1;2;-1;-1;0.2;1
231039644;0.07168458781362007;Products;2;22;22;-1;2;2;-1;-1;0.2;0
231039645;0.03225806451612903;Products;2;2;2;-1;2;-1;2;-1;0.4;0
231039647;0.06810035842293907;Products;2;47;47;-1;47;47;-1;-1;0.2;0
231039648;0.3548387096774194;Products;2;15;15;-1;15;2;2;-1;0.0;0
231039649;0.025089605734767026;Products;2;23;23;-1;23;23;-1;-1;0.2;0
231039651;0.12186379928315412;Products;2;53;53;-1;53;53;-1;-1;0.2;0
231039652;0.2114695340501792;Products;2;31;31;-1;31;-1;31;-1;0.4;0
231039654;0.044802867383512544;Products;2;2;-1;2;-1;2;2;-1;0.4;1
231039656;0.06451612903225806;Products;2;30;-1;30;-1;2;2;-1;0.4;1
231039657;0.015476702508960574;Products;2;9;-1;9;-1;2;2;-1;0.4;1
231039659;0.06810035842293907;Systems & Services;2;45;45;-1;2;-1;2;-1;0.4;0
231039660;0.03225806451612903;Products;2;42;-1;42;2;2;-1;-1;0.2;1
231039661;0.0017921146953405018;Products;2;25;-1;25;-1;2;2;-1;0.4;1
231039663;0.03942652329749104;Products;2;19;-1;19;2;2;-1;-1;0.2;1
231039664;0.3548387096774194;Systems & Services;2;65;65;-1;2;2;-1;-1;0.2;0
231039665;0.2831541218637993;Products;2;2;2;-1;2;-1;2;-1;0.4;0
231039666;0.1039426523297491;Products;2;2;2;-1;2;-1;2;-1;0.4;0
231039667;0.1039426523297491;Products;2;14;-1;14;-1;14;-1;-1;0.2;1
231039668;0.0;Products;2;17;-1;17;-1;2;2;-1;0.4;1
231039669;0.027831541218637994;Products;2;17;-1;17;-1;2;2;-1;0.4;1
231039671;0.0;Products;2;16;16;-1;16;16;-1;-1;0.2;0
231039672;0.03225806451612903;Products;2;47;47;-1;47;2;2;-1;0.0;0
231039674;0.04965232974910394;Products;2;68;-1;68;2;2;2;27;0.8;1
231039675;0.1039426523297491;Products;2;11;-1;11;-1;-1;-1;11;0.8;1
231039676;1.0;Products;2;25;25;-1;2;25;2;-1;0.2;0
231039677;0.05017921146953405;Products;2;42;-1;42;-1;2;2;-1;0.4;1
231039678;0.03225806451612903;Products;2;40;-1;40;-1;40;-1;-1;0.2;1
231039679;0.05017921146953405;Systems & Services;2;4;-1;4;-1;4;-1;-1;0.2;1
231039680;0.05017921146953405;Products;2;16;16;-1;16;16;-1;-1;0.2;0
231039681;0.13978494623655913;Products;2;12;-1;12;-1;2;2;-1;0.4;1
231039682;0.26523297491039427;Products;2;2;2;-1;2;-1;2;-1;0.4;0
231039683;0.26523297491039427;Products;2;2;2;-1;2;-1;2;-1;0.4;0
231039684;0.03225806451612903;Products;2;41;-1;41;-1;2;2;-1;0.4;1
231039686;0.1477078853046595;Products;2;10;-1;10;-1;-1;2;2;0.8;1
231039687;0.007397849462365592;Products;2;10;-1;10;-1;-1;10;-1;0.4;1
231039688;0.2222222222222222;Products;2;3;3;-1;3;3;3;-1;0.4;0
231039689;0.025089605734767026;Products;2;8;-1;8;-1;2;-1;2;0.8;1
231039690;0.17562724014336917;Systems & Services;2;54;54;-1;54;54;-1;-1;0.2;0
231039693;0.027655913978494623;Products;2;4;-1;4;-1;-1;4;-1;0.4;1
231039694;0.0;Products;2;5;5;-1;5;-1;2;2;0.0;0
231039695;0.043010752688172046;Products;2;15;-1;15;-1;-1;2;2;0.8;1
231039697;0.0;Products;2;45;45;-1;45;45;-1;-1;0.2;0
231039698;0.0;Systems & Services;2;28;-1;28;-1;-1;-1;28;0.8;1
231039699;0.023193548387096773;Systems & Services;2;14;-1;14;-1;5;5;-1;0.4;1
231039700;0.03225806451612903;Products;2;12;-1;12;-1;12;-1;-1;0.2;1
231039701;0.3548387096774194;Products;2;22;-1;22;15;15;-1;-1;0.2;1
231039702;0.46236559139784944;Products;2;29;-1;29;-1;14;14;14;0.8;1
231039703;0.10637992831541218;Products;2;2;-1;2;-1;2;-1;-1;0.2;1
231039705;0.025089605734767026;Products;2;19;-1;19;-1;2;2;-1;0.4;1
231039706;0.04659498207885305;Products;2;2;2;-1;2;2;-1;-1;0.2;0
231039707;0.0;Products;2;22;22;-1;22;2;-1;2;0.0;0
231039708;0.03225806451612903;Products;2;10;-1;10;-1;2;2;-1;0.4;1
231039709;0.3548387096774194;Products;2;15;15;-1;15;2;2;-1;0.0;0
231039710;0.1935483870967742;Products;2;10;-1;10;-1;2;2;-1;0.4;1
231039711;0.17562724014336917;Products;2;24;-1;24;-1;24;-1;-1;0.2;1
231039712;0.03225806451612903;Products;2;33;33;-1;33;-1;33;-1;0.4;0
231039713;0.008064516129032258;Products;3;4;-1;4;-1;3;3;-1;0.4;1
231039714;0.023297491039426525;Products;3;60;60;-1;60;3;3;-1;0.0;0
231039715;0.6506093189964157;Systems & Services;3;7;-1;7;3;3;7;3;0.4;1
231039716;0.13978494623655913;Products;3;29;29;-1;29;3;3;-1;0.0;0
231039718;0.06810035842293907;Products;3;52;-1;52;-1;3;3;-1;0.4;1
231039719;0.08602150537634409;Systems & Services;3;3;3;-1;3;3;-1;-1;0.2;0
231039720;1.0;Systems & Services;3;39;-1;39;3;3;3;38;0.8;1
231039721;0.37357706093189963;Products;3;6;-1;6;-1;6;-1;-1;0.2;1
231039722;0.06810035842293907;Products;3;30;-1;30;-1;3;3;-1;0.4;1
231039723;0.014336917562724014;Products;3;29;-1;29;3;-1;3;-1;0.4;1
231039724;0.2114695340501792;Products;3;41;41;-1;41;41;-1;-1;0.2;0
231039726;0.022222222222222223;Products;3;49;-1;49;-1;49;-1;-1;0.2;1
231039727;0.2831541218637993;Products;3;65;65;-1;65;3;3;-1;0.0;0
231039728;0.08602150537634409;Products;3;15;15;-1;15;3;3;-1;0.0;0
231039729;0.08602150537634409;Products;3;68;68;-1;3;3;-1;-1;0.2;0
231039730;0.05444802867383512;Products;3;39;39;-1;39;3;3;-1;0.0;0
231039731;0.5340501792114696;Systems & Services;3;40;40;-1;3;3;6;-1;0.4;0
231039732;0.08602150537634409;Products;3;17;-1;17;-1;15;15;-1;0.4;1
231039734;0.05017921146953405;Products;3;44;44;-1;44;44;-1;-1;0.2;0
231039735;0.03225806451612903;Products;3;45;-1;45;-1;45;-1;-1;0.2;1
231039736;0.27598566308243727;Products;3;3;-1;3;-1;3;3;-1;0.4;1
231039737;0.05017921146953405;Systems & Services;3;49;-1;49;3;3;-1;-1;0.2;1
231039738;0.014336917562724014;Products;3;10;10;-1;10;10;-1;-1;0.2;0
231039741;0.1039426523297491;Products;3;3;3;-1;3;-1;3;-1;0.4;0
231039742;0.1935483870967742;Products;3;40;40;-1;40;3;3;-1;0.0;0
231039743;0.3548387096774194;Products;3;22;22;-1;22;22;-1;-1;0.2;0
231039744;1.0;Products;3;4;-1;4;-1;3;3;-1;0.4;1
231039745;0.12903225806451613;Systems & Services;3;7;-1;7;-1;-1;-1;7;0.8;1
231039746;0.03225806451612903;Systems & Services;3;21;-1;21;-1;21;-1;-1;0.2;1
231039747;0.01863799283154122;Products;3;3;3;-1;3;3;-1;-1;0.2;0
231039749;0.0442652329749104;Products;3;22;-1;22;-1;17;-1;17;0.8;1
231039750;0.014336917562724014;Products;3;3;3;-1;3;3;-1;-1;0.2;0
231039751;0.06810035842293907;Systems & Services;3;21;21;-1;5;5;5;-1;0.4;0
231039753;0.06810035842293907;Products;3;29;-1;29;3;3;-1;-1;0.2;1
231039754;0.13440860215053763;Products;3;9;-1;9;3;3;-1;-1;0.2;1
231039755;0.014795698924731183;Products;3;13;-1;13;-1;3;3;-1;0.4;1
231039756;0.11827956989247312;Products;3;3;3;-1;3;3;-1;-1;0.2;0
231039758;0.02078853046594982;Products;3;33;-1;33;-1;33;-1;-1;0.2;1
231039760;0.17562724014336917;Products;3;54;54;-1;54;54;-1;-1;0.2;0
231039762;0.12186379928315412;Products;3;44;44;-1;44;44;-1;-1;0.2;0
231039763;1.0;Products;3;39;-1;39;-1;3;3;38;0.8;1
231039764;0.3548387096774194;Systems & Services;3;59;59;-1;3;3;-1;-1;0.2;0
231039766;0.008960573476702509;Systems & Services;3;36;-1;36;-1;6;-1;6;0.8;1
231039767;0.17562724014336917;Systems & Services;3;19;19;-1;19;5;5;-1;0.0;0
231039768;0.014777777777777779;Products;3;4;-1;4;-1;-1;4;-1;0.4;1
231039769;0.05017921146953405;Products;3;3;-1;3;-1;3;3;-1;0.4;1
231039770;0.03225806451612903;Products;3;5;-1;5;-1;3;3;-1;0.4;1
231039771;0.04659498207885305;Products;3;4;4;-1;4;-1;4;-1;0.4;0
231039772;0.021505376344086023;Products;3;25;-1;25;-1;-1;-1;25;0.8;1
231039773;0.021505376344086023;Products;3;14;-1;14;-1;-1;-1;14;0.8;1
231039775;0.005376344086021506;Products;3;28;-1;28;3;3;-1;-1;0.2;1
231039776;0.019017921146953404;Products;3;15;-1;15;-1;-1;15;-1;0.4;1
231039777;1.0;Products;3;20;-1;20;-1;18;-1;18;0.8;1
231039779;0.1039426523297491;Products;3;3;3;-1;3;-1;3;-1;0.4;0
231039780;0.03225806451612903;Products;4;39;39;-1;39;39;-1;-1;0.2;0
231039781;1.0;Products;4;7;-1;7;-1;4;4;-1;0.4;1
231039782;0.0035842293906810036;Products;4;42;-1;42;-1;4;4;42;0.8;1
231039783;0.1039426523297491;Products;4;31;31;-1;31;4;4;-1;0.0;0
231039784;0.014336917562724014;Products;4;4;-1;4;-1;4;-1;-1;0.2;1
231039785;1.0;Products;4;42;42;-1;12;6;6;-1;0.0;0
231039786;0.07706093189964158;Products;4;61;61;-1;61;4;4;-1;0.0;0
231039787;0.06810035842293907;Products;4;16;16;-1;16;4;4;-1;0.0;0
231039788;0.06810035842293907;Products;4;25;25;-1;4;-1;4;-1;0.4;0
231039790;0.2831541218637993;Products;4;4;4;-1;4;4;-1;-1;0.2;0
231039792;0.04659498207885305;Products;4;21;-1;21;-1;4;4;-1;0.4;1
231039793;0.02200358422939068;Products;4;20;-1;20;4;-1;4;-1;0.4;1
231039795;0.17562724014336917;Products;4;43;-1;43;-1;26;26;26;0.8;1
231039796;0.11397849462365592;Products;4;31;-1;31;-1;4;-1;4;0.8;1
231039797;0.19387849462365592;Products;4;60;60;-1;4;4;7;-1;0.4;0
231039798;0.26523297491039427;Products;4;61;61;-1;61;61;-1;-1;0.2;0
231039799;0.17562724014336917;Products;4;44;-1;44;-1;4;4;-1;0.4;1
231039800;0.005376344086021506;Products;4;20;-1;20;-1;-1;-1;20;0.8;1
231039801;0.08602150537634409;Products;4;56;56;-1;56;4;4;-1;0.0;0
231039803;0.6129032258064516;Products;4;18;-1;18;-1;4;4;-1;0.4;1
231039804;0.1039426523297491;Products;4;25;25;-1;25;4;4;-1;0.0;0
231039805;0.03225806451612903;Systems & Services;4;8;-1;8;-1;-1;4;4;0.8;1
231039806;0.0035842293906810036;Products;4;5;-1;5;-1;-1;-1;5;0.8;1
231039807;0.05017921146953405;Products;4;39;39;-1;39;39;-1;-1;0.2;0
231039808;0.08602150537634409;Products;4;52;-1;52;4;-1;4;-1;0.4;1
231039809;0.13978494623655913;Products;4;31;-1;31;4;4;4;-1;0.4;1
231039810;0.3548387096774194;Products;4;4;4;-1;4;4;-1;-1;0.2;0
231039811;0.0035842293906810036;Products;4;48;-1;48;-1;48;-1;-1;0.2;1
231039812;0.010752688172043012;Products;4;44;-1;44;-1;4;-1;4;0.8;1
231039813;0.03942652329749104;Products;4;11;-1;11;-1;11;-1;-1;0.2;1
231039814;0.08602150537634409;Products;4;68;68;-1;68;4;4;-1;0.0;0
231039815;0.4554416129032258;Products;4;22;-1;22;4;4;-1;-1;0.2;1
231039817;0.3010752688172043;Products;4;29;29;-1;29;22;22;-1;0.0;0
231039818;0.06810035842293907;Products;4;69;69;-1;4;4;-1;-1;0.2;0
231039819;0.11290322580645161;Products;4;25;-1;25;-1;4;4;-1;0.4;1
231039820;1.0;Products;4;18;18;-1;4;4;-1;-1;0.2;0
231039822;0.08243727598566308;Products;4;5;-1;5;-1;5;-1;-1;0.2;1
231039823;0.06810035842293907;Products;4;4;4;-1;4;4;-1;-1;0.2;0
231039824;0.1039426523297491;Products;4;7;-1;7;-1;7;-1;-1;0.2;1
231039825;0.020551971326164875;Products;4;41;41;-1;41;4;7;4;0.0;0
231039826;0.00035842293906810036;Products;4;14;-1;14;-1;4;4;-1;0.4;1
231039827;0.05017921146953405;Products;4;6;-1;6;-1;-1;6;-1;0.4;1
231039829;0.0931899641577061;Systems & Services;4;8;-1;8;-1;-1;-1;8;0.8;1
231039830;1.0;Systems & Services;4;6;6;-1;6;6;-1;-1;0.2;0
231039831;0.13978494623655913;Products;4;66;66;-1;66;66;-1;-1;0.2;0
231039832;0.2974910394265233;Products;4;15;-1;15;-1;4;4;-1;0.4;1
231039833;0.010279569892473119;Products;4;5;-1;5;4;-1;4;-1;0.4;1
231039834;0.05017921146953405;Products;4;19;-1;19;-1;19;-1;-1;0.2;1
231039835;0.13978494623655913;Systems & Services;4;4;4;-1;4;4;-1;-1;0.2;0
231039836;0.14178853046594983;Products;4;9;-1;9;4;4;4;-1;0.4;1
231039837;0.00485663082437276;Products;4;5;-1;5;4;-1;4;-1;0.4;1
231039838;0.008523297491039427;Products;4;24;-1;24;4;-1;4;-1;0.4;1
231039839;0.07734767025089606;Products;4;40;-1;40;-1;4;4;-1;0.4;1
231039840;0.17562724014336917;Products;4;33;33;-1;33;4;4;-1;0.0;0
231039841;0.13978494623655913;Products;4;10;10;-1;10;10;-1;-1;0.2;0
231039842;0.17562724014336917;Products;4;60;60;-1;60;60;-1;-1;0.2;0
231039843;0.05017921146953405;Systems & Services;4;51;51;-1;4;4;-1;-1;0.2;0
231039844;0.17562724014336917;Products;4;17;17;-1;17;9;9;-1;0.0;0
231039846;0.13978494623655913;Products;4;11;11;-1;11;4;-1;4;0.0;0
231039847;0.13978494623655913;Products;4;31;-1;31;-1;4;-1;4;0.8;1
231039848;0.7132616487455197;Systems & Services;4;31;31;-1;4;4;-1;-1;0.2;0
231039849;0.26523297491039427;Products;4;16;-1;16;-1;16;-1;-1;0.2;1
231039850;0.2831541218637993;Systems & Services;4;34;34;-1;20;20;-1;-1;0.2;0
231039851;0.03942652329749104;Products;5;11;-1;11;-1;11;-1;-1;0.2;1
231039852;1.0;Products;5;19;-1;19;5;5;-1;-1;0.2;1
231039853;0.008575770609318996;Products;5;12;-1;12;5;5;-1;-1;0.2;1
231039854;0.012544802867383513;Products;5;11;11;-1;5;5;-1;-1;0.2;0
231039856;0.03225806451612903;Products;5;38;38;-1;38;5;5;-1;0.0;0
231039857;0.3100358422939068;Products;5;5;-1;5;-1;-1;-1;5;0.8;1
231039858;0.03225806451612903;Products;5;10;-1;10;-1;5;5;-1;0.4;1
231039859;0.00524731182795699;Products;5;15;15;-1;5;-1;5;-1;0.4;0
231039861;0.01996774193548387;Products;5;5;5;-1;5;-1;5;-1;0.4;0
231039862;0.12186379928315412;Products;5;44;44;-1;44;44;-1;-1;0.2;0
231039863;0.030062724014336916;Products;5;5;-1;5;-1;5;-1;5;0.8;1
231039864;0.02371326164874552;Products;5;30;-1;30;-1;5;5;-1;0.4;1
231039865;0.0;Products;5;5;-1;5;-1;5;-1;-1;0.2;1
231039866;0.03225806451612903;Products;5;24;-1;24;-1;5;5;-1;0.4;1
231039867;0.1039426523297491;Products;5;43;43;-1;43;43;-1;-1;0.2;0
231039868;0.06810035842293907;Products;5;61;61;-1;61;5;5;-1;0.0;0
231039869;0.008960573476702509;Products;5;8;-1;8;-1;-1;-1;8;0.8;1
231039870;0.2831541218637993;Products;5;11;-1;11;5;5;-1;-1;0.2;1
231039871;0.014336917562724014;Products;5;15;-1;15;-1;15;-1;-1;0.2;1
231039872;0.1039426523297491;Systems & Services;5;40;40;-1;40;5;5;-1;0.0;0
231039873;0.05017921146953405;Products;5;52;52;-1;52;52;-1;-1;0.2;0
231039874;0.17562724014336917;Products;5;56;56;-1;44;44;-1;-1;0.2;0
231039875;0.0035842293906810036;Products;5;28;-1;28;-1;28;-1;-1;0.2;1
231039876;0.3548387096774194;Products;5;48;-1;48;-1;15;15;31;0.8;1
231039877;0.0;Products;5;28;-1;28;5;5;-1;-1;0.2;1
231039878;0.17562724014336917;Products;5;24;-1;24;-1;-1;-1;24;0.8;1
231039880;0.12186379928315412;Products;5;21;21;-1;21;5;5;-1;0.0;0
231039881;0.007168458781362007;Products;5;10;10;-1;10;-1;-1;10;0.8;0
231039882;0.17562724014336917;Products;5;11;-1;11;-1;-1;-1;11;0.8;1
231039883;0.17562724014336917;Products;5;11;-1;11;-1;-1;-1;11;0.8;1
231039884;0.17562724014336917;Products;5;12;-1;12;-1;-1;-1;12;0.8;1
231039886;0.03225806451612903;Products;5;5;5;-1;5;5;-1;-1;0.2;0
231039887;0.17562724014336917;Products;5;24;-1;24;-1;-1;-1;24;0.8;1
231039888;0.24731182795698925;Products;5;25;-1;25;-1;22;22;25;0.8;1
231039889;0.06810035842293907;Systems & Services;5;44;-1;44;-1;44;-1;-1;0.2;1
231039891;0.1039426523297491;Products;5;17;17;-1;17;17;-1;-1;0.2;0
231039893;0.021505376344086023;Products;5;11;11;-1;10;5;5;-1;0.0;0
231039894;0.13978494623655913;Products;5;50;-1;50;-1;5;5;-1;0.4;1
231039896;0.0006989247311827957;Products;5;11;-1;11;-1;5;5;-1;0.4;1
231039897;0.08602150537634409;Products;5;5;-1;5;5;5;-1;-1;0.2;1
231039898;0.03225806451612903;Products;5;51;51;-1;51;51;-1;-1;0.2;0
231039899;0.002057347670250896;Products;5;14;-1;14;-1;5;5;-1;0.4;1
231039900;0.17562724014336917;Products;5;13;-1;13;-1;-1;-1;13;0.8;1
231039901;0.08602150537634409;Systems & Services;5;16;-1;16;-1;5;5;-1;0.4;1
231039902;0.4265232974910394;Products;5;48;-1;48;-1;5;5;46;0.8;1
231039903;0.08602150537634409;Products;5;21;-1;21;-1;5;5;20;0.8;1
231039905;0.005376344086021506;Products;5;8;-1;8;-1;-1;-1;8;0.8;1
231039906;0.015232974910394265;Products;5;15;-1;15;-1;5;5;-1;0.4;1
231039908;0.06093189964157706;Products;5;46;46;-1;5;5;9;-1;0.4;0
231039909;0.005734767025089606;Products;5;17;-1;17;-1;13;13;-1;0.4;1
231039910;0.17562724014336917;Systems & Services;5;43;43;-1;43;43;-1;-1;0.2;0
231039911;0.8924731182795699;Systems & Services;5;63;63;-1;63;6;6;-1;0.0;0
231039913;0.014336917562724014;Products;5;7;-1;7;7;-1;-1;-1;0.0;1
231039914;0.05734767025089606;Products;5;5;-1;5;-1;-1;-1;5;0.8;1
231039915;0.08602150537634409;Products;5;35;35;-1;35;5;5;-1;0.0;0
231039916;0.17562724014336917;Products;5;8;-1;8;-1;5;5;-1;0.4;1
231039917;0.023297491039426525;Products;5;15;-1;15;5;-1;5;-1;0.4;1
231039918;0.08602150537634409;Products;5;5;-1;5;-1;-1;-1;5;0.8;1
231039919;0.7849462365591398;Products;5;5;-1;5;5;-1;-1;5;0.8;1
231039920;0.10610548387096774;Systems & Services;5;25;25;-1;25;14;14;-1;0.0;0
231039921;0.17562724014336917;Systems & Services;5;28;28;-1;28;28;28;-1;0.4;0
231039924;0.002867383512544803;Products;5;8;8;-1;5;5;-1;-1;0.2;0
231039926;0.17562724014336917;Systems & Services;5;24;24;-1;24;24;-1;-1;0.2;0
231039928;0.05734767025089606;Products;5;6;-1;6;6;-1;-1;-1;0.0;1
231039929;0.0035842293906810036;Products;5;54;-1;54;13;13;13;-1;0.4;1
231039930;0.03225806451612903;Systems & Services;5;16;-1;16;-1;5;5;-1;0.4;1
231039931;0.016405017921146955;Products;5;5;5;-1;5;-1;5;-1;0.4;0
231039932;0.005376344086021506;Products;5;8;-1;8;-1;-1;-1;8;0.8;1
231039933;0.035842293906810034;Products;6;6;-1;6;-1;-1;6;6;0.8;1
231039934;0.03225806451612903;Products;6;22;-1;22;-1;6;6;-1;0.4;1
231039935;0.011469534050179211;Products;6;10;-1;10;-1;10;-1;-1;0.2;1
231039937;0.020555555555555556;Products;6;44;-1;44;-1;6;6;-1;0.4;1
231039939;0.03942652329749104;Products;6;19;19;-1;19;6;6;-1;0.0;0
231039940;0.0967741935483871;Products;6;25;25;-1;25;6;6;-1;0.0;0
231039941;0.17562724014336917;Products;6;40;40;-1;40;6;6;-1;0.0;0
231039943;0.17562724014336917;Products;6;9;-1;9;-1;9;-1;-1;0.2;1
231039944;0.22939068100358423;Products;6;68;68;-1;68;6;6;-1;0.0;0
231039946;0.014336917562724014;Products;6;6;6;-1;6;-1;6;-1;0.4;0
231039947;0.1111111111111111;Products;6;52;52;-1;6;-1;6;-1;0.4;0
231039948;0.08736917562724014;Products;6;19;-1;19;-1;6;6;-1;0.4;1
231039949;0.08602150537634409;Products;6;22;22;-1;22;22;-1;-1;0.2;0
231039950;0.17562724014336917;Products;6;6;6;-1;6;-1;6;-1;0.4;0
231039951;0.03225806451612903;Products;6;57;57;-1;6;-1;6;-1;0.4;0
231039952;0.17562724014336917;Products;6;62;62;-1;62;62;-1;-1;0.2;0
231039953;0.4444444444444444;Systems & Services;6;68;68;-1;68;68;-1;-1;0.2;0
231039955;0.014336917562724014;Products;6;10;10;-1;10;6;6;-1;0.0;0
231039956;0.03225806451612903;Products;6;19;19;-1;19;6;6;-1;0.0;0
231039957;0.025089605734767026;Products;6;18;-1;18;-1;18;-1;-1;0.2;1
231039958;0.03225806451612903;Systems & Services;6;50;50;-1;50;50;-1;-1;0.2;0
231039960;0.3548387096774194;Systems & Services;6;14;27;-1;27;14;18;15;0.0;0
231039961;0.05017921146953405;Products;6;67;67;-1;67;6;6;-1;0.0;0
231039962;0.01;Products;6;8;-1;8;-1;-1;-1;8;0.8;1
231039963;0.0017921146953405018;Products;6;21;21;-1;21;6;6;-1;0.0;0
231039964;0.19793189964157706;Products;6;65;65;-1;65;8;8;-1;0.0;0
231039966;0.017921146953405017;Products;6;21;-1;21;-1;6;6;-1;0.4;1
231039968;0.18176702508960574;Products;6;12;-1;12;-1;10;10;11;0.8;1
231039969;0.03225806451612903;Systems & Services;6;14;-1;14;-1;14;-1;-1;0.2;1
231039970;0.0035842293906810036;Systems & Services;6;28;-1;28;-1;28;-1;-1;0.2;1
231039971;0.08602150537634409;Systems & Services;6;47;-1;47;31;6;6;-1;0.0;1
231039972;0.26523297491039427;Systems & Services;6;6;6;-1;6;6;-1;-1;0.2;0
231039973;0.17562724014336917;Products;6;12;12;-1;12;6;-1;6;0.0;0
231039974;0.24731182795698925;Systems & Services;6;6;6;-1;6;6;-1;-1;0.2;0
231039975;0.15770609318996415;Products;6;6;6;-1;6;-1;6;-1;0.4;0
231039976;0.03225806451612903;Products;6;32;32;-1;6;6;32;-1;0.4;0
231039979;0.05017921146953405;Products;6;9;-1;9;-1;9;-1;-1;0.2;1
231039980;0.31899641577060933;Products;6;20;-1;20;-1;6;6;-1;0.4;1
231039981;0.005376344086021506;Products;6;6;6;-1;6;-1;6;-1;0.4;0
231039982;0.014336917562724014;Products;6;26;26;-1;26;6;6;-1;0.0;0
231039983;0.017921146953405017;Products;6;6;6;-1;6;-1;6;-1;0.4;0
231039985;0.025089605734767026;Products;6;25;-1;25;-1;25;-1;-1;0.2;1
231039986;0.06574910394265233;Products;6;37;37;-1;37;22;14;14;0.0;0
231039987;0.12186379928315412;Products;6;21;-1;21;-1;6;6;-1;0.4;1
231039988;0.06810035842293907;Systems & Services;6;60;60;-1;60;60;60;-1;0.4;0
231039990;0.035483870967741936;Products;6;11;-1;11;-1;6;6;-1;0.4;1
231039991;0.03225806451612903;Products;6;25;-1;25;-1;6;-1;6;0.8;1
231039994;0.002175627240143369;Products;6;18;-1;18;-1;6;6;-1;0.4;1
231039995;0.014336917562724014;Products;6;45;-1;45;-1;16;-1;16;0.8;1
231039996;0.053763440860215055;Products;6;8;-1;8;-1;6;-1;6;0.8;1
231039997;0.08064516129032258;Products;6;7;-1;7;-1;6;-1;6;0.8;1
231039998;0.26523297491039427;Products;6;67;67;-1;67;30;30;-1;0.0;0
231040000;0.08602150537634409;Products;6;27;27;-1;27;6;6;-1;0.0;0
231040001;0.0;Products;6;9;-1;9;-1;-1;6;6;0.8;1
231040002;0.014336917562724014;Products;6;10;-1;10;-1;10;-1;-1;0.2;1
231040003;0.7491039426523297;Systems & Services;6;32;32;-1;6;6;24;-1;0.4;0
231040004;0.26523297491039427;Products;6;19;-1;19;-1;6;6;-1;0.4;1
231040005;0.01;Products;6;8;-1;8;-1;-1;-1;8;0.8;1
231040008;0.028315412186379927;Products;6;41;-1;41;6;6;-1;-1;0.2;1
231040010;0.31899641577060933;Products;6;45;45;-1;45;13;13;31;0.0;0
231040012;0.05017921146953405;Products;6;24;-1;24;-1;6;6;14;0.8;1
231040013;0.0;Products;7;22;22;-1;7;-1;7;-1;0.4;0
231040015;0.05017921146953405;Products;7;42;42;-1;42;42;-1;-1;0.2;0
231040016;0.05017921146953405;Products;7;7;-1;7;-1;-1;7;-1;0.4;1
