LeadID;Amount;BusinessModel;WeekCreated;WeekClosed;WeekLost;WeekWon;WeekUnlikely-0;WeekPipeline-20;WeekBestCase-40;WeekCommit-80
221201298;25000;Products;35;-1;-1;-1;65;65;-1;-1
227001258;44349,03;Products;52;-1;-1;-1;-1;52;52;-1
230000396;4413,66;Products;58;-1;-1;-1;58;-1;58;-1
231039635;100000;Systems & Services;2;-1;-1;-1;-1;71;71;-1
231039642;2000;Products;2;-1;-1;-1;-1;-1;-1;-1
231039646;45000;Products;2;-1;-1;-1;-1;2;2;-1
231039650;22795,54;Products;2;-1;-1;-1;-1;-1;-1;-1
231039653;18000;Products;2;-1;-1;-1;2;2;-1;-1
231039658;1000000;Systems & Services;2;-1;-1;-1;2;2;-1;-1
231039662;30000;Products;2;-1;-1;-1;-1;2;2;-1
231039670;7500;Products;2;-1;-1;-1;-1;-1;-1;-1
231039673;50000;Products;2;-1;-1;-1;2;2;-1;-1
231039685;50000;Products;2;-1;-1;-1;-1;-1;-1;-1
231039691;1500000;Products;2;-1;-1;-1;-1;2;2;-1
231039692;7500;Products;2;-1;-1;-1;2;2;-1;-1
231039696;30000;Products;2;-1;-1;-1;-1;-1;-1;-1
231039704;40000;Products;2;-1;-1;-1;2;2;-1;-1
231039717;30000;Systems & Services;3;-1;-1;-1;-1;-1;-1;-1
231039725;16759;Products;3;-1;-1;-1;-1;-1;-1;-1
231039733;9481;Products;3;-1;-1;-1;-1;3;3;-1
231039739;6908;Products;3;-1;-1;-1;3;-1;3;-1
231039740;150000;Systems & Services;3;-1;-1;-1;-1;-1;-1;-1
231039748;9350;Products;3;-1;-1;-1;-1;-1;-1;-1
231039752;150000;Products;3;-1;-1;-1;49;49;-1;-1
231039757;170000;Products;3;-1;-1;-1;-1;-1;-1;-1
231039759;20000;Products;3;-1;-1;-1;-1;3;3;-1
231039761;200000;Products;3;-1;-1;-1;3;3;-1;-1
231039765;8000;Products;3;-1;-1;-1;-1;-1;-1;-1
231039774;127800;Products;3;-1;-1;-1;-1;-1;-1;-1
231039778;3000;Products;3;-1;-1;-1;-1;-1;-1;-1
231039789;2175;Products;4;-1;-1;-1;4;-1;4;-1
231039791;55000;Products;4;-1;-1;-1;52;10;10;10
231039802;11018,78;Products;4;-1;-1;-1;4;4;45;62
231039816;70500;Products;4;-1;-1;-1;-1;-1;-1;-1
231039821;2300;Products;4;-1;-1;-1;-1;-1;-1;-1
231039828;10000;Products;4;-1;-1;-1;-1;-1;-1;-1
231039845;17250;Products;4;-1;-1;-1;-1;11;4;4
231039855;300000;Products;5;-1;-1;-1;39;39;-1;-1
231039860;50000;Products;5;-1;-1;-1;-1;5;5;-1
231039879;20000;Products;5;-1;-1;-1;-1;5;5;-1
231039890;36000;Products;5;-1;-1;-1;-1;-1;-1;-1
231039895;4480;Products;5;-1;-1;-1;-1;5;5;-1
231039904;27400;Products;5;-1;-1;-1;-1;5;5;-1
231039907;3827;Products;5;-1;-1;-1;-1;-1;-1;-1
231039912;35000;Products;5;-1;-1;-1;-1;-1;-1;-1
231039936;0;Systems & Services;6;-1;-1;-1;29;29;-1;-1
231039938;40000;Products;6;-1;-1;-1;-1;-1;-1;-1
231039942;100000;Systems & Services;6;-1;-1;-1;-1;6;6;-1
231039945;8000;Systems & Services;6;-1;-1;-1;-1;-1;-1;-1
231039954;5000;Products;6;-1;-1;-1;-1;6;6;-1
231039959;100000;Systems & Services;6;-1;-1;-1;-1;-1;-1;-1
231039965;25000;Systems & Services;6;-1;-1;-1;-1;-1;-1;-1
231039967;1000000;Systems & Services;6;-1;-1;-1;65;65;-1;-1
231039977;10000;Systems & Services;6;-1;-1;-1;-1;-1;-1;-1
231039984;49328;Products;6;-1;-1;-1;6;-1;6;-1
231039989;6262;Products;6;-1;-1;-1;32;6;6;-1
231039992;89000;Products;6;-1;-1;-1;-1;13;13;59
231039993;5000;Products;6;-1;-1;-1;-1;6;6;-1
231039999;215284,19;Systems & Services;6;-1;-1;-1;-1;11;11;-1
231040006;12964;Products;6;-1;-1;-1;52;33;33;-1
231040007;13749;Products;6;-1;-1;-1;-1;6;6;-1
231040009;25000;Products;6;-1;-1;-1;49;49;-1;-1
231040011;50000;Products;6;-1;-1;-1;65;65;-1;-1
231040014;33000;Products;7;-1;-1;-1;7;7;14;29
231040018;1268;Products;7;-1;-1;-1;-1;-1;-1;-1
231040019;35000;Products;7;-1;-1;-1;-1;7;7;-1
231040042;23711;Products;7;-1;-1;-1;7;7;13;-1
231040045;20609;Systems & Services;7;-1;-1;-1;7;7;26;7
231040052;160000;Products;7;-1;-1;-1;-1;-1;-1;-1
231040055;25000;Products;7;-1;-1;-1;-1;7;7;-1
231040056;70000;Products;7;-1;-1;-1;-1;17;17;-1
231040057;20000;Products;7;-1;-1;-1;-1;46;46;-1
231040062;120000;Systems & Services;7;-1;-1;-1;7;36;7;-1
231040065;70750;Systems & Services;7;-1;-1;-1;65;9;9;-1
231040068;30000;Products;7;-1;-1;-1;-1;7;7;-1
231040087;120000;Products;7;-1;-1;-1;-1;-1;-1;-1
231040098;100000;Systems & Services;8;-1;-1;-1;8;8;-1;-1
231040099;90000;Products;8;-1;-1;-1;8;8;66;-1
231040106;10000;Products;8;-1;-1;-1;8;8;-1;-1
231040114;200000;Systems & Services;8;-1;-1;-1;-1;-1;-1;-1
231040116;24000;Products;8;-1;-1;-1;-1;8;8;-1
231040117;30000;Products;8;-1;-1;-1;-1;8;8;-1
231040130;50000;Products;8;-1;-1;-1;-1;-1;-1;-1
231040131;35000;Products;8;-1;-1;-1;-1;8;8;-1
231040134;1000;Products;8;-1;-1;-1;-1;-1;-1;-1
231040137;20000;Products;8;-1;-1;-1;-1;8;8;-1
231040144;125322;Products;8;-1;-1;-1;-1;-1;-1;-1
231040148;50000;Systems & Services;8;-1;-1;-1;45;16;16;-1
231040150;25000;Products;8;-1;-1;-1;-1;8;8;-1
231040152;26000;Products;8;-1;-1;-1;-1;8;8;-1
231040154;100000;Systems & Services;8;-1;-1;-1;-1;-1;-1;-1
231040164;600000;Products;9;-1;-1;-1;-1;-1;-1;-1
231040169;60000;Products;9;-1;-1;-1;-1;9;9;-1
231040175;75000;Products;9;-1;-1;-1;-1;9;9;-1
231040176;50000;Products;9;-1;-1;-1;-1;-1;-1;-1
231040181;500000;Systems & Services;9;-1;-1;-1;-1;-1;-1;-1
231040183;50000;Products;9;-1;-1;-1;-1;-1;-1;-1
231040185;50000;Products;9;-1;-1;-1;-1;-1;-1;-1
231040189;112600;Products;9;-1;-1;-1;-1;-1;-1;-1
231040193;300000;Products;9;-1;-1;-1;-1;42;42;42
231040196;5600;Products;9;-1;-1;-1;-1;9;9;-1
231040202;25000;Products;9;-1;-1;-1;-1;31;31;-1
231040216;100000;Products;9;-1;-1;-1;-1;-1;-1;-1
231040217;25000;Products;9;-1;-1;-1;65;65;-1;-1
231040218;100000;Products;9;-1;-1;-1;-1;9;9;-1
231040227;30000;Products;9;-1;-1;-1;-1;17;17;17
231040252;51000;Products;10;-1;-1;-1;10;10;10;-1
231040253;100000;Systems & Services;10;-1;-1;-1;-1;-1;-1;-1
231040260;200000;Systems & Services;10;-1;-1;-1;-1;-1;-1;-1
231040262;50000;Products;10;-1;-1;-1;10;10;-1;-1
231040267;200000;Systems & Services;10;-1;-1;-1;-1;-1;-1;-1
231040277;100000;Products;10;-1;-1;-1;-1;-1;-1;-1
231040278;200000;Products;10;-1;-1;-1;45;45;-1;-1
231040281;146250;Systems & Services;10;-1;-1;-1;-1;10;40;10
231040285;78067;Products;10;-1;-1;-1;-1;-1;-1;-1
231040286;15000;Products;10;-1;-1;-1;-1;10;10;-1
231040292;18000;Products;10;-1;-1;-1;-1;-1;-1;-1
231040294;15000;Products;10;-1;-1;-1;-1;-1;-1;-1
231040296;50000;Products;10;-1;-1;-1;-1;54;54;54
231040298;223000;Systems & Services;10;-1;-1;-1;10;10;28;-1
231040299;60000;Products;10;-1;-1;-1;-1;10;10;-1
231040301;20000;Products;11;-1;-1;-1;-1;11;11;-1
231040305;32000;Products;11;-1;-1;-1;-1;-1;-1;-1
231040306;24000;Products;11;-1;-1;-1;11;11;11;-1
231040308;300000;Products;11;-1;-1;-1;-1;-1;-1;-1
231040319;10000;Products;11;-1;-1;-1;11;11;-1;-1
231040323;25000;Products;11;-1;-1;-1;65;65;-1;-1
231040329;3400;Products;11;-1;-1;-1;11;11;-1;-1
231040333;42388;Products;11;-1;-1;-1;11;-1;11;-1
231040334;15000;Products;11;-1;-1;-1;11;11;-1;-1
231040335;30000;Products;11;-1;-1;-1;-1;11;11;-1
231040348;150000;Products;11;-1;-1;-1;47;47;-1;-1
231040357;300000;Systems & Services;11;-1;-1;-1;-1;-1;-1;-1
231040358;10000;Products;11;-1;-1;-1;11;11;-1;-1
231040373;100;Products;11;-1;-1;-1;-1;-1;-1;-1
231040375;50000;Products;11;-1;-1;-1;65;65;-1;-1
231040378;70000;Systems & Services;11;-1;-1;-1;-1;21;21;-1
231040381;34500;Products;11;-1;-1;-1;47;11;11;-1
231040388;33567;Systems & Services;11;-1;-1;-1;-1;26;26;-1
231040394;40000;Products;12;-1;-1;-1;-1;-1;-1;-1
231040395;62000;Products;12;-1;-1;-1;-1;-1;-1;-1
231040398;5000;Products;12;-1;-1;-1;-1;-1;-1;-1
231040402;450000;Products;12;-1;-1;-1;12;12;72;-1
231040404;60000;Products;12;-1;-1;-1;-1;-1;-1;-1
231040411;6328;Products;12;-1;-1;-1;-1;-1;-1;-1
231040428;5000;Products;12;-1;-1;-1;12;12;-1;-1
231040430;100000;Products;12;-1;-1;-1;12;12;-1;-1
231040432;40000;Products;12;-1;-1;-1;-1;12;12;-1
231040433;54000;Products;12;-1;-1;-1;12;12;-1;-1
231040438;7255,8;Products;12;-1;-1;-1;-1;-1;-1;-1
231040442;50000;Systems & Services;12;-1;-1;-1;12;12;-1;-1
231040445;90000;Products;12;-1;-1;-1;67;12;12;-1
231040446;13000;Products;12;-1;-1;-1;-1;-1;12;12
231040449;5175,14;Products;12;-1;-1;-1;-1;-1;-1;-1
231040451;53661;Products;12;-1;-1;-1;-1;-1;-1;-1
231040452;1500;Products;12;-1;-1;-1;-1;-1;-1;-1
231040461;25000;Products;12;-1;-1;-1;12;12;-1;-1
231040463;800000;Systems & Services;12;-1;-1;-1;-1;-1;-1;-1
231040467;15000;Products;12;-1;-1;-1;-1;-1;-1;-1
231040475;10000;Products;13;-1;-1;-1;-1;13;13;-1
231040480;20000;Systems & Services;13;-1;-1;-1;-1;-1;-1;-1
231040486;48000;Products;13;-1;-1;-1;-1;-1;-1;-1
231040492;10000;Products;13;-1;-1;-1;-1;-1;-1;-1
231040495;9000;Products;13;-1;-1;-1;-1;13;13;-1
231040498;20000;Products;13;-1;-1;-1;-1;-1;-1;-1
231040504;40000;Products;13;-1;-1;-1;13;13;-1;-1
231040507;450000;Products;13;-1;-1;-1;-1;42;42;-1
231040509;16727;Products;13;-1;-1;-1;13;-1;13;-1
231040510;50000;Products;13;-1;-1;-1;13;13;-1;-1
231040513;7300;Products;13;-1;-1;-1;-1;-1;-1;-1
231040514;12552;Products;13;-1;-1;-1;-1;-1;-1;-1
231040515;20000;Products;13;-1;-1;-1;-1;-1;-1;-1
231040517;43000;Products;13;-1;-1;-1;-1;-1;-1;-1
231040518;15000;Products;13;-1;-1;-1;-1;-1;-1;-1
231040523;1500000;Systems & Services;13;-1;-1;-1;13;13;-1;-1
231040543;7983;Products;13;-1;-1;-1;-1;13;13;-1
231040548;150000;Products;14;-1;-1;-1;16;14;14;-1
231040556;41294,74;Products;14;-1;-1;-1;-1;50;50;-1
231040557;37385;Systems & Services;14;-1;-1;-1;65;46;46;-1
231040558;40000;Products;14;-1;-1;-1;31;31;-1;-1
231040561;15000;Products;14;-1;-1;-1;-1;14;14;-1
231040562;50000;Systems & Services;14;-1;-1;-1;14;14;-1;-1
231040568;500;Products;14;-1;-1;-1;-1;14;14;-1
231040569;7747;Products;14;-1;-1;-1;-1;14;14;-1
231040571;55000;Products;14;-1;-1;-1;-1;14;14;-1
231040582;50000;Products;14;-1;-1;-1;14;14;-1;-1
231040583;96900;Products;14;-1;-1;-1;14;14;-1;-1
231040594;15000;Products;14;-1;-1;-1;-1;14;14;-1
231040597;150000;Products;14;-1;-1;-1;-1;14;14;-1
231040600;9176;Products;14;-1;-1;-1;-1;-1;-1;-1
231040604;63016;Products;14;-1;-1;-1;-1;-1;-1;-1
231040607;3988;Products;14;-1;-1;-1;14;-1;14;-1
231040608;3018;Products;14;-1;-1;-1;14;-1;14;-1
231040610;32154;Products;14;-1;-1;-1;-1;-1;-1;-1
231040621;25000;Systems & Services;14;-1;-1;-1;-1;-1;-1;-1
231040625;50000;Products;15;-1;-1;-1;15;15;-1;-1
231040626;85000;Products;15;-1;-1;-1;15;15;-1;-1
231040627;35000;Products;15;-1;-1;-1;-1;15;15;-1
231040631;20000;Products;15;-1;-1;-1;-1;15;15;-1
231040634;200000;Products;15;-1;-1;-1;15;15;-1;-1
231040645;100000;Products;15;-1;-1;-1;15;15;-1;-1
231040647;25000;Systems & Services;15;-1;-1;-1;-1;17;17;36
231040650;8377;Products;15;-1;-1;-1;-1;-1;-1;-1
231040651;1492;Products;15;-1;-1;-1;-1;-1;-1;-1
231040662;50000;Products;15;-1;-1;-1;-1;-1;-1;-1
231040667;750000;Products;15;-1;-1;-1;15;15;-1;-1
231040668;23000;Systems & Services;15;-1;-1;-1;15;15;-1;-1
231040671;24043;Products;15;-1;-1;-1;-1;-1;-1;-1
231040672;24209;Products;15;-1;-1;-1;-1;-1;-1;-1
231040673;29554;Products;15;-1;-1;-1;-1;-1;-1;-1
231040676;15000;Products;15;-1;-1;-1;-1;15;15;-1
231040679;10000;Systems & Services;15;-1;-1;-1;69;69;-1;-1
231040683;7000;Products;15;-1;-1;-1;15;15;22;-1
231040690;18000;Products;15;-1;-1;-1;36;15;15;-1
231040691;55439;Systems & Services;15;-1;-1;-1;-1;-1;-1;-1
231040692;10000;Products;15;-1;-1;-1;-1;15;15;-1
231040693;1674;Products;15;-1;-1;-1;-1;-1;-1;-1
231040694;23842;Products;15;-1;-1;-1;-1;-1;-1;-1
231040695;2545;Products;15;-1;-1;-1;-1;-1;-1;-1
231040714;90000;Products;15;-1;-1;-1;15;15;-1;-1
231040716;1;Products;15;-1;-1;-1;-1;15;15;-1
231040719;5000;Products;15;-1;-1;-1;15;15;-1;-1
231040723;55000;Products;15;-1;-1;-1;67;15;15;-1
231040726;50000;Products;15;-1;-1;-1;-1;-1;-1;-1
231040734;20000;Products;16;-1;-1;-1;-1;-1;-1;-1
231040738;350000;Systems & Services;16;-1;-1;-1;27;21;21;-1
231040739;300000;Systems & Services;16;-1;-1;-1;-1;-1;-1;-1
231040741;250000;Systems & Services;16;-1;-1;-1;64;24;24;-1
231040754;1;Products;16;-1;-1;-1;16;16;-1;-1
231040756;500000;Products;16;-1;-1;-1;16;16;-1;-1
231040757;40000;Products;16;-1;-1;-1;-1;-1;-1;-1
231040758;2457;Products;16;-1;-1;-1;16;-1;16;-1
231040770;26000;Products;16;-1;-1;-1;-1;16;16;-1
231040777;13655;Products;16;-1;-1;-1;-1;16;16;-1
231040778;15000;Products;16;-1;-1;-1;-1;-1;-1;-1
231040788;40000;Products;16;-1;-1;-1;-1;-1;-1;-1
231040799;55000;Products;16;-1;-1;-1;-1;16;16;-1
231040807;20000;Products;16;-1;-1;-1;-1;16;16;-1
231040813;100000;Products;16;-1;-1;-1;-1;-1;-1;-1
231040814;34705,22;Products;16;-1;-1;-1;-1;-1;-1;-1
231040820;2850;Products;16;-1;-1;-1;-1;16;16;-1
231040821;8000;Products;16;-1;-1;-1;-1;-1;-1;-1
231040827;35000;Systems & Services;16;-1;-1;-1;16;16;-1;-1
231040828;50000;Products;16;-1;-1;-1;-1;-1;-1;-1
231040833;27282;Products;16;-1;-1;-1;16;-1;16;-1
231040841;70000;Products;17;-1;-1;-1;-1;17;17;31
231040851;300;Products;17;-1;-1;-1;-1;17;17;-1
231040857;20000;Products;17;-1;-1;-1;-1;-1;-1;-1
231040860;100000;Systems & Services;17;-1;-1;-1;-1;-1;-1;-1
231040862;25000;Systems & Services;17;-1;-1;-1;17;17;-1;-1
231040863;16000;Products;17;-1;-1;-1;-1;17;17;-1
231040866;10000;Products;17;-1;-1;-1;-1;-1;-1;-1
231040873;8660;Systems & Services;17;-1;-1;-1;17;-1;17;-1
231040874;8660;Systems & Services;17;-1;-1;-1;26;-1;26;-1
231040881;20000;Systems & Services;17;-1;-1;-1;-1;-1;-1;-1
231040886;175000;Products;17;-1;-1;-1;17;17;-1;-1
231040898;7200;Products;17;-1;-1;-1;17;17;22;-1
231040899;22000;Products;17;-1;-1;-1;17;-1;17;-1
231040900;8300;Products;17;-1;-1;-1;-1;-1;-1;-1
231040901;35000;Systems & Services;17;-1;-1;-1;-1;-1;-1;-1
231040908;34760;Products;17;-1;-1;-1;17;-1;17;-1
231040919;2220;Products;17;-1;-1;-1;17;-1;17;-1
231040923;60000;Products;17;-1;-1;-1;-1;-1;-1;-1
231040925;80000;Products;17;-1;-1;-1;-1;-1;-1;-1
231040933;14182;Products;17;-1;-1;-1;17;-1;17;-1
231040934;16247;Products;17;-1;-1;-1;-1;-1;-1;-1
231040936;10000;Systems & Services;17;-1;-1;-1;-1;-1;-1;-1
231040945;15000;Products;18;-1;-1;-1;18;18;-1;-1
231040952;179000;Products;18;-1;-1;-1;18;18;-1;-1
231040954;15000;Products;18;-1;-1;-1;-1;44;-1;44
231040958;1200000;Systems & Services;18;-1;-1;-1;-1;-1;-1;-1
231040963;18000;Products;18;-1;-1;-1;18;18;49;-1
231040965;274000;Products;18;-1;-1;-1;18;18;43;-1
231040974;10000;Products;18;-1;-1;-1;44;44;-1;-1
231040983;15600;Products;18;-1;-1;-1;68;18;18;-1
231040985;194446;Products;18;-1;-1;-1;18;-1;18;-1
231040997;50000;Products;18;-1;-1;-1;-1;-1;-1;-1
231040998;17115,61;Products;18;-1;-1;-1;18;18;-1;-1
231041000;50000;Products;18;-1;-1;-1;-1;-1;-1;-1
231041001;10000;Products;18;-1;-1;-1;-1;-1;-1;-1
231041009;75000;Products;18;-1;-1;-1;-1;-1;-1;-1
231041014;30000;Products;18;-1;-1;-1;-1;61;-1;61
231041021;25000;Systems & Services;19;-1;-1;-1;-1;-1;-1;-1
231041023;100000;Systems & Services;19;-1;-1;-1;19;19;-1;-1
231041025;19980;Products;19;-1;-1;-1;-1;-1;-1;-1
231041031;9000;Products;19;-1;-1;-1;-1;-1;-1;-1
231041032;2596;Products;19;-1;-1;-1;19;-1;19;-1
231041038;9000;Products;19;-1;-1;-1;19;19;-1;-1
231041039;8000;Products;19;-1;-1;-1;-1;19;19;-1
231041041;10000;Products;19;-1;-1;-1;-1;19;19;-1
231041047;10000;Products;19;-1;-1;-1;-1;19;19;-1
231041048;250000;Products;19;-1;-1;-1;19;19;-1;37
231041054;7644;Products;19;-1;-1;-1;19;37;19;-1
231041060;5545;Products;19;-1;-1;-1;19;-1;19;-1
231041066;9800;Products;19;-1;-1;-1;19;-1;19;-1
231041067;1400;Products;19;-1;-1;-1;19;-1;19;-1
231041068;8300;Products;19;-1;-1;-1;19;-1;19;-1
231041076;44457;Systems & Services;19;-1;-1;-1;66;19;19;-1
231041080;7000;Products;19;-1;-1;-1;-1;-1;19;19
231041083;35000;Products;20;-1;-1;-1;45;45;-1;-1
231041088;75000;Products;20;-1;-1;-1;20;20;34;-1
231041091;0;Systems & Services;20;-1;-1;-1;-1;-1;-1;-1
231041098;30000;Products;20;-1;-1;-1;-1;-1;-1;-1
231041109;29475;Products;20;-1;-1;-1;30;30;-1;-1
231041114;15000;Products;20;-1;-1;-1;20;20;39;-1
231041117;65000;Products;20;-1;-1;-1;-1;-1;-1;-1
231041118;5000;Products;20;-1;-1;-1;20;20;-1;-1
231041120;203866;Products;20;-1;-1;-1;-1;21;21;-1
231041122;15000;Products;20;-1;-1;-1;20;20;-1;-1
231041123;150000;Products;20;-1;-1;-1;-1;20;20;-1
231041125;250000;Products;20;-1;-1;-1;-1;45;-1;45
231041130;3000;Products;20;-1;-1;-1;-1;-1;-1;-1
231041134;50000;Products;20;-1;-1;-1;20;20;-1;-1
231041138;8224;Products;20;-1;-1;-1;20;-1;20;-1
231041139;300000;Products;20;-1;-1;-1;65;65;-1;-1
231041141;500000;Products;20;-1;-1;-1;20;20;-1;-1
231041143;15000;Systems & Services;20;-1;-1;-1;20;20;41;-1
231041147;0;Products;20;-1;-1;-1;-1;-1;-1;-1
231041148;25000;Systems & Services;20;-1;-1;-1;-1;-1;-1;-1
231041154;30000;Products;20;-1;-1;-1;-1;20;20;-1
231041156;50000;Products;20;-1;-1;-1;-1;-1;-1;-1
231041157;2000;Products;20;-1;-1;-1;20;-1;20;-1
231041164;18000;Products;20;-1;-1;-1;-1;20;20;-1
231041167;25000;Products;20;-1;-1;-1;49;49;-1;-1
231041169;30000;Products;20;-1;-1;-1;20;20;-1;-1
231041173;20000;Products;20;-1;-1;-1;-1;-1;-1;-1
231041180;150000;Systems & Services;21;-1;-1;-1;21;21;-1;-1
231041196;20000;Products;21;-1;-1;-1;21;21;-1;-1
231041201;12500;Systems & Services;21;-1;-1;-1;34;48;34;58
231041203;2000000;Products;21;-1;-1;-1;-1;-1;-1;-1
231041204;10000;Systems & Services;21;-1;-1;-1;21;21;-1;-1
231041207;50000;Products;21;-1;-1;-1;21;21;-1;-1
231041215;7500;Systems & Services;21;-1;-1;-1;-1;-1;-1;-1
231041225;125000;Systems & Services;21;-1;-1;-1;-1;21;21;-1
231041226;12000;Products;21;-1;-1;-1;21;21;-1;-1
231041229;75000;Systems & Services;21;-1;-1;-1;21;21;65;-1
231041230;225359;Products;21;-1;-1;-1;65;21;21;-1
231041233;50000;Products;21;-1;-1;-1;-1;-1;-1;-1
231041238;120000;Products;21;-1;-1;-1;21;-1;21;-1
231041241;40000;Products;21;-1;-1;-1;51;21;21;-1
231041249;19857;Products;21;-1;-1;-1;21;-1;21;-1
231041254;20000;Products;21;-1;-1;-1;-1;21;21;-1
231041255;15000;Products;21;-1;-1;-1;-1;-1;-1;-1
231041262;100000;Products;21;-1;-1;-1;-1;-1;-1;-1
231041268;50000;Products;21;-1;-1;-1;-1;-1;-1;-1
231041269;200000;Products;21;-1;-1;-1;-1;-1;-1;-1
231041270;30000;Products;21;-1;-1;-1;-1;-1;-1;-1
231041271;210000;Products;21;-1;-1;-1;-1;-1;-1;-1
231041275;75000;Products;21;-1;-1;-1;-1;-1;-1;-1
231041278;150000;Products;21;-1;-1;-1;-1;-1;-1;-1
231041280;150000;Systems & Services;21;-1;-1;-1;21;21;-1;-1
231041281;20000;Products;22;-1;-1;-1;-1;22;22;-1
231041287;13500;Products;22;-1;-1;-1;22;-1;22;-1
231041294;135000;Products;22;-1;-1;-1;68;22;22;-1
231041298;60000;Products;22;-1;-1;-1;22;22;-1;-1
231041301;110000;Systems & Services;22;-1;-1;-1;22;22;52;-1
231041304;10000;Products;22;-1;-1;-1;-1;32;32;-1
231041307;25000;Products;22;-1;-1;-1;-1;-1;-1;-1
231041309;88819;Products;22;-1;-1;-1;-1;59;59;-1
231041310;10000;Products;22;-1;-1;-1;22;22;-1;-1
231041315;25000;Systems & Services;22;-1;-1;-1;22;22;-1;-1
231041333;500000;Systems & Services;22;-1;-1;-1;22;22;-1;-1
231041342;450000;Products;22;-1;-1;-1;-1;22;22;-1
231041344;15000;Products;22;-1;-1;-1;-1;22;22;-1
231041347;2500;Products;22;-1;-1;-1;-1;-1;-1;-1
231041350;3000;Products;22;-1;-1;-1;22;-1;22;-1
231041355;50000;Systems & Services;22;-1;-1;-1;22;22;-1;-1
231041362;114000;Products;22;-1;-1;-1;-1;22;22;-1
231041364;20000;Products;22;-1;-1;-1;22;22;-1;-1
231041365;2000;Products;22;-1;-1;-1;-1;-1;-1;-1
231041366;20000;Products;22;-1;-1;-1;-1;22;22;-1
231041367;20000;Products;22;-1;-1;-1;22;22;-1;49
231041373;25000;Products;22;-1;-1;-1;22;-1;22;-1
231041378;3000;Products;22;-1;-1;-1;-1;-1;-1;-1
231041381;10700;Products;22;-1;-1;-1;22;-1;22;-1
231041383;35000;Products;22;-1;-1;-1;-1;-1;-1;-1
231041385;3500;Products;23;-1;-1;-1;-1;-1;-1;-1
231041386;50000;Systems & Services;23;-1;-1;-1;-1;-1;-1;-1
231041388;165000;Products;23;-1;-1;-1;67;64;64;-1
231041390;8714;Products;23;-1;-1;-1;-1;32;32;-1
231041392;14000;Products;23;-1;-1;-1;23;52;23;52
231041397;5000;Systems & Services;23;-1;-1;-1;-1;-1;-1;-1
231041399;5000;Products;23;-1;-1;-1;-1;-1;-1;-1
231041402;23000;Products;23;-1;-1;-1;-1;23;23;-1
231041404;4000;Products;23;-1;-1;-1;-1;-1;-1;-1
231041405;20000;Products;23;-1;-1;-1;23;23;-1;-1
231041406;25000;Products;23;-1;-1;-1;-1;23;23;-1
231041408;14000;Products;23;-1;-1;-1;64;64;-1;-1
231041413;32000;Products;23;-1;-1;-1;-1;23;23;-1
231041414;25269;Products;23;-1;-1;-1;63;23;23;-1
231041427;1;Systems & Services;23;-1;-1;-1;23;23;-1;-1
231041428;100000;Products;23;-1;-1;-1;-1;-1;-1;-1
231041432;25000;Systems & Services;23;-1;-1;-1;71;40;40;-1
231041435;589862;Systems & Services;23;-1;-1;-1;65;57;57;-1
231041436;96837;Systems & Services;23;-1;-1;-1;65;36;36;-1
231041438;30000;Products;23;-1;-1;-1;-1;23;23;-1
231041442;8761;Products;23;-1;-1;-1;23;23;-1;-1
231041448;45477;Products;23;-1;-1;-1;-1;23;23;-1
231041450;6513;Products;23;-1;-1;-1;23;-1;23;-1
231041451;10000;Products;23;-1;-1;-1;-1;-1;-1;-1
231041454;50000;Products;23;-1;-1;-1;-1;-1;-1;-1
231041455;50000;Products;23;-1;-1;-1;51;23;23;-1
231041456;30000;Products;23;-1;-1;-1;-1;23;23;-1
231041457;30000;Products;23;-1;-1;-1;-1;23;23;-1
231041458;30000;Products;23;-1;-1;-1;-1;23;23;-1
231041460;30000;Products;23;-1;-1;-1;-1;23;23;-1
231041461;30000;Products;23;-1;-1;-1;-1;23;23;-1
231041468;11000;Products;23;-1;-1;-1;-1;-1;-1;-1
231041471;50000;Products;23;-1;-1;-1;65;65;-1;-1
231041473;40000;Products;23;-1;-1;-1;-1;-1;-1;-1
231041478;35000;Products;23;-1;-1;-1;-1;47;47;-1
231041480;10000;Products;24;-1;-1;-1;-1;-1;-1;-1
231041485;12500;Products;24;-1;-1;-1;-1;68;68;-1
231041491;350000;Systems & Services;24;-1;-1;-1;24;24;40;-1
231041497;50000;Products;24;-1;-1;-1;-1;24;24;-1
231041504;32000;Products;24;-1;-1;-1;-1;-1;-1;-1
231041507;30881;Products;24;-1;-1;-1;-1;-1;-1;-1
231041508;20000;Products;24;-1;-1;-1;-1;-1;-1;-1
231041513;30000;Products;24;-1;-1;-1;24;-1;24;-1
231041518;51000;Products;24;-1;-1;-1;24;24;65;-1
231041519;62000;Products;24;-1;-1;-1;24;24;-1;-1
231041523;60000;Products;24;-1;-1;-1;24;-1;24;-1
231041527;60000;Products;24;-1;-1;-1;-1;-1;-1;-1
231041537;50000;Products;24;-1;-1;-1;65;65;-1;-1
231041538;100000;Products;24;-1;-1;-1;-1;-1;-1;-1
231041540;19232,41;Products;24;-1;-1;-1;24;24;-1;-1
231041547;100000;Products;24;-1;-1;-1;24;-1;24;-1
231041553;13000;Products;24;-1;-1;-1;24;-1;24;-1
231041556;11465,64;Products;24;-1;-1;-1;-1;-1;-1;-1
231041562;15000;Systems & Services;24;-1;-1;-1;24;24;-1;-1
